,designation,d/au,d_error/au,t/yr,z,ra/deg,dec/deg,RUWE
892,Gaia DR3 6050388913137070848,1544939.0338987885,60.03223385589202,-10000.0,25735.158175313452,243.8016457,-23.31271064,1.1522521000000001
1131,Gaia DR3 6045287557141278976,1546077.824613779,168.17510908429406,-10000.0,9193.261910351084,245.794906,-27.31224606,0.96478164
930,Gaia DR3 6052132498058667392,1548185.0799817445,78.58260085361175,-10000.0,19701.372354241543,245.3733761,-21.48446679,1.0361315999999998
1212,Gaia DR3 6049525830867571072,1548366.7354023145,91.2776359822466,-10000.0,16963.265083940936,243.7246264,-25.07529706,1.0587723999999998
849,Gaia DR3 6052231797700550528,1550639.5109247898,163.54226684603722,-10000.0,9481.582595309143,245.7696923,-21.31660159,0.9932424999999999
875,Gaia DR3 6048722294023409664,1552211.5148055537,0.17503905303328207,0.0,8867801.14441327,244.02990630000002,-25.854781699999997,0.97244406
915,Gaia DR3 6048065919939867520,1552237.2341016394,3285.987709946713,-10000.0,472.3807181028109,249.88375019999998,-23.58399086,1.0588064
922,Gaia DR3 6244276484338020736,1553213.2003562567,70.7094112968432,-10000.0,21966.145267929835,245.04381519999998,-21.65261554,1.0360945
792,Gaia DR3 6244278305404148352,1555201.0446229705,59.22135790656707,-10000.0,26260.813659095682,245.1298901,-21.60429843,1.0625368
806,Gaia DR3 6045172589456337920,1556963.494646257,0.026089086464951988,0.0,59678727.98987722,246.34689469999998,-27.45886992,10.161183
766,Gaia DR3 6044745291751778560,1558341.08517683,0.01340313783453617,0.0,116266884.99475227,248.5243495,-26.979051899999998,7.4062223
886,Gaia DR3 6046437229684637184,1559921.146820201,0.014072631406165086,0.0,110847865.03658544,249.41096800000003,-26.11830928,0.9864044
750,Gaia DR3 6046486535913008000,1560057.015496042,0.20386801239338578,0.0,7652289.327693745,249.74426110000002,-25.49429792,1.5743388
1262,Gaia DR3 6244276724856182528,1563031.2881897825,0.007021447437088506,0.0,222608130.61614326,245.07905409999998,-21.63869593,3.1415873
696,Gaia DR3 6047391438277155840,1563592.7831605077,0.33630244612024485,0.0,4649364.8833034225,249.95177379999998,-24.715344199999997,0.9240136
936,Gaia DR3 6052571443713262720,1563915.1760135854,151.68466851081348,-10000.0,10310.304867113811,246.9245387,-21.025187,1.0720402
964,Gaia DR3 6044885170243616384,1564286.280495314,0.17633404901628832,0.0,8871152.730978336,249.22437620000002,-26.37738925,1.0132425999999999
1283,Gaia DR3 6047849350509319168,1567926.479348606,3246.9230979316217,-10000.0,482.8960933344611,249.9916214,-24.03329596,0.99019754
1187,Gaia DR3 6046602603108483968,1568265.7640508672,162.63528816357527,-10000.0,9642.838167283458,249.923368,-25.22485799,1.0206196
818,Gaia DR3 6048119482475634560,1568382.8884342243,52.06690514291765,-10000.0,30122.45271980722,249.9345841,-23.16826693,1.022751
1185,Gaia DR3 6049679178374790656,1569856.029836656,3184.759038503083,-10000.0,492.9277257266308,243.6186401,-24.70702923,1.0538281
969,Gaia DR3 6052226540660625024,1570092.0613469968,53.204561697403335,-10000.0,29510.478260807206,245.64997749999998,-21.31706484,1.1595126
1149,Gaia DR3 6052227537093294976,1571275.2535059724,50.805916921841614,-10000.0,30927.013007622278,245.5244546,-21.36555336,1.1808239999999999
779,Gaia DR3 6048119486770424704,1572342.052569751,510.73410262033576,-10000.0,3078.592254761931,249.93434280000002,-23.16878128,0.9666853999999999
834,Gaia DR3 6244253635112032384,1573063.0482582534,71.5506518064906,-10000.0,21985.307031340773,244.95349769999999,-21.676781,1.1521021999999999
1216,Gaia DR3 6045293432656572544,1575490.1203180035,0.00382050259132475,0.0,412377712.78979975,245.6290281,-27.30956016,1.0920755
1168,Gaia DR3 6049528991960838912,1575951.143584446,0.1723450491097738,0.0,9144162.549053885,243.67056580000002,-25.06038506,1.6298371999999999
799,Gaia DR3 6047875601347725824,1577091.4530237177,3523.3397297495967,-10000.0,447.6126556027004,249.97459080000002,-23.71856119,1.3011271999999998
753,Gaia DR3 6047398718244277504,1578503.591525017,1800.2401830780327,-10000.0,876.8294399617874,250.0070704,-24.6321646,2.3880847000000003
995,Gaia DR3 6045133934745275008,1583067.5903088409,0.0839724069611452,0.0,18852235.485417735,247.0988173,-27.52897632,1.239663
945,Gaia DR3 6044389805898446592,1586181.8726272045,0.002864857431899335,0.0,553668693.9341348,247.4579392,-27.48064077,0.954874
757,Gaia DR3 6049578538706371200,1588105.1496498724,152.38169822191773,-10000.0,10421.889033793746,243.5654614,-24.91722179,1.0385860999999998
1385,Gaia DR3 6049937494892987904,1588127.7432488345,83.98650928355391,-10000.0,18909.319565681948,243.54204840000003,-24.02718243,1.0492698
1299,Gaia DR3 6046633702977013888,1590931.9448402028,0.012983102786178306,0.0,122538654.36033477,249.9702014,-24.95023606,1.6933293000000003
1395,Gaia DR3 6045168397566923136,1591729.1287715745,0.13566241379552155,0.0,11733014.94672447,246.51400159999997,-27.54915801,1.5131413
1375,Gaia DR3 6048418588296865408,1592808.2416119943,0.0031470411169951906,0.0,506128830.98674446,244.4932974,-26.60717543,1.3639249
908,Gaia DR3 6048740710844628864,1595298.5940997757,88.22876755966797,-10000.0,18081.388171050854,243.8311691,-25.67011779,2.1562262000000003
1317,Gaia DR3 6051361946563275392,1595352.2233109628,0.0102638552579853,0.0,155434014.1410096,249.278425,-22.22918754,0.967065
970,Gaia DR3 6052236535047051392,1596012.2048807896,2181.193746993758,-10000.0,731.7150102234165,245.60099219999998,-21.24151913,1.0978941
785,Gaia DR3 6044884070736842368,1598434.915302892,0.010147985092389884,0.0,157512540.74087876,249.2717664,-26.42900517,1.0737946000000003
1346,Gaia DR3 6244280229549582080,1598761.45495411,66.11213012000812,-10000.0,24182.573637424855,245.1171451,-21.50913774,1.5258118999999999
784,Gaia DR3 6044881081441790848,1601259.6797509475,0.1631656244527092,0.0,9813707.299695626,249.2673193,-26.44306601,1.7643511000000003
889,Gaia DR3 6045118919544743424,1604069.199871328,0.0030506896300047234,0.0,525805438.90623325,246.72530530000003,-27.58559969,1.0899277
1378,Gaia DR3 6050405302734995072,1604801.1101216062,144.4928909156774,-10000.0,11106.436447853546,243.7194807,-23.13420682,1.4459263
1260,Gaia DR3 6048362646345116160,1607276.632364801,0.022555893832401797,0.0,71257501.22373469,244.6802903,-26.81965071,0.93133575
1186,Gaia DR3 6045277730255949440,1610549.2196695297,87.415049420634,-10000.0,18424.164149581382,245.65282659999997,-27.51075785,1.0009975
859,Gaia DR3 6244248584230551552,1615178.4541624638,77.07412307369742,-10000.0,20956.170368854513,244.6426735,-21.80723224,1.139564
1249,Gaia DR3 6050436123418306304,1616163.7216843714,135.31317015236823,-10000.0,11943.87597204695,243.8132239,-22.88172199,1.0209574000000001
824,Gaia DR3 6051385684847178368,1617504.4866980605,0.11984095880296879,0.0,13497092.336831259,249.05589550000002,-21.92770065,1.0692667
1248,Gaia DR3 6049938521384558336,1618074.957073027,0.18262566113614345,0.0,8860063.514660118,243.5144374,-23.99445729,1.1915753999999998
817,Gaia DR3 6242598526515738112,1621855.8925249884,125.83737341984516,-10000.0,12888.507193437763,243.8938353,-22.71148364,1.1295756000000001
832,Gaia DR3 6242598526515737728,1623532.2901244084,66.52720229738978,-10000.0,24404.03675577544,243.8940393,-22.71198143,1.4446484
881,Gaia DR3 6045109195732484352,1626548.9019658787,0.09555210499570575,0.0,17022638.08881006,247.0992836,-27.61785488,1.8656631999999997
920,Gaia DR3 6048287918210617088,1629935.9193137588,2705.5929159151333,-10000.0,602.4320620171543,249.65841969999997,-22.62649207,1.1638707
905,Gaia DR3 6051664587139544960,1631973.8097667687,0.0026178633051531087,0.0,623399169.2974668,248.33269380000002,-21.37585107,1.3204256
740,Gaia DR3 6047394732516384128,1632178.3747160737,0.19625942985884381,0.0,8316432.876066081,250.0967756,-24.67745942,2.223862
1328,Gaia DR3 6051664582844079232,1632200.1495357282,0.004204896331201639,0.0,388166561.3071826,248.33191180000003,-21.37492225,3.1736932
1259,Gaia DR3 6049594034948512000,1635659.2211984114,82.61874796397171,-10000.0,19797.676211598944,243.29746880000002,-24.8241708,0.99826485
1117,Gaia DR3 6044738797763690368,1635997.9499579088,0.1286723792855464,0.0,12714445.470285,248.57340409999998,-27.13544405,1.3891481
1191,Gaia DR3 6045116961039667328,1638280.9974379612,0.00374684361708174,0.0,437242960.97362876,246.5975594,-27.65023615,1.8081826
1281,Gaia DR3 6046382842516818816,1638387.7236318237,0.09779485882854734,0.0,16753311.403662063,249.42945730000002,-26.36383991,1.6304976
943,Gaia DR3 6044842529804709120,1639443.030551181,0.16902889900054602,0.0,9699187.77348177,248.892896,-26.91490207,1.7548481
1213,Gaia DR3 6045319851002701184,1641038.0502124613,0.11914435499446374,0.0,13773527.501900658,245.30771009999998,-27.31339068,1.2272014999999998
934,Gaia DR3 6244290090794580736,1642588.8070955072,65.32256084334351,-10000.0,25145.811583149072,245.15164359999997,-21.38679794,1.3903979
816,Gaia DR3 6046481420611093888,1643170.686334813,0.39383590211256714,0.0,4172221.6728356015,249.8811378,-25.60686438,1.0406009
890,Gaia DR3 6045108096219633664,1643312.3183798052,0.08340022532908871,0.0,19703931.397013184,246.9570561,-27.66216436,2.0933425
880,Gaia DR3 6242599763466335104,1644953.102450857,69.93865702785962,-10000.0,23519.94122214272,243.86424049999997,-22.65777455,1.1101166999999998
1045,Gaia DR3 6244267963123074048,1644964.8625686853,63.13944401795427,-10000.0,26052.88798711824,244.7588951,-21.63616754,1.1654036
1023,Gaia DR3 6048436558440145664,1646197.2160996902,91.43514189343438,-10000.0,18003.988204210327,244.1980457,-26.47174234,1.0162815
1344,Gaia DR3 6052402256367081600,1646481.2081170692,48.939827824986864,-10000.0,33642.97099705849,247.40791030000003,-21.01880562,1.0870389999999999
897,Gaia DR3 6045339749584666496,1650488.376206847,0.011874716238779436,0.0,138991816.14267316,244.9487449,-27.1296592,10.220588000000001
1305,Gaia DR3 6046381639933014272,1650589.6543757378,0.009416026926987385,0.0,175295766.16279244,249.4205449,-26.41537609,3.8833296
825,Gaia DR3 6049942923731624448,1652275.3093184046,87.95641674167074,-10000.0,18785.1594065179,243.42203019999997,-23.90618683,1.0338086
902,Gaia DR3 6049517034774510080,1652467.5345437722,0.008834922696836943,0.0,187038142.97496736,243.55844309999998,-25.24716481,1.0012058000000001
1222,Gaia DR3 6052592471869856000,1652758.577384433,0.04386426824969363,0.0,37678927.366945796,247.187569,-20.97840743,1.147341
1061,Gaia DR3 6044739240135786624,1652896.9293946754,0.10836905056078651,0.0,15252481.412739981,248.6052806,-27.15594944,1.3069301000000002
935,Gaia DR3 6045116583082509824,1656605.35216296,0.0028402219207164423,0.0,583266166.6610487,246.62457340000003,-27.68906676,0.9664238000000002
1112,Gaia DR3 6046381773066327296,1657641.2911871176,0.06426858860457105,0.0,25792402.27891389,249.4513341,-26.39955301,1.2423211
802,Gaia DR3 6049690070415179008,1659738.7004424462,64.8937523318599,-10000.0,25576.247956116254,243.40993619999998,-24.72542916,1.1062032
1062,Gaia DR3 6051603766104333056,1660952.1341487435,1396.2580111899445,-10000.0,1189.5739332111095,248.808446,-21.51463222,2.0035355
1188,Gaia DR3 6049582627515328000,1662098.480500897,59.961513565194785,-10000.0,27719.42170361886,243.39086859999998,-24.85557924,1.0063663
1182,Gaia DR3 6048647973910554624,1662920.2479066513,72.76279543101847,-10000.0,22853.99067004173,243.8470152,-26.11243261,1.3226701
1031,Gaia DR3 6046393700200370688,1666189.7979985678,0.3037017652339733,0.0,5486269.718303834,249.66447709999997,-26.126499399999997,1.0377253
1107,Gaia DR3 6052598038148980736,1668109.6353302689,3171.2954789163664,-10000.0,526.0025899258883,247.04195269999997,-20.85607396,0.9684351999999999
1362,Gaia DR3 6051387510206039552,1668453.5884270563,1642.8461848476418,-10000.0,1015.5872191904499,249.2961542,-21.93204434,0.98881644
1265,Gaia DR3 6052418813461083136,1674179.156434682,1105.2668157026174,-10000.0,1514.7285095774882,248.30925789999998,-21.20617289,1.1287757999999999
1033,Gaia DR3 6045085109561910272,1674274.0582374944,0.007221391848750751,0.0,231849218.72466066,245.8686962,-27.60159613,0.9565029
1097,Gaia DR3 6242747338538970752,1675457.1576160258,1278.6292337924262,-10000.0,1310.3541772204005,244.1766281,-22.07474017,0.9624516
921,Gaia DR3 6048411578910226816,1675519.0943102916,51.67402438687976,-10000.0,32424.784293280485,244.3289059,-26.73880769,1.015421
901,Gaia DR3 6244291259025751680,1676632.1250822835,253.68552654448882,-10000.0,6609.096498015044,245.0886321,-21.34148002,1.6270924
914,Gaia DR3 6045322123038772224,1677108.985054606,0.0028984222553395224,0.0,578628245.7516353,245.1148849,-27.29433173,1.3530091
1108,Gaia DR3 6244302632099167360,1682081.2010220152,64.79472930076976,-10000.0,25960.154771447313,245.06562889999998,-21.34200174,2.2191231
829,Gaia DR3 6046392978636618752,1686666.3332494465,0.24359807148238785,0.0,6923972.439459122,249.70549,-26.13956809,1.9125333999999998
1020,Gaia DR3 6051373968175510400,1689167.977655378,0.014322150553142501,0.0,117940945.4877395,249.37785580000002,-22.05182363,1.019824
983,Gaia DR3 6244269200073741312,1690735.9347720637,55.91006756484666,-10000.0,30240.27708088678,244.6630454,-21.59295923,0.9021011
1272,Gaia DR3 6044858472731507072,1691612.6240682064,0.007577787498913344,0.0,223233051.11297777,249.27889469999997,-26.70401771,1.0365579
882,Gaia DR3 6048101855932392192,1692232.1962611736,2091.7685988328194,-9875.34162945275,808.9958885535513,250.09243140000004,-23.32457366,1.7822334
1196,Gaia DR3 6244389248702344960,1693941.5122994299,1628.4096047694768,-10000.0,1040.242889343084,245.42594010000002,-21.12378749,2.5850842000000003
1251,Gaia DR3 6052272857585837184,1697758.90013572,1913.2643046371688,-10000.0,887.3624496212418,246.09360619999998,-20.86528271,1.2079368000000001
916,Gaia DR3 6044822738602788992,1700163.1389198303,0.012340698431674091,0.0,137768793.90846542,248.8808219,-27.08130951,1.0338658
989,Gaia DR3 6050394685565498112,1701247.823503611,0.23990301761890395,0.0,7091398.184103356,243.47030840000002,-23.34081881,1.0784162
885,Gaia DR3 6242720950262340992,1704320.1019541447,201.2496004964626,-10000.0,8468.688125341654,244.0033281,-22.23880423,2.555699
1169,Gaia DR3 6244295760151546624,1706668.0670875944,55.92242274628263,-10000.0,30518.492999322763,244.87178500000002,-21.40380064,1.3790768
1390,Gaia DR3 6046577318636317824,1707080.451807579,0.2522625234624014,0.0,6767079.106231218,250.06073109999997,-25.50407696,1.1400496
1080,Gaia DR3 6045080505352743168,1710784.0589901274,0.09273306716467672,0.0,18448479.181132793,245.97250099999997,-27.70561043,1.3420433999999999
1119,Gaia DR3 6045315972645598208,1711958.7683837318,0.0023012694644967678,0.0,743919299.6714516,245.0592566,-27.34432358,1.0134292999999999
1050,Gaia DR3 6049940759067873792,1712392.7442325866,178.25522067193418,-10000.0,9606.41005507559,243.31411659999998,-23.98837297,6.232773
843,Gaia DR3 6046591543573015808,1712502.4913033892,3451.650168483105,-10000.0,496.1402250263334,250.1781499,-25.17607932,1.0573894
941,Gaia DR3 6242758849054325632,1712793.2580390787,73.07731708117232,-10000.0,23438.097161346985,244.2492736,-21.90769648,1.0771766999999999
939,Gaia DR3 6044716807531065600,1713392.1598558035,0.09071000457967307,0.0,18888679.01391058,248.47677459999997,-27.37553298,4.9847903
1294,Gaia DR3 6051389464417823360,1714255.6251690134,313.7997925074427,-10000.0,5462.895980494807,249.42136000000002,-21.87116086,1.1856757
985,Gaia DR3 6046630473150196608,1718244.539063227,0.2668721344335781,0.0,6438456.164447852,250.2284042,-24.98049071,1.6593721000000001
924,Gaia DR3 6244264664589104128,1725377.744727778,96.17528074366594,-10000.0,17939.929380881073,244.45036569999996,-21.67573037,1.3672302
974,Gaia DR3 6242750052960832768,1728294.029172651,173.45239395421063,-10000.0,9964.08288045249,244.07208319999998,-22.07166527,2.7046456
975,Gaia DR3 6051413348731925632,1729487.2116512267,44.751063670378045,-10000.0,38646.8403162453,249.43232609999998,-21.81569528,1.0167539
949,Gaia DR3 6046429739267907456,1730558.0309600444,0.06667249650182393,0.0,25956100.66757741,250.0198355,-25.73505205,2.3686585
1230,Gaia DR3 6046419126406115328,1730948.2795319702,0.3281291554644783,0.0,5275204.140521291,249.8997182,-25.98401349,0.96932065
1067,Gaia DR3 6044352216339284864,1733352.7060014775,0.12467833188160865,0.0,13902597.827884197,247.19351919999997,-27.82670354,1.0342796
1321,Gaia DR3 6049914194690810368,1735305.3076848537,64.39036679393439,-10000.0,26949.765843674624,243.2553784,-24.11532022,1.4045142
979,Gaia DR3 6244275590985183360,1737410.0242460908,53.88916787939671,-10000.0,32240.431474733345,244.6768115,-21.45143288,1.0518343
1368,Gaia DR3 6052505434362103936,1738313.4528395606,450.66555435673865,-10000.0,3857.2139273452067,247.70093619999997,-20.79574714,2.2005014
1019,Gaia DR3 6044348814729876736,1738343.3191523994,0.006931441521262258,0.0,250791024.32300928,246.9503173,-27.85618147,0.96845657
1324,Gaia DR3 6051393763681082496,1740084.2023532481,0.003866751685174416,0.0,450011881.81411725,249.28594339999998,-21.80304533,1.0975598
1165,Gaia DR3 6244418836733477504,1741175.9805014532,86.68050994948253,-10000.0,20087.28353716668,245.72715019999998,-20.93124261,1.0949931
1042,Gaia DR3 6052429469271106304,1741832.082739597,235.98083608324197,-10000.0,7381.243797802156,248.34543689999998,-21.08273986,0.93117744
1006,Gaia DR3 6052488121352329216,1744056.912369444,0.009457520706418747,0.0,184409526.18647358,247.8485669,-20.92986041,0.9940343
1026,Gaia DR3 6052614045491008512,1751139.0661057387,0.012046974376337213,0.0,145359242.19655877,246.89876980000003,-20.75643704,1.037215
1180,Gaia DR3 6045016733682935040,1757913.6711897072,0.08874592293079776,0.0,19808387.95896564,246.3322975,-27.86978792,2.6809597000000003
1118,Gaia DR3 6044862488515626496,1758541.820354345,0.11584286249027415,0.0,15180407.170117946,249.5273233,-26.63167132,1.1143476
1041,Gaia DR3 6044320330505242240,1759518.6168404117,0.17054985899720823,0.0,10316740.378361812,247.6875374,-27.78927163,1.027793
955,Gaia DR3 6242554649124043520,1764271.02144529,64.34896030574889,-10000.0,27417.24206673268,243.37199249999998,-23.18555069,0.9413319
1285,Gaia DR3 6049910247619654656,1764480.8789893494,0.01639366143752803,0.0,107631896.98124033,243.20179190000002,-24.2130759,0.97836846
926,Gaia DR3 6047830383933031168,1767714.395965133,3482.274647567016,-10000.0,507.63210110385575,250.403499,-23.92906697,1.1185086000000002
952,Gaia DR3 6044851085381448704,1767989.3521938066,0.2184274911452858,0.0,8094170.486158441,249.2789295,-26.92363177,1.0364424
1092,Gaia DR3 6044663378134295168,1770930.2768124249,0.2535644092138168,0.0,6984143.722311982,249.2626287,-26.94732655,1.0179306000000001
1032,Gaia DR3 6052442594697817600,1771024.1570924802,138.96411070100643,-10000.0,12744.471562898678,248.19689169999998,-20.9938806,1.0245891
980,Gaia DR3 6042399896008302720,1772436.9237246022,70.38978101266454,-10000.0,25180.31592406439,244.30683670000002,-26.940505100000003,1.04682
1059,Gaia DR3 6242714765509435776,1774358.3302879795,0.005092393568523938,0.0,348433071.09161407,243.72547659999998,-22.41156723,0.9849314
961,Gaia DR3 6042399896008302464,1774493.5162868162,58.76672750938635,-10000.0,30195.54757415053,244.3058016,-26.94434782,1.058207
1176,Gaia DR3 6049469309094318720,1779916.857281837,344.07902128454504,-10000.0,5172.988607782306,243.45184790000002,-25.73801978,1.1258416
990,Gaia DR3 6242811007137206016,1781611.297805365,77.46688278737935,-10000.0,22998.360508390295,244.2640298,-21.68413361,1.1766286
1336,Gaia DR3 6052490251655919104,1786201.6405087193,0.0020168062304327028,0.0,885658529.5878882,247.90622209999998,-20.85810399,1.0891715
1366,Gaia DR3 6044338777382935296,1787053.7483761965,0.007348473243381054,0.0,243187079.70881414,247.31603909999998,-27.92104729,1.8149973000000001
1140,Gaia DR3 6244429964992429568,1791101.1827055216,2561.0249258851663,-10000.0,699.3688989912755,246.0078522,-20.67403696,1.0839555
1056,Gaia DR3 6044692888850921344,1792519.6277809115,0.06897949418581911,0.0,25986268.077758968,248.06834750000002,-27.73983837,1.3396734
1351,Gaia DR3 6044713268470488576,1796821.0208923717,0.17644711323008935,0.0,10183340.424217049,248.7017605,-27.44121849,1.0790601
1096,Gaia DR3 6049993496967639552,1796850.5725144122,226.67926271615892,-10000.0,7926.841436591293,243.15658140000002,-23.82324618,0.9785040999999999
1035,Gaia DR3 6242719124898602752,1798736.6460411008,0.023029723689537557,0.0,78105003.35521916,243.81250530000003,-22.19176048,1.0632027
1384,Gaia DR3 6039255567631297536,1799536.998812052,234.7189619035265,-10000.0,7666.772996174431,245.06410359999998,-27.68070114,1.0343584000000001
976,Gaia DR3 6042418312827810176,1801271.4963882966,45.10897844255339,-10000.0,39931.55151323652,244.0114446,-26.759209600000002,1.0422429
1429,Gaia DR3 6049906674206866176,1801868.4473346453,63.19732009747411,-10000.0,28511.785698436015,243.09152340000003,-24.27164025,1.0933173999999999
1143,Gaia DR3 6045059133601989376,1802276.6359760761,0.004521593769016785,0.0,398593223.5500181,245.5871376,-27.786142699999996,1.2397604
1237,Gaia DR3 6048005584247549312,1802962.1892882478,1840.3815722574222,-10000.0,979.667595278475,250.35718030000004,-23.33795488,3.2330377
1012,Gaia DR3 6242801833086694528,1803341.657465854,93.88602692948164,-10000.0,19207.774750340162,244.0392446,-21.86313149,3.1784310000000002
959,Gaia DR3 6046176615368339712,1808909.3147067197,0.19481400109769476,0.0,9285314.733614003,249.69712599999997,-26.58521415,1.8591081000000003
1134,Gaia DR3 6042683810521631360,1810772.5298195104,483.1892435774113,-10000.0,3747.5431290916317,243.43040219999997,-26.2598654,0.9953514000000001
919,Gaia DR3 6046523025957577984,1812990.7837326338,0.0811065155764168,0.0,22353207.6411848,250.2152665,-25.70339235,1.3312691
1189,Gaia DR3 6046218225022834304,1814566.3978972645,162.3724556782622,-10000.0,11175.333835516978,250.3377841,-26.08690809,1.0275849
1008,Gaia DR3 6042633301711424896,1815477.1137411064,142.9600626612495,-10000.0,12699.190808575424,243.67766890000001,-26.32848867,1.1017184
1399,Gaia DR3 6046511244859062912,1815812.2204166232,3754.346528138028,-10000.0,483.6559989354997,250.2207884,-25.72005895,1.0198162
1039,Gaia DR3 6044664786891529472,1816355.2732816725,0.005950894132131771,0.0,305223926.51455307,249.47681580000003,-26.86449169,1.1249489
1144,Gaia DR3 6039308378550297856,1816802.2183235332,0.07726177345900692,0.0,23514891.478481025,244.9109108,-27.50496868,2.3768601
1163,Gaia DR3 6044345344392897280,1816983.867918733,0.10325753408794602,0.0,17596622.696520913,246.87623280000003,-28.01886503,1.0078486
1051,Gaia DR3 6049586716324208000,1817400.8723711928,140.00944118076063,-10000.0,12980.559432594397,243.1440878,-24.97630577,1.6458268
1193,Gaia DR3 6242814511826953472,1818128.1866579412,55.668910111228676,-10000.0,32659.66915869647,244.2273204,-21.62107845,1.0433709999999998
1101,Gaia DR3 6048692538491708800,1819265.962952871,138.1275233796722,-10000.0,13170.915675887712,243.52046380000002,-26.06855501,2.1710813
1123,Gaia DR3 6042330248816012416,1822746.6205019555,0.046420900013331885,0.0,39265645.861637115,244.5411688,-27.27046439,1.1182656000000002
1348,Gaia DR3 6045001271800328320,1823500.001976985,72.02784932560354,-9667.114027383206,25316.59655328332,246.68458419999996,-28.04090767,1.0065347
1024,Gaia DR3 6049793768107019008,1823637.3580324056,65.15452975883335,-10000.0,27989.417846810033,243.05695919999997,-24.52703133,1.0933973
1036,Gaia DR3 6242776887918923520,1823644.6626749798,920.1756847780517,-10000.0,1981.8440030990894,243.7701195,-22.05759506,9.05894
1202,Gaia DR3 6044999725609794432,1827187.2294029137,0.2146277208749705,0.0,8513286.270543428,246.42145209999998,-28.02200133,1.0895821
1147,Gaia DR3 6046399816230578944,1829547.2834749871,0.2938631849148067,0.0,6225847.188055856,250.00838480000002,-26.20079173,1.0034006
1083,Gaia DR3 6044626986868396672,1829641.1633002593,0.05636891295498071,0.0,32458336.827632464,249.01099150000002,-27.31317433,1.6839281000000004
1100,Gaia DR3 6244318609377748096,1830278.6434659779,0.006379607173759325,0.0,286895194.8944915,244.39900730000002,-21.46423352,0.9659139000000001
1422,Gaia DR3 6242609968307809920,1830731.3335537068,80.10496075223602,-10000.0,22854.156800802182,243.43089680000003,-22.67090391,1.0507834999999999
1170,Gaia DR3 6046402255772158976,1830968.0047258283,0.37081491490604485,0.0,4937687.053903292,250.05836519999997,-26.11859847,1.0211346
963,Gaia DR3 6048703975985484544,1831284.8407052644,114.12866634512538,-10000.0,16045.791993813844,243.4851367,-26.06087847,1.5914509
1126,Gaia DR3 6048703980283882240,1834243.5319752484,156.3033091239309,-10000.0,11735.154823375493,243.484708,-26.06092643,1.3793725000000001
1010,Gaia DR3 6042633920184211328,1834712.7338282564,0.3467172031507554,0.0,5291669.167712191,243.6481155,-26.33666054,1.0554245
1200,Gaia DR3 6039309031385330176,1836584.1706077938,0.003927875520251551,0.0,467576979.2445394,244.8453477,-27.51258086,1.0925597
1074,Gaia DR3 6051627375542640256,1836830.0283494163,46.51641042033903,-10000.0,39487.78531600266,249.1336833,-21.39643868,1.1700793999999999
1382,Gaia DR3 6044679836448868352,1837402.9347833565,0.011919655481234736,0.0,154148996.81253397,248.10007579999998,-27.82553945,1.1676284
1330,Gaia DR3 6047886145493070720,1838403.195484494,1469.6478483624176,-10000.0,1250.9140863459018,250.50109840000002,-23.75214168,1.4596936000000003
1115,Gaia DR3 6042332757076933248,1839449.9474772753,0.09514516361846034,0.0,19333089.329202432,244.45279240000002,-27.24455487,1.3802858999999998
1151,Gaia DR3 6244436531998870144,1841508.7635281985,360.91600200898876,-10000.0,5102.319523871748,245.56166299999998,-20.76119608,5.0459833
1174,Gaia DR3 6042396494393911680,1842968.6609144683,92.73174462061912,-10000.0,19874.193766701548,243.9791906,-26.99921874,0.9868593000000001
1258,Gaia DR3 6044330982020404864,1845702.5250509186,0.09841510114672762,0.0,18754261.32315965,247.1099985,-28.06486811,1.1014537
1370,Gaia DR3 6051333565419534976,1850029.9165664625,147.78558962107942,-10000.0,12518.33768982428,249.92265319999996,-22.06601201,1.3008395000000001
1243,Gaia DR3 6244416019235114112,1852079.9082592712,75.23169561306408,-10000.0,24618.345940054223,245.32895589999998,-20.82478918,1.9140235
1201,Gaia DR3 6242578696645925504,1852099.5915928583,72.59173850496916,-10000.0,25513.917006768967,243.26127960000002,-22.96247134,1.3427111999999999
1329,Gaia DR3 6044248136393900416,1852338.769703028,0.0523611459087675,0.0,35376207.63553357,246.91852909999997,-28.08969465,1.2051117
1254,Gaia DR3 6242805200341099776,1852484.6254643837,0.004334833563256537,0.0,427348501.0281935,243.9557778,-21.83480375,1.0993532
1086,Gaia DR3 6048001186200972160,1853943.46930552,0.035336709360968534,0.0,52465085.25644748,250.45714130000002,-23.41401118,19.575623999999998
1419,Gaia DR3 6044676984582267392,1859796.7353643307,0.1514703499612831,0.0,12278289.023823526,248.21002280000002,-27.83176446,2.1737884999999997
1027,Gaia DR3 6242558566139065856,1863359.3321892733,208.85168454659075,-10000.0,8921.926276221124,243.1877232,-23.09185501,1.0685723999999999
1426,Gaia DR3 6242613026325083392,1863451.1524516298,141.5391203770738,-10000.0,13165.626206289944,243.4184829,-22.55444213,0.97644883
950,Gaia DR3 6047018836982152064,1863572.460767113,0.11134509364082805,0.0,16736906.85265882,250.5777708,-24.58704015,1.0771407
997,Gaia DR3 6049966253994409344,1864905.1142747274,163.79211744938988,-10000.0,11385.805027222781,242.99629669999996,-24.01977515,1.1094596
1007,Gaia DR3 6048222084952175232,1868045.854495557,4208.159923705997,-10000.0,443.91037611765154,250.30905669999999,-22.85015872,1.2235376
