dist_arcsec,z_pc,dist_to_lkha330,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1114.0907709807204,314.64335039537855,3.964019593529298,1636148068921376768,Gaia DR3 216702025165001856,216702025165001856,1149112729,2016.0,56.19017700302079,0.28115705,32.18626465610259,0.20048499,3.1782016010934515,0.3582259,8.872059,6.8989463,3.8899367550227106,0.4136154,-5.697705790802407,0.27281806,0.30080825,0.069541946,0.010647596,0.18071191,-0.14665446,-0.00485062,0.6422561,0.429307,-0.18572757,0.0605023,284,0,284,0,-1.0207901,358.16122,0.74171674,1.5767739,95,false,,1.0253992,0.05962339,-0.053017013,0.015739758,0.026142031,-0.14108658,-0.14875141,32,15,0.5840589,45,13,0,0.010862569,92.55251,0,0,0.95584136,0.19403492,0.5343546,0.23336066,0.14917454,-38.198013,-10.495096,-25.202868,35.634075,false,392,499.25530330684904,1.0489753,475.9457,18.94156,37,71.35594655691884,6.7614207,10.553395,20.704967,42,771.9452548813512,11.487594,67.198166,17.528929,1.6891181,0,2,0,4,0,3.1760387,1.7634068,1.412632,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.50759481929148,-17.758311806530365,61.21265399128309,12.063872417105078,false,false,0,false,false,false,false,false,true,false,false,2.4045582E-13,5.7692663E-11,0.9999973,2846.6138,2813.4966,2910.2136,4.7003,4.6558,4.751,0.6137,0.5792,0.7754,254.9304,235.3863,278.6731,0.522,0.2622,0.8809,0.2963,0.1482,0.501,0.2483,0.1264,0.4138,MARCS
1576.8434609701349,321.36130180965506,3.98048514869777,1636148068921376768,Gaia DR3 217483915370541184,217483915370541184,419560988,2016.0,56.06874173048241,0.29540712,32.69980048257616,0.19569369,3.1117623508766723,0.31958514,9.73688,7.4871225,4.64543971534903,0.37693173,-5.871702838316613,0.27157667,0.262593,0.29727054,-0.18310149,0.039652262,0.11059854,0.0339004,0.4055399,0.03394621,0.050497316,0.24794607,300,0,299,1,1.0601736,375.80536,1.0361257,2.5939653,95,false,,1.1343063,0.06830693,-0.09666319,0.0021639087,0.01442143,0.15829836,-0.07563413,35,15,0.53945875,46,11,1,0.066156074,72.07937,0,0,1.0429596,0.31830245,0.4947929,0.19014886,0.18036833,-21.502922,-9.386583,-26.508493,32.302322,false,388,370.54884165739765,1.7251145,214.79668,19.265253,24,52.02249274850811,8.319498,6.253081,21.048065,43,581.6002496149783,11.326441,51.348896,17.836334,1.7099575,0,2,0,1,0,3.211731,1.7828121,1.4289188,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.08020832589403,-17.429295609982407,61.229771610340684,12.587266962385812,false,false,0,false,false,false,false,false,false,false,false,3.183707E-10,1.1857852E-12,0.99999875,,,,,,,,,,,,,,,,,,,,,,
2531.931620478502,319.102592179755,4.009923098239419,1636148068921376768,Gaia DR3 217058649185982592,217058649185982592,1171028596,2016.0,57.2276065897492,0.017984817,32.66049868323923,0.013436827,3.133788394412935,0.025233367,124.192245,4.5097375,0.8630068688086541,0.026670601,-4.426392531895285,0.018718155,0.5830226,-0.040434856,0.082988225,0.26589072,0.03025683,0.006700272,0.62656254,0.34520325,-0.09689468,0.11823202,561,0,561,0,2.2701952,626.0789,0.0,0.0,31,false,1.4087168,,,,,,,,64,16,0.03775514,69,11,0,0.06019017,94.38468,0,0,1.0682324,0.168913,0.67796844,0.30864522,0.37402335,126.69485,-22.674334,12.318872,-35.276382,false,594,34683.76369706155,5.3503914,6482.472,14.337051,65,12888.196619055856,10.866949,1185.9995,15.063062,61,31496.783742260515,16.353712,1925.9716,13.50223,1.2797048,0,1,0,1,0,1.560832,0.7260103,0.8348217,10.175925,2.7026486,2,30,8,14,9.136348,,,921.83765,,4500.0,2.5,-1.5,111,,,,13.171397,0.037697215,22,,NOT_AVAILABLE,160.88717660465056,-16.830737279941303,62.19431709887485,12.33051032899143,false,false,0,true,true,false,false,false,true,true,false,1.0219158E-13,5.104418E-13,0.99998325,5302.0425,5289.657,5314.0454,4.6142,4.6013,4.6232,-0.3088,-0.3224,-0.2939,297.385,295.5121,299.7759,1.5112,1.5017,1.5204,1.1758,1.1681,1.1833,0.6354,0.6312,0.6393,MARCS
1622.8724160956688,315.02391983717774,4.052231244118646,1636148068921376768,Gaia DR3 216679626911237120,216679626911237120,1342882852,2016.0,56.03531054550831,0.02489633,32.121231830496065,0.013324436,3.174362126269195,0.026400933,120.23674,8.78405,4.383566710511229,0.026800731,-7.6120873164677265,0.016623566,0.040599637,0.3063868,-0.4337943,0.024554575,-0.07808018,0.19541264,0.39238334,0.029225787,-0.17391798,0.23194396,192,192,188,4,-1.0322425,357.18005,0.094690226,8.112724,31,true,1.5838501,,,,,,,,22,12,0.039798405,34,12,0,0.017369008,39.073708,0,0,0.9447441,,,,,,,,,false,257,2230942.862780724,485.48953,4595.244,9.816146,30,1272347.0546761123,386.6003,3291.1174,10.077028,30,1403095.57389336,309.59058,4532.1006,9.3801775,1.199243,0,0,0,0,0,0.6968508,0.26088238,0.4359684,12.959671,3.0171134,1,11,6,8,79.89511,0.406866,0.39762786,797.6308,24.104527,8000.0,4.5,-0.75,555,,,,9.183728,0.005605707,5,,NOT_AVAILABLE,160.44559879578085,-17.89223966678014,61.067000614094106,12.030267744964785,false,false,0,false,false,false,false,false,false,true,false,1.9177934E-10,5.10247E-13,0.99998736,,,,,,,,,,,,,,,,,,,,,,
2275.3610759271046,320.43987320971183,4.1636951768745245,1636148068921376768,Gaia DR3 217453403922574208,217453403922574208,1808022587,2016.0,55.704807467124816,0.22466333,32.454165247766376,0.15334141,3.1207102598793943,0.2620456,11.909036,51.125404,41.44160860371059,0.3332591,-29.939938912756325,0.20830555,-0.016273629,0.13217786,-0.081429206,0.089399405,-0.09727836,-0.0027304348,0.39123526,0.37614167,-0.049296886,-0.13496467,196,0,196,0,-0.41526395,193.49564,0.0,0.0,31,false,1.2487394,,,,,,,,23,14,0.46959373,27,11,0,0.040865958,159.27637,0,0,0.9770964,0.14464803,0.39237744,0.24507236,0.51451194,-94.883896,-1.4081582,-41.299065,32.219524,false,226,656.7503234857569,1.5133343,433.9757,18.643866,22,90.84283600447934,8.631386,10.524711,20.442816,22,865.0875144411079,8.929244,96.8825,17.405245,1.455546,0,1,0,0,0,3.037571,1.7989502,1.2386208,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,159.99643026172612,-17.814017527378105,60.86646553209448,12.418207180607459,false,false,0,false,false,false,false,false,false,false,false,1.02822834E-13,5.1395346E-13,0.9999208,3447.9197,3407.68,3472.0884,4.2566,4.1851,4.2974,0.1204,0.0392,0.1676,943.6736,922.5975,967.7615,1.2657,1.1827,1.3388,0.7956,0.7427,0.8421,0.5425,0.5087,0.5715,MARCS
908.5169942153744,322.1603606829165,4.185134455633818,1636148068921376768,Gaia DR3 216707114701896576,216707114701896576,1483161614,2016.0,56.16327953964021,0.14307432,32.33578019262283,0.108582065,3.1040442029559343,0.15848316,19.585955,7.518012,4.110706210194949,0.18380275,-6.294648246583989,0.14116599,0.3999434,0.053264722,-0.1150185,0.21706049,-0.09955122,0.09949021,0.5479209,0.23391272,-0.04906647,0.25451353,276,0,276,0,26.593296,1989.8798,1.0310127,47.889603,31,false,1.193666,,,,,,,,31,15,0.2663287,45,12,0,0.09155443,111.92046,0,0,2.3362968,0.25076106,0.49290305,0.23995326,0.22853588,-44.487045,-18.162922,-28.057661,35.43598,false,381,4439.154509961154,13.98858,317.34134,16.569117,42,398.66725318849575,12.652315,31.509432,18.837015,42,7274.753219344459,22.411375,324.60092,15.093349,1.728577,0,4,0,2,0,3.7436657,2.2678986,1.4757671,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.38867124075176,-17.658122450171152,61.22462992598709,12.214654237191262,false,false,0,false,false,false,true,false,false,true,false,1.02026094E-13,5.4200137E-11,0.99999964,,,,,,,,,,,,,,,,,,,,,,
1862.6605802467914,321.2524366655596,4.187153704768738,1636148068921376768,Gaia DR3 217114724278866944,217114724278866944,91428867,2016.0,56.66050953344358,0.05004552,32.889729289212966,0.037423983,3.1128168563622496,0.077119105,40.363758,4.7951865,2.7991130763424437,0.07886593,-3.8934277275876656,0.05214202,0.5367636,0.08832624,0.11190176,0.26209942,0.097355075,0.07131074,0.6654897,0.49451777,-0.04018103,0.147046,450,0,449,1,-1.3451957,570.487,0.14929532,2.1012063,95,false,,1.2896099,0.0085438015,0.021632027,0.015889812,-0.010073544,-0.13199438,-0.079459675,52,15,0.11403678,63,10,0,0.045965914,94.17797,0,4,0.95440847,0.08072957,0.6650112,0.24958573,0.28394797,86.87462,-19.93751,8.167617,-33.14647,false,523,6168.381114186167,6.0117373,1026.0563,16.211939,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.35222267868005,-16.96453292307666,61.770324882719855,12.659972819226173,false,false,0,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,
416.8607972100982,314.0804942305678,4.188524026160844,1636148068921376768,Gaia DR3 216662790639458816,216662790639458816,1803908770,2016.0,56.54349876293403,0.13774014,32.31765739623138,0.08625502,3.1838971804020906,0.15355763,20.734217,7.971381,4.5804877192087154,0.18242116,-6.523959456681503,0.11276283,0.18875182,0.3639401,0.035247218,-0.08294322,0.20449659,-0.1635366,0.55781794,-0.07011807,-0.010098612,0.015806485,400,0,398,2,3.9585757,637.12396,0.61035174,5.4663534,31,false,1.1806812,,,,,,,,46,14,0.25272736,59,12,0,0.04995459,87.83768,0,0,1.143583,0.4439837,0.60453516,0.31221434,0.06098544,-14.822757,-7.370348,-16.560844,0.4840327,false,493,1428.267738347364,1.6974518,841.4187,17.800343,49,104.06351287196317,6.6449466,15.660549,20.295296,52,2256.641832933155,9.634028,234.23657,16.364239,1.6528451,0,1,0,1,0,3.931057,2.4949532,1.4361038,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.65911912064055,-17.46557949059417,61.54066317544926,12.124559381046835,false,false,0,false,false,false,false,false,true,true,false,4.7739693E-13,5.116344E-13,1.0,3466.3252,3457.8845,3474.6226,4.2092,4.185,4.2324,0.3935,0.3874,0.3972,326.7657,319.2396,334.9369,3.8623,3.8155,3.9024,2.2605,2.2322,2.2852,1.6232,1.6068,1.6367,MARCS
830.2150144145276,322.2096096705756,4.19262295233008,1636148068921376768,Gaia DR3 216702647935913344,216702647935913344,374176500,2016.0,56.257293350877745,0.032185156,32.24098682844333,0.022583533,3.1035697570360847,0.035213623,88.13548,7.820979,5.042794556600849,0.039906785,-5.978121522700123,0.030162886,0.3472196,0.20679243,-0.08840451,0.19868886,0.07706533,0.16526896,0.6109348,0.20436002,0.037735026,0.28626987,291,0,289,2,4.485453,403.66302,0.12355513,4.037715,31,false,1.2565876,,,,,,,,33,16,0.058346346,45,12,0,0.032712422,79.18618,0,0,1.192746,0.310157,0.5356426,0.23807262,0.12691486,-23.865538,-15.643806,-20.191296,39.596954,false,395,23263.901582831815,23.111818,1006.5803,14.77066,43,3940.7852367764913,20.035517,196.68997,16.349585,42,29938.041251582672,82.38545,363.3899,13.557337,1.4562831,0,3,0,0,0,2.7922478,1.5789242,1.2133236,13.170348,4.3933635,2,15,4,11,6.474111,,,797.45447,,4750.0,4.0,-0.25,222,,,,13.002267,0.08313917,11,,VARIABLE,160.51646945525326,-17.67990533188782,61.28187727801246,12.104334564446399,false,false,0,true,true,false,true,false,true,true,false,1.0203345E-13,6.4994174E-13,0.9999989,7158.86,7137.63,7178.805,4.2621,4.2482,4.2735,-0.1294,-0.1452,-0.1134,319.7733,316.8615,323.3669,5.8418,5.8348,5.8482,4.2958,4.2894,4.3017,2.4001,2.3961,2.4038,PHOENIX
1380.4471405373697,321.8431827562262,4.208892701522103,1636148068921376768,Gaia DR3 216681585416314368,216681585416314368,1610633712,2016.0,56.08983371615839,0.07172334,32.17149381860028,0.043266974,3.1071032526962994,0.09194135,33.794407,7.5906253,4.897984333634138,0.08469686,-5.7989088051031175,0.05553274,0.28855568,0.42925608,-0.0788637,0.068882376,0.054140672,0.17660975,0.53135806,0.370997,-0.07818344,0.31219074,200,0,200,0,2.1379073,255.82193,0.17676568,2.13189,31,false,1.2418982,,,,,,,,23,12,0.12388654,33,11,0,0.004746184,100.1141,1,0,1.108418,0.32550803,0.5298519,0.142092,0.18010966,-24.40963,-15.462165,-35.64705,38.791172,false,267,7217.828968147232,13.3789015,539.4934,16.041351,29,1035.692885302093,20.671803,50.101723,17.800465,30,9878.678494142323,53.733055,183.84732,14.761148,1.5121405,0,1,0,1,0,3.0393162,1.7591133,1.2802029,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.44905910598334,-17.824073962905068,61.124642281493735,12.068733890170988,false,false,0,true,false,false,true,false,false,true,false,1.0219812E-13,2.0186335E-12,0.99998283,3781.7722,3774.0156,3790.5269,4.0333,4.0314,4.0352,-0.4432,-0.4775,-0.4022,261.38,258.0469,265.6245,3.4455,3.4263,3.4667,2.2267,2.2139,2.2406,1.3054,1.2989,1.3123,MARCS
1400.1598678616615,321.8396809307512,4.221529546358846,1636148068921376768,Gaia DR3 216726111340663424,216726111340663424,1220988869,2016.0,56.01324014851902,0.40936956,32.52463106860465,0.29021576,3.1071370600046224,0.46803156,6.638734,15.576297,14.713359934075815,0.6336382,-5.112539622536047,0.42999104,0.021907952,0.2980703,0.09146478,0.03300728,-0.119058065,-0.13950935,0.3710492,0.11759197,0.22690919,-0.14414063,249,0,249,0,2.2264898,325.09943,1.3042806,1.9582708,31,false,1.1967717,,,,,,,,28,15,0.8863826,37,10,0,0.021412075,136.48528,0,0,1.101052,0.10917446,0.40338236,0.1878647,0.4349878,-75.648605,-2.203955,-39.868603,31.10451,false,318,285.40338105755086,0.9611242,296.94745,19.54872,27,44.097378006015234,5.0813107,8.678347,21.22751,33,429.9612691892432,6.550609,65.63684,18.164322,1.6610128,0,0,0,0,0,3.0631886,1.678791,1.3843975,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.1597884331565,-17.593947925470772,61.14230332489559,12.42733540206041,false,false,0,false,false,false,false,false,false,false,false,1.296715E-13,5.105322E-13,0.99999344,,,,,,,,,,,,,,,,,,,,,,
1510.6752301605788,314.68855594944347,4.224054016068336,1636148068921376768,Gaia DR3 216648973728996736,216648973728996736,1275180410,2016.0,56.3738487359454,0.35945454,31.9887703917577,0.21429777,3.17774504694939,0.46059474,6.8992214,7.792719,4.742627591246623,0.5303705,-6.1833611094250305,0.2858976,0.13241954,0.055805333,-0.13872212,-0.086714566,-0.06572513,-0.16028307,0.5222163,0.54318184,-0.13646258,-0.05542503,296,0,296,0,2.3133004,396.1661,1.0496955,2.2528086,95,false,,1.2028702,0.06656581,-0.036191992,0.21853891,-0.08480265,-0.066015795,0.09297947,34,13,0.760285,44,12,0,0.016622724,44.42125,0,0,1.0963908,0.2790319,0.58268714,0.27801803,0.069250636,-23.084545,-5.685805,-18.96888,41.104557,false,365,383.8622999327005,1.28168,299.49936,19.226929,20,53.18790987393331,7.944803,6.6946793,21.02401,37,658.4925084498053,9.927446,66.330505,17.701519,1.8539993,0,1,0,0,1,3.3224907,1.797081,1.5254097,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.7660778934731,-17.809681784865962,61.32204865110776,11.836352248323239,false,false,0,false,false,false,false,false,false,false,false,1.2131956E-12,5.1088544E-13,0.99999946,,,,,,,,,,,,,,,,,,,,,,
2288.6554469220628,315.86251546430776,4.234660268080346,1636148068921376768,Gaia DR3 217871566236243200,217871566236243200,770631468,2016.0,56.39113064947144,0.07319575,33.03699304247638,0.049238753,3.1659343893023584,0.10782522,29.361725,26.190187,24.911662009323816,0.11232109,8.083005023052316,0.06716784,0.35440633,0.14096676,-5.357552E-4,0.027736202,0.13364804,-0.019132245,0.5462847,0.4719529,0.053550493,0.16527094,484,0,483,1,-1.1647515,463.96603,0.0,0.0,31,false,1.2719047,,,,,,,,55,14,0.16125174,68,12,0,0.044048537,100.12893,0,0,0.9618783,0.10171901,0.6297846,0.22157593,0.24149078,28.675186,-16.76147,3.747141,-33.5806,false,579,2428.533607295684,1.5564984,1560.2545,17.224007,66,463.77739745776853,8.361784,55.46393,18.672768,61,3000.8870826683606,8.100458,370.45892,16.054771,1.4266487,0,6,0,4,0,2.6179962,1.448761,1.1692352,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.07220728190688,-16.996904514115197,61.57849555622309,12.854304217823229,false,false,0,true,false,false,false,false,true,true,false,1.05892624E-13,5.2997347E-13,0.99961686,3792.6,3764.7263,3808.482,4.6982,4.6811,4.7139,-0.2703,-0.3087,-0.249,297.2069,290.7045,304.2113,2.0027,1.9788,2.0249,1.3365,1.3196,1.3519,0.7677,0.7588,0.7761,PHOENIX
1409.5390253811822,314.5774116721139,4.235939983862756,1636148068921376768,Gaia DR3 216678080723006464,216678080723006464,459184602,2016.0,56.14532019510142,0.029171702,32.10933770759039,0.017113153,3.1788677854667666,0.036045466,88.1905,8.373431,5.0757206721639445,0.036305558,-6.659685395285647,0.022333238,-0.02427408,0.2160293,-0.2453231,0.10728514,-0.17086071,0.10553343,0.3781274,0.42149746,-0.15111421,0.04550585,229,0,229,0,0.5296835,227.17494,0.0,0.0,31,false,1.2914296,,,,,,,,26,14,0.05210526,39,12,0,0.020841742,31.704672,0,0,1.0236292,0.229719,0.48660576,0.2229478,0.26132876,-44.86571,-7.4929857,-34.15895,33.88489,false,306,29714.270945399123,45.088165,659.02594,14.504954,29,6523.495725850445,46.376602,140.66351,15.802341,30,35641.30878943176,160.96544,221.42212,13.368011,1.4190085,1,0,0,0,0,2.43433,1.2973871,1.1369429,28.881268,9.061081,2,9,4,7,6.9484024,,,797.63074,,5500.0,4.5,0.0,0,,,,12.744387,0.0889678,5,,VARIABLE,160.5287857355793,-17.841696998374236,61.15701985601911,11.997543727000904,false,false,0,true,true,false,true,false,true,true,false,1.0215875E-13,8.9039523E-13,0.9999865,8398.924,8366.623,8436.823,4.4058,4.4025,4.4111,-1.1344,-1.1772,-1.0676,319.1523,317.0778,321.7006,5.3446,5.3337,5.3571,4.1287,4.1187,4.1404,2.2996,2.294,2.3058,A
1481.52099485196,314.64247090399084,4.2384155180170175,1636148068921376768,Gaia DR3 216645743912797312,216645743912797312,1763423246,2016.0,56.81289574928313,0.14131814,32.12791925835995,0.09638116,3.1782104848303754,0.15336375,20.723349,23.527939,-9.49846120778069,0.18830189,-21.52540740772357,0.12737016,0.35390538,0.2322555,0.010324423,0.17399801,0.037648328,0.1514898,0.637673,0.17580986,-0.08177631,0.2629903,402,0,402,0,-0.9275967,396.0082,0.0,0.0,31,false,1.240648,,,,,,,,47,16,0.2692061,57,13,0,0.024513694,107.689026,0,0,0.96643186,0.4810224,0.6338583,0.43497905,0.11833145,-22.434021,-11.254295,-17.48759,-9.275259,false,485,1008.4473161018753,1.1978036,841.91376,18.178234,54,160.56129458611179,9.109405,17.625883,19.82444,55,1325.9403565580399,10.4477415,126.911674,16.941586,1.4740499,0,2,0,3,0,2.8828545,1.6462059,1.2366486,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.96998795904028,-17.46319225365345,61.72444034245705,11.888702280435623,false,false,0,false,false,false,false,false,true,true,false,1.03067396E-13,5.151919E-13,0.9999037,3638.0925,3615.8894,3658.9653,4.7307,4.6781,4.7729,-0.6138,-0.7329,-0.4809,301.579,287.7073,318.7115,2.6163,2.5775,2.6627,1.6969,1.671,1.7278,1.0048,0.9908,1.0212,MARCS
1856.0655049962136,315.0488034256509,4.263132000531802,1636148068921376768,Gaia DR3 216678729261562368,216678729261562368,325638862,2016.0,56.01517001563519,0.2153755,32.04305050912352,0.16561562,3.1741114047303225,0.26114342,12.154668,6.564627,4.083908132249308,0.2742091,-5.139651926857401,0.23566191,0.30047697,0.20151398,-0.14228444,0.13749097,-0.1816587,0.3313478,0.60461205,-0.097593695,-0.33712897,0.48123375,171,0,171,0,2.1035757,257.69568,0.7681843,4.5367947,95,false,,1.1992174,0.047488548,0.10262472,-0.14868976,0.10582626,-0.32607472,-0.1888666,20,12,0.44386563,30,10,1,0.032153253,172.3919,0,0,1.1159089,0.29312825,0.4885287,0.19656754,0.28491798,-31.360025,-17.4435,-33.767525,37.03354,false,231,1176.663410060307,3.0876598,381.08582,18.010736,26,146.960391355808,12.243657,12.002981,19.920542,28,2136.7169445990485,74.72966,28.592623,16.423529,1.9408076,0,17,0,21,0,3.497013,1.9098053,1.5872078,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,160.48439941248296,-17.963237459355028,61.03184816009971,11.958009897947798,false,false,0,false,false,false,false,false,false,true,false,4.5508142E-11,1.08506704E-10,0.99999624,,,,,,,,,,,,,,,,,,,,,,
1050.9953994341456,314.26229708382465,4.273149173242285,1636148068921376768,Gaia DR3 216718792716338048,216718792716338048,249346558,2016.0,56.11340798687819,0.15200096,32.341288225186965,0.11146929,3.182055274461592,0.17488599,18.195026,7.845239,4.16849740464438,0.22125947,-6.64615711398471,0.15319335,0.33220264,0.072354026,-0.17886809,-0.033056896,-0.11874298,-0.10808133,0.30445036,0.2684289,0.036221705,0.26408443,247,0,242,5,6.3555937,456.15405,0.72134626,6.5456777,31,false,1.2082402,,,,,,,,28,14,0.31772718,39,14,2,0.060337882,150.41887,0,0,1.3041582,0.1457038,0.46536463,0.19898593,0.34953597,-86.90425,-22.49524,-35.926487,36.052063,false,321,1492.1085996879065,3.7736902,395.39774,17.752865,36,112.4268338899258,16.107616,6.979731,20.211367,38,2381.6242867339733,19.267097,123.610954,16.305712,1.6714944,1,1,1,1,0,3.905655,2.4585018,1.4471531,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,160.3510023840853,-17.680873537389335,61.18391745411788,12.229574382339788,false,false,0,false,false,false,true,false,false,true,false,1.3509938E-13,5.111773E-13,0.9999991,,,,,,,,,,,,,,,,,,,,,,
1374.1568582963616,314.499483669537,4.275995252852029,1636148068921376768,Gaia DR3 216629874010075776,216629874010075776,1472403956,2016.0,56.27405352293017,0.026742375,32.05219929850328,0.01668281,3.1796554586740067,0.034749575,91.50199,8.077237,5.269570142215146,0.03492655,-6.121551101290834,0.022449438,0.14250603,0.20713092,-0.07002402,0.124286175,-0.12019888,0.023968773,0.56446415,0.4769177,-0.21901566,-0.05355267,281,0,280,1,1.1212891,293.9299,0.0,0.0,31,true,1.3010073,,,,,,,,32,14,0.050104253,44,12,0,0.0414477,84.76688,0,0,1.0469599,0.24587096,0.52719265,0.21825396,0.17751564,-32.430275,-7.137105,-24.581995,36.18482,false,381,27504.617932569563,19.851467,1385.5206,14.588853,39,6341.94935178394,22.507906,281.7654,15.832985,40,31842.63697073238,48.15475,661.2564,13.490373,1.3882973,0,2,0,2,0,2.3426123,1.244132,1.0984802,-5.4069757,6.6247125,2,12,6,10,5.0685997,,,921.66113,,4000.0,4.0,-1.0,222,,,,12.969059,0.13542324,6,,VARIABLE,160.6551754548351,-17.81551678223174,61.25241934423446,11.917219854542626,false,false,0,false,false,false,true,false,true,true,false,1.0266169E-13,2.7797437E-12,0.9999367,6069.239,6059.235,6079.9805,4.1787,4.1687,4.1879,-0.7726,-0.7968,-0.7503,314.5324,311.1777,318.1919,4.0702,4.0647,4.0758,3.0372,3.0322,3.0421,1.694,1.6907,1.6972,A
2767.929944527603,318.58466315857527,4.28823786615897,1636148068921376768,Gaia DR3 216617641943232000,216617641943232000,766976955,2016.0,56.02697963543227,0.020401785,31.723619365508043,0.015100678,3.138883052578871,0.022175597,141.54672,7.1465816,4.8166759548511475,0.02368482,-5.279513224999576,0.018687185,0.26003405,0.23998426,-0.0048180535,0.31383806,-0.123852216,0.2900744,0.5098357,0.020241646,0.111883625,0.30544478,227,0,227,0,0.96823967,225.59338,0.0,0.0,31,true,1.3128355,,,,,,,,27,15,0.035426002,32,11,0,0.03062803,165.90921,0,0,1.0447768,0.1856547,0.41634187,0.23583776,0.40173784,-54.70266,-13.049183,-35.209347,34.59689,false,259,52398.428588510855,24.299984,2156.3154,13.889071,28,12836.463552188443,24.699362,519.7083,15.067429,28,59300.2284366675,52.155598,1136.9868,12.815254,1.3766958,0,1,0,1,0,2.2521744,1.1783571,1.0738173,20.045803,3.6881974,2,16,6,11,13.142586,,,894.097,,6500.0,4.0,0.0,222,,,,12.308215,0.048291095,10,,NOT_AVAILABLE,160.7077054906004,-18.202142097518262,60.96771101824629,11.644648584037864,false,false,0,false,false,false,false,false,true,true,false,1.02132814E-13,5.101483E-13,0.99998903,7467.925,7443.0728,7506.6445,4.1654,4.1556,4.1806,-1.4851,-1.4963,-1.4666,316.4544,310.6502,319.5325,4.4383,4.4269,4.4544,3.4377,3.4274,3.4523,1.9177,1.9121,1.9254,A
