dist_arcsec,z_pc,dist_to_cq_tau,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
10059.35244156685,152.0054938195909,7.806244224247815,1636148068921376768,Gaia DR3 3427578966740825728,3427578966740825728,258365985,2016.0,86.63639597846817,0.65691996,23.339787171786682,0.4945726,6.578709590502427,0.78761894,8.352655,8.958187,1.9381500403557541,0.80680317,8.746009850497112,0.50323844,-0.26111543,0.21605192,-0.09887326,0.17044199,-0.25496975,0.22305357,-0.7504281,0.15444869,0.35281253,-0.37428835,331,0,331,0,59.142204,8000.7456,4.6870875,196.20583,95,false,,1.0876324,0.121771745,0.0117930975,0.206501,-0.042350933,0.15287553,-0.080431044,38,18,1.1791209,38,26,0,0.3441022,164.90265,2,0,4.062003,0.4535985,0.61387944,0.3328176,0.30813032,3.0931273,10.03002,6.245139,26.063408,false,328,883.3585302161066,6.9359465,127.359474,18.322025,30,391.58896122766026,7.8026633,50.186577,18.856466,33,953.9578882867976,9.532654,100.07265,17.299072,1.5232171,0,0,0,0,0,1.557394,0.534441,1.022953,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.89115055566677,-2.730826555349888,86.91192568983537,-0.06344473825931966,false,false,0,false,false,false,false,false,false,false,false,1.8798876E-11,7.164466E-9,0.9999992,,,,,,,,,,,,,,,,,,,,,,
7833.783199108999,143.8964042159118,7.807669177642788,1636148068921376768,Gaia DR3 3416458982877383296,3416458982877383296,869896838,2016.0,81.75964422762648,0.017955845,23.977547615160162,0.012199366,6.949443979847705,0.019568756,355.12958,21.008741,-16.69479875709529,0.021166664,-12.753465340791461,0.015119691,-0.17532197,0.23800635,-0.046474952,0.35831428,-0.2821935,0.2739443,-0.44606197,0.16168663,0.21500595,-0.15679264,275,185,275,0,3.9946384,622.57104,0.09096244,8.311121,31,true,1.4139007,,,,,,,,31,17,0.030074107,31,13,0,0.049867783,169.83714,0,0,1.1754335,,,,,,,,,false,265,129114.97900501851,28.807194,4482.0396,12.909925,29,48581.223632162706,52.39393,927.23004,13.622371,29,114823.13517355648,66.00425,1739.6324,12.097822,1.2655724,0,0,0,0,0,1.5245485,0.71244526,0.8121033,-62.100227,0.5955862,1,14,1,11,21.766354,-1.8143644,0.9742874,917.74945,5.9320335,4500.0,4.5,0.5,111,,,,11.784871,0.03336382,13,,NOT_AVAILABLE,181.95871976814806,-6.167778821428539,82.47442309835542,0.7532786047113993,false,false,0,true,true,false,false,false,true,true,false,1.0478935E-13,5.2341757E-13,0.99972606,4461.0215,4442.96,4488.38,4.6182,4.6073,4.637,0.4984,0.3915,0.6016,146.9567,145.7982,148.0522,0.3461,0.3319,0.3609,0.2591,0.2485,0.2703,0.1362,0.1307,0.142,MARCS
7839.544141770427,154.73577762355828,7.885123437394974,1636148068921376768,Gaia DR3 3417887763876755584,3417887763876755584,719477846,2016.0,81.92342122537323,0.3137515,25.861652722083807,0.21258426,6.462629492403518,0.10493409,61.587513,24.469105,2.624135912451132,0.38450408,-24.32798807386848,0.27130026,-0.9413646,-0.0038442274,-0.68721616,0.7454103,-0.12509838,0.75532097,-0.80515385,-0.07383319,0.14248906,-0.95007026,132,0,131,1,43.983315,2686.5303,0.5343284,84.4926,31,false,1.2854347,,,,,,,,15,9,0.7087363,15,6,8,0.10584309,10.780796,100,0,4.7996135,0.43034196,0.8977357,0.2836932,0.6492317,-157.99284,29.252237,-38.639874,31.028414,true,131,46641.8635819829,146.024,319.41232,14.015428,15,15187.114210399512,124.64678,121.84121,14.884854,15,90115.46423675361,482.60715,186.72633,12.360897,2.2576838,0,15,0,15,0,2.5239573,0.8694267,1.6545305,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,180.46058963784975,-5.006370538399283,82.72923712310386,2.6259883515825755,false,false,0,false,false,false,false,false,false,true,false,1.3750302E-13,6.868207E-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,
10869.94948165099,149.88441134157523,7.901043992264333,1636148068921376768,Gaia DR3 3442478551887753600,3442478551887753600,221001222,2016.0,84.63873170763063,0.018683828,27.711722924078863,0.013555009,6.6718079021645265,0.021442788,311.1446,21.367481,15.67910725104507,0.025497122,14.516710624369162,0.014183718,-0.30759108,0.124793105,0.016848993,0.124739975,-0.40565586,0.17513883,-0.71196,-0.22846039,0.47839713,-0.40771616,344,0,342,2,3.1512923,401.6928,0.0279768,0.5005842,31,false,1.3646206,,,,,,,,40,15,0.036975242,40,23,0,0.03919605,4.0309095,0,0,1.1227785,0.3786959,0.60783195,0.2907153,0.21115527,-15.021858,10.440419,-8.59103,28.84145,false,338,52810.62309860556,11.331478,4660.524,13.880564,36,16616.990181692632,20.246912,820.7173,14.787161,35,52899.189304723994,27.29778,1937.8569,12.939273,1.3163295,0,2,0,0,0,1.847888,0.90659714,0.94129086,8.917294,2.4413161,2,13,1,10,10.633018,,,847.91327,,4500.0,4.5,0.75,101,,,,12.577616,0.036015354,12,,NOT_AVAILABLE,180.22062552027688,-1.9666788332488303,85.2413838045522,4.360958997939467,false,false,0,true,true,false,false,false,true,true,false,1.160294E-13,5.7956103E-13,0.99861324,3619.4644,3616.3223,3622.5295,4.2025,4.1709,4.2072,-1.0254,-1.0485,-1.0143,148.0938,147.1522,150.6079,0.0039,0.0012,0.0095,0.0028,8.0E-4,0.0067,0.0015,4.0E-4,0.0037,PHOENIX
10729.367667697967,150.64363218544202,7.905293744708283,1636148068921376768,Gaia DR3 3427681221322750848,3427681221322750848,1402864888,2016.0,87.02245653469969,0.020285593,23.630301465179937,0.015899863,6.638183011738604,0.023487525,282.62592,26.884989,-24.734131777008802,0.02627724,-10.536857659798066,0.016235784,0.028594505,0.1387214,-0.16205552,-0.08338322,-0.28793478,-0.12817563,-0.732972,0.22472818,0.31899828,-0.024608806,404,0,400,4,1.9081136,436.86276,0.0,0.0,31,false,1.3388078,,,,,,,,46,18,0.03682741,47,29,0,0.027595257,11.784814,0,0,1.0677874,0.49725196,0.5296953,0.29330713,0.26928678,-4.4514594,2.903079,1.2271318,31.619074,false,396,29606.402366076243,8.49752,3484.1226,14.508903,43,8308.139895454711,12.971217,640.5058,15.539783,45,31482.810832487357,23.751183,1325.526,13.502711,1.3439982,0,22,0,21,0,2.0370712,1.03088,1.0061913,0.7053271,3.2340572,2,22,2,12,8.452697,,,964.1258,,3900.0,4.5,0.0,101,,,,13.018132,0.05713284,21,,NOT_AVAILABLE,184.8252821568645,-2.2775705605622916,87.27231252797573,0.2192090564668546,false,false,0,true,true,false,false,false,false,true,false,1.3750302E-13,1.8565947E-12,0.99648726,,,,,,,,,,,,,,,,,,,,,,
9250.55427922191,153.4231991612045,7.906591895632004,1636148068921376768,Gaia DR3 3416125560271784320,3416125560271784320,994633443,2016.0,82.18481255395746,0.034087133,22.782828010568398,0.024953773,6.517919098723017,0.03934327,165.66795,34.410637,29.992270546308003,0.0438026,-16.868774640666633,0.029769035,-0.04134416,-0.026814839,-0.09451397,0.18348664,-0.27737075,0.20080231,-0.5287606,0.1445516,0.30775478,-0.09720264,284,0,283,1,1.750481,329.6639,0.057015937,0.48090044,31,false,1.2851276,,,,,,,,33,17,0.0613868,33,17,0,0.05338488,179.45451,0,0,1.0739199,0.12659207,0.43908373,0.20491455,0.3938224,-95.20716,-2.5024238,-24.116282,-44.272808,false,284,11722.145497907915,6.368158,1840.7435,15.514849,29,2411.3535620026337,8.043966,299.77173,16.88289,29,14250.263839728177,24.538698,580.72614,14.363338,1.4213796,0,2,0,1,0,2.5195522,1.368042,1.1515102,24.402203,6.039764,2,12,2,10,3.3920107,,,881.2155,,3700.0,4.5,0.0,111,,,,13.71321,0.13654014,12,,NOT_AVAILABLE,183.1794589335948,-6.495763376863603,82.7977101451696,-0.46127400193613755,false,false,0,true,false,false,false,false,true,true,false,1.2558453E-13,7.1213467E-13,0.9976672,3554.0852,3546.5774,3557.9116,4.712,4.7039,4.719,-0.0789,-0.1367,-0.0495,152.8875,151.8274,153.957,0.8207,0.8107,0.8287,0.5423,0.5356,0.5476,0.3352,0.3313,0.3385,MARCS
10878.370816958319,148.40767236556206,7.910176004838412,1636148068921376768,Gaia DR3 3429060593020131712,3429060593020131712,390075540,2016.0,87.17219303564389,0.23828492,25.676561420385955,0.19292834,6.7381961057698625,0.23789859,28.323818,100.18822,42.04019232829589,0.31943172,-90.94119365937713,0.20239927,-0.5053009,0.08960126,-0.24324071,0.35603836,-0.29416537,0.4007127,-0.7971941,-0.009887881,0.32194597,-0.5832395,357,0,356,1,2.7629895,508.14804,0.7206595,2.801955,95,false,,1.1969951,0.04263353,0.04053729,-0.070701815,0.007801623,-0.088770136,0.18755914,41,17,0.49942645,42,26,0,0.05481558,178.7934,0,0,1.1052434,0.3729797,0.62029517,0.37705612,0.25728905,-2.560391,13.532761,0.53482014,29.286732,false,353,651.0338994821292,1.2596875,516.8218,18.653358,36,92.65291684811424,9.016835,10.275547,20.421394,37,899.0508015053107,8.310927,108.176956,17.363436,1.5232751,0,0,0,0,0,3.0579586,1.7680359,1.2899227,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.14120180036798,-1.106186260250901,87.44964583273207,2.262311456393311,false,false,0,false,false,false,false,false,true,false,false,1.02786527E-13,5.134136E-13,0.9999243,3087.296,3079.1848,3095.6628,5.144,5.1261,5.158,-0.5318,-0.5821,-0.4871,147.914,143.3428,152.6321,0.5762,0.5153,0.6385,0.3483,0.3112,0.3863,0.2439,0.2187,0.2693,MARCS
6477.187723629736,142.91973435832975,7.915520584287263,1636148068921376768,Gaia DR3 3428397278268790144,3428397278268790144,600630171,2016.0,85.67554727681241,1.772431,23.806617130374867,0.9062253,6.996934359623076,2.6809657,2.609856,2.327693,1.6972364354602578,2.723184,1.5929668228589318,1.0859656,-0.13593201,-0.51472193,-0.15601651,-0.1443115,0.01877755,0.15794669,-0.6174731,0.6118247,-0.005962264,-0.45358384,122,0,120,2,-0.003330463,116.9041,0.0,0.020181855,95,false,,0.6497457,0.3340438,0.122149765,-0.12504809,-0.39698684,-0.3043735,0.36153615,14,9,4.034719,14,9,0,0.09513281,43.00437,1,0,0.9968571,0.32287022,0.7049992,0.41268137,0.40570003,-2.5432687,11.178689,-0.36524734,20.729801,false,120,87.86084624249789,1.0893466,80.65463,20.827879,10,48.444824015628946,9.8827305,4.9019675,21.125423,12,79.76720624827908,11.816082,6.7507324,19.993334,1.4592624,0,0,0,0,0,1.1320896,0.29754448,0.83454514,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.03272548956005,-3.2393562450135662,86.04401913581248,0.42670127908461036,false,false,0,false,false,false,false,false,false,false,false,7.5485485E-7,1.2455588E-9,0.99999666,,,,,,,,,,,,,,,,,,,,,,
10844.884213557321,148.06254845470264,7.926721702994852,1636148068921376768,Gaia DR3 3417957106125033472,3417957106125033472,399761676,2016.0,80.77241072916598,0.96381456,25.50327979132717,0.70258385,6.753902390825956,1.0832678,6.2347484,175.16133,-0.8055584155852191,1.3120228,-175.15948639766575,0.87113094,0.048771415,-0.03854481,-0.23326957,0.09669889,0.23630129,0.1422598,-0.6571241,0.30271384,-0.034176312,0.033541977,255,0,255,0,3.0123098,346.0817,3.1697187,3.2586277,95,false,,0.8071464,0.21854973,0.1762892,-0.21043819,0.043215863,0.12390076,0.17679065,30,15,1.8522094,30,18,0,0.029546732,30.259968,0,0,1.1365802,0.24795534,0.61199415,0.2963658,0.1742333,160.18857,-7.661141,48.522522,-27.329521,false,250,115.25797374208923,0.79512405,144.95596,20.53319,13,41.420113533417116,7.4472055,5.561833,21.295513,25,187.48310837008466,7.9461384,23.594242,19.06549,1.9860077,0,0,0,0,0,2.2300224,0.7623234,1.467699,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,180.1817429589325,-6.0681540555154045,81.67134776886157,2.3303898488319583,false,false,0,false,false,false,false,false,false,false,false,1.0214089E-13,1.4240556E-10,0.9999883,,,,,,,,,,,,,,,,,,,,,,
10717.960591429182,150.85486931080018,7.939282510067734,1636148068921376768,Gaia DR3 3429040423851545984,3429040423851545984,1609999358,2016.0,87.18116951317047,1.963774,25.479067819970687,1.4535183,6.628887781803983,2.533229,2.616774,5.5767035,-3.0574694387900023,2.3055983,4.663850535457091,1.5433205,-0.36860433,0.03861861,-1.3873992E-4,0.04727974,-0.52705026,0.11912557,-0.6763307,-0.12695557,0.6060031,-0.38368374,199,0,193,6,18.55591,921.891,9.452142,57.276783,95,false,,1.0112451,0.37690574,-0.28011099,0.24288726,-0.21796624,0.0634624,-0.004516135,23,13,3.4301984,23,14,0,0.32762337,8.918225,3,0,2.0973065,0.31685853,0.67061245,0.32509175,0.37547812,-10.564211,16.116568,-2.5670605,28.092796,false,197,145.01011393932535,2.2362244,64.845955,20.28387,12,34.00838789296991,6.787052,5.0107746,21.509577,17,219.8658189325594,9.834893,22.35569,18.892502,1.7507344,0,0,0,0,1,2.617075,1.2257061,1.3913689,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.31466696371393,-1.201008832837758,87.45387183176089,2.064697068369662,false,false,0,false,false,false,false,false,false,false,false,3.9840492E-11,5.911742E-11,0.9999973,,,,,,,,,,,,,,,,,,,,,,
7975.910607589676,143.79583383407106,7.948787190375159,1636148068921376768,Gaia DR3 3441288498053886080,3441288498053886080,132424185,2016.0,84.57931409663888,0.018516991,26.900146303269967,0.014130335,6.954304400459337,0.020164499,344.8786,31.862919,-5.283037299630933,0.025815409,-31.42188944796613,0.01423106,-0.30437675,0.10592392,-0.165704,0.2717791,-0.13426803,0.36565134,-0.7419807,0.24360985,0.16256908,-0.45331523,410,410,403,7,9.908566,1825.744,0.13536543,34.65645,31,false,1.4932532,,,,,,,,47,18,0.03806529,47,28,0,0.045786303,166.10478,0,0,1.3700874,,,,,,,,,false,394,395605.22303716326,133.75285,2957.733,11.694212,47,186591.0206242434,175.23035,1064.8328,12.161315,46,296539.31306941406,212.88359,1392.9646,11.06769,1.2212436,0,0,0,0,0,1.0936251,0.467103,0.62652206,37.27624,0.71246594,1,14,3,12,41.608673,0.7975852,0.1457044,918.7528,8.222431,5000.0,4.5,0.0,440,7.458677,7.4258323,10,10.838752,0.012136399,11,,NOT_AVAILABLE,180.87942276796963,-2.444251324918384,85.15802266711994,3.551929864910189,false,false,0,true,true,false,false,false,true,true,false,1.05447355E-13,5.267042E-13,0.9996609,5017.734,5011.133,5025.2515,4.5463,4.5329,4.5526,0.0968,0.0885,0.1057,144.1612,143.1992,147.3419,0.0773,0.0714,0.0836,0.0617,0.057,0.0668,0.0325,0.03,0.0352,MARCS
5493.705431978398,142.41583898890116,7.965545288993914,1636148068921376768,Gaia DR3 3416858724073364736,3416858724073364736,1720425487,2016.0,82.32688243873535,1.7551819,24.563264163046224,1.1077487,7.021690895476399,2.7299943,2.5720534,4.728685,2.622073079061871,1.4435102,-3.9351228574038677,1.0215145,-0.6140114,0.79887956,0.50069267,0.68253386,-0.8238324,-0.4762211,-0.7298155,0.7021314,0.6805477,0.522496,114,0,114,0,1.0934205,139.78523,1.8808366,1.6888679,95,false,,0.6612958,0.22125897,-0.5142762,0.23162858,-0.30460605,-0.27783144,-0.33952656,13,10,3.2052975,18,7,3,0.38573202,178.2121,14,50,1.0721524,0.4389317,0.40427485,0.66782975,0.40541142,-73.15668,-12.000559,-39.858864,41.039635,false,101,152.9444933309509,1.5471264,98.85714,20.226032,7,61.42129039494804,16.758965,3.6649811,20.867744,8,350.0403311020752,19.913254,17.578259,18.3876,2.6902676,0,7,0,8,0,2.4801445,0.6417122,1.8384323,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.75152636607928,-5.414144881536591,83.0230860532979,1.3096277927853972,false,false,0,false,false,false,false,false,false,false,false,5.378352E-10,1.9228658E-8,0.9999845,,,,,,,,,,,,,,,,,,,,,,
10983.150051182529,148.4961378002256,7.977396267275083,1636148068921376768,Gaia DR3 3442475145977293952,3442475145977293952,1330624470,2016.0,84.77685217811643,0.078942284,27.7171540518912,0.06256055,6.734181877142941,0.09837084,68.45709,45.64991,37.09022288710557,0.10609136,-26.612584843109943,0.06514012,-0.28738695,0.06702453,0.04195055,0.10232844,-0.5012936,0.2096195,-0.7728779,-0.1310643,0.5911036,-0.43721005,384,384,384,0,76.82719,19379.027,0.6362053,688.44104,31,false,1.4885343,,,,,,,,44,16,0.15702905,45,29,0,0.055651657,8.762999,0,0,4.8360386,,,,,,,,,false,363,362484.74998659245,86.27028,4201.734,11.789143,45,169116.53002474,105.81663,1598.2037,12.268077,45,274680.9010322884,94.82225,2896.7979,11.150825,1.2243203,0,0,0,0,0,1.1172523,0.4789343,0.63831806,23.186256,1.0615951,1,13,6,11,37.95562,1.6112949,0.5228692,881.7973,4.1490517,5000.0,5.0,0.75,444,7.0688252,4.829267,7,10.922811,0.006047781,7,,NOT_AVAILABLE,180.28122555894265,-1.8603192859062156,85.36413109158244,4.361887288826724,false,false,0,true,true,false,false,false,true,true,false,1.0405995E-13,5.1977417E-13,0.99979824,4955.1973,4948.024,4963.3926,4.502,4.491,4.512,0.135,0.1273,0.1449,158.806,156.0458,161.7456,0.0698,0.0634,0.0765,0.0555,0.0504,0.0608,0.0292,0.0265,0.032,MARCS
10044.189123015845,145.8880185975091,7.986666697231746,1636148068921376768,Gaia DR3 3442119213448379264,3442119213448379264,1057205761,2016.0,83.2044520199888,0.9224389,27.446811185110228,0.65284574,6.854572497546238,1.1666174,5.875596,22.699854,15.86639282639287,1.194836,16.233943311078818,0.79726845,0.06672038,-0.2425647,0.19367051,-0.072889954,-0.51975834,0.05843187,-0.5284914,-0.07233009,0.5022896,-0.0785814,214,0,214,0,27.946419,2126.1929,5.9888425,86.89758,95,false,,0.55307156,0.18849042,-0.226185,-0.068539724,0.059837703,0.027022295,-0.034794405,25,14,1.6761668,25,11,0,0.19208282,79.31152,0,0,2.6446264,0.18339664,0.47137678,0.32476705,0.32444152,-105.06319,3.7456071,-25.224894,40.775997,false,214,444.19031636143234,3.3891723,131.06158,19.068443,22,71.96790480447598,8.357058,8.611632,20.695696,22,776.3043770452908,13.248278,58.596626,17.522816,1.9097046,0,0,0,1,0,3.1728802,1.6272526,1.5456276,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,179.75885746055005,-3.18058878977507,83.95649072124225,4.1499811559729975,false,false,0,false,false,false,false,false,false,false,false,1.02471234E-13,1.7092102E-11,0.9999556,,,,,,,,,,,,,,,,,,,,,,
4922.519033584006,156.4773352269507,7.9890838853247965,1636148068921376768,Gaia DR3 3404432632067718144,3404432632067718144,497643937,2016.0,85.01804672051183,0.012123421,23.749589208910507,0.009311068,6.390701877365344,0.013539887,471.99075,35.03227,1.6606505103241458,0.01561098,-34.99288433591472,0.00936517,-0.05396214,0.09924547,-0.09724575,-0.0016717667,-0.21345033,0.12981515,-0.7114813,6.392117E-4,0.28781417,-0.31251693,418,0,414,4,0.030162213,449.2747,0.030215345,1.0620278,31,false,1.4169371,,,,,,,,49,18,0.022294674,50,33,0,0.041471537,174.94191,0,0,1.0002396,0.3530891,0.5477569,0.28534764,0.268906,-5.7119136,4.692547,1.4752524,28.82698,false,416,113825.66000722798,24.994272,4554.07,13.046766,45,43514.26424120165,37.498505,1160.4266,13.741963,45,100549.67018295282,55.44928,1813.3629,12.241944,1.2656543,0,1,0,0,0,1.5000191,0.6951971,0.80482197,14.895371,1.3916191,1,23,3,12,20.93755,1.9548897,0.14762297,767.6426,11.734445,4500.0,4.0,0.5,111,,,,11.898172,0.025417242,20,22.417463,NOT_AVAILABLE,183.76407704619234,-3.7810008316551427,85.44078963000793,0.38911966065787407,false,false,0,true,true,true,false,false,true,true,false,1.0377799E-13,5.1836584E-13,0.9998262,4530.7876,4527.675,4534.699,4.6501,4.6482,4.6529,0.3619,0.3537,0.3717,154.8153,154.5234,155.0775,0.4285,0.4243,0.4334,0.3229,0.3197,0.3267,0.1693,0.1676,0.1713,MARCS
2410.9452610054736,141.5588236923994,7.993953394504488,1636148068921376768,Gaia DR3 3441032380562368128,3441032380562368128,185846524,2016.0,83.73909396868999,0.07344174,25.377008283992645,0.052437853,7.064201113827793,0.081209935,86.9869,37.178078,15.064913453186993,0.10209547,-33.989082678575386,0.06442857,0.016337067,-0.12602766,0.08663829,0.038042426,-0.16463171,0.10555889,-0.38106328,-0.2447289,0.06960962,-0.0595817,217,0,214,3,0.044690378,221.126,0.0,0.0,31,false,1.2510586,,,,,,,,25,15,0.14247857,27,13,0,0.030074036,1.1157174,2,0,1.000591,0.070968784,0.39399904,0.1446001,0.45446035,-84.67573,1.2754058,-32.17397,41.963448,false,199,3163.556423964502,3.3582332,942.02997,16.936928,22,509.26710894335906,16.883558,30.163494,18.571178,22,4182.132635505915,27.289972,153.24796,15.694401,1.4829512,0,0,0,1,0,2.8767776,1.6342506,1.242527,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.76261775631636,-3.897262335614203,84.34164397531299,2.0606193537960418,false,false,0,true,false,false,false,false,true,true,false,1.1961749E-13,1.09173E-11,0.9982583,3268.3118,3264.6804,3272.1448,4.9496,4.9423,4.9552,-0.115,-0.1291,-0.1015,141.265,139.7277,142.6497,0.736,0.7137,0.7595,0.462,0.4479,0.477,0.3094,0.3003,0.319,MARCS
9320.665811100142,144.92894392205486,7.9949679975323065,1636148068921376768,Gaia DR3 3429005406982462848,3429005406982462848,442165454,2016.0,86.81381993970226,1.3275771,25.155049503790348,1.1577172,6.899932980521933,1.6507964,4.17976,9.352612,-3.8174943262489167,1.4084957,-8.53803706649257,1.0123775,-0.3412393,0.3439288,-0.064515494,0.25030163,-0.5677431,-0.068979695,-0.76854455,0.21224986,0.47602406,-0.03345154,257,0,242,15,18.236252,1051.451,7.1596875,29.420307,95,false,,0.28831524,0.26563814,-0.15931095,0.34048915,-0.24710739,-0.13503979,-0.10710671,30,16,2.0059114,34,24,0,0.08090703,139.31134,32,6,1.9459158,0.44480276,0.5411323,0.30083954,0.21460953,-20.224398,5.967471,-9.995734,29.843357,true,254,167.54878552584347,1.4636605,114.47244,20.127014,25,81.9416092743839,7.793204,10.514496,20.554781,27,302.11508868966126,8.597282,35.140766,18.547464,2.2922082,0,25,0,27,0,2.0073166,0.4277668,1.5795498,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.42070920145972,-1.6526926421960773,87.11493425683454,1.7476719764496162,false,false,0,false,false,false,false,false,false,false,false,2.5824252E-12,5.8361262E-9,0.9999925,,,,,,,,,,,,,,,,,,,,,,
9537.0141908967,145.17056862050987,7.999005991968339,1636148068921376768,Gaia DR3 3416044540006819712,3416044540006819712,185591457,2016.0,82.01624832248235,0.0740452,22.81319623646784,0.04686541,6.888448598793453,0.083876416,82.12617,15.784993,-1.6309761657641844,0.09828913,-15.700507274920856,0.063092664,-0.12008632,-0.010014618,0.22199039,0.018405123,-0.19989935,0.13453768,-0.35181698,-0.051798858,0.38769937,-0.31582293,274,0,274,0,1.0402019,308.99854,0.08903946,0.26048186,31,false,1.2554246,,,,,,,,32,15,0.14163135,32,14,0,0.05093373,179.95424,0,0,1.0439225,0.09399084,0.46850064,0.1597449,0.42898524,-120.01936,9.952076,-34.752865,40.31954,false,267,3063.788386612187,2.6910965,1138.4907,16.97172,29,584.8462271205135,17.474699,33.46817,18.420938,29,4834.998994948063,20.553078,235.24452,15.536904,1.7690011,0,29,0,29,0,2.8840342,1.4492188,1.4348154,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.06842417035088,-6.609349440810538,82.64420280086469,-0.4224557097858681,false,false,0,true,false,false,false,false,false,true,false,3.595021E-13,1.3697347E-10,0.9982583,,,,,,,,,,,,,,,,,,,,,,
