dist_arcsec,z_pc,dist_to_dr_tau,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
6290.908480247528,194.68229719334255,6.154256334559725,1636148068921376768,Gaia DR3 3308979625316730112,3308979625316730112,1516208622,2016.0,71.39810455861871,1.6429809,15.269128250642847,0.6432504,5.1365738663278755,1.8963143,2.7087145,1.8903217,1.5288983658154933,1.8374022,1.1116590966438864,1.1697365,-0.30276155,0.5466559,-0.08561935,0.34900805,-0.15506674,0.20346235,-0.06837613,0.41059542,0.3417107,0.046780806,214,0,209,5,3.4138942,294.4401,3.3517346,2.1910205,95,false,,0.863531,0.27053478,-0.31193396,0.21036273,-0.18133415,0.15798227,0.23575562,25,13,2.6243877,25,3,0,0.22835588,68.89448,0,0,1.1723948,0.39243942,0.6575856,0.17108007,0.28999025,-18.598083,4.5172205,-26.951864,19.30276,false,211,90.91838563740059,1.1806633,77.00619,20.790737,13,35.91963998305163,5.093907,7.0514913,21.450212,23,140.93810386879443,11.205543,12.577535,19.375324,1.9452363,0,1,0,1,0,2.0748882,0.6594753,1.4154129,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.51610968973682,-19.14886601085241,71.93785103040021,-7.011363092380914,false,false,0,false,false,false,false,false,false,false,false,6.6726125E-11,3.665423E-9,0.999995,,,,,,,,,,,,,,,,,,,,,,
4060.0149540221487,188.08538153752716,6.1580136744161384,1636148068921376768,Gaia DR3 3310054054335799040,3310054054335799040,1356734383,2016.0,70.81804107430604,0.09670228,16.32297910126574,0.044423863,5.316734303460358,0.10613137,50.095787,84.89787,84.50226346990226,0.12237035,-8.186337055636539,0.080358006,-0.11748643,-0.01191859,-0.27402002,0.35917646,0.096660934,0.27881172,-0.0978405,0.33052105,0.13686606,-0.1019013,364,0,359,5,0.45800585,390.44168,0.0,0.0,31,false,1.2420712,,,,,,,,42,16,0.17547008,44,10,0,0.039671868,171.06145,0,0,1.0163153,0.2801314,0.60625905,0.2011434,0.24242282,-10.562336,3.03506,-7.4891114,23.677256,false,357,2277.1872466656964,2.1642814,1052.1678,17.29387,40,344.18046747728744,9.097585,37.83207,18.996576,37,3011.7099552966406,11.55154,260.71933,16.050863,1.4736998,0,0,0,0,0,2.945713,1.7027054,1.2430077,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.26961424179402,-18.96441024492393,71.51833901220569,-5.894058536238451,false,false,0,true,false,false,false,false,false,true,false,1.2558453E-13,6.272884E-13,0.9976672,,,,,,,,,,,,,,,,,,,,,,
6407.190179742594,194.34961363504596,6.171540529234105,1636148068921376768,Gaia DR3 3309732073524317568,3309732073524317568,715643652,2016.0,71.00567820267689,0.072737,15.359739255907892,0.040568978,5.145366544838223,0.08555743,60.139328,17.257774,-0.6937995658563267,0.10740867,-17.243822325800327,0.07745487,0.29785132,0.12801825,0.06021242,-0.09300485,0.06932937,-0.05863802,0.1573128,0.0733568,0.001535825,0.22511607,515,0,511,4,1.305708,601.4825,0.1903829,1.1419184,31,false,1.2254392,,,,,,,,58,20,0.15218028,59,9,0,0.037920672,2.9989362,2,0,1.0406564,0.082292914,0.5926274,0.22354361,0.18575512,137.26454,-11.971038,30.489487,-37.650707,false,502,2258.5047680043185,1.9415756,1163.2329,17.302814,55,301.7197029771642,8.398666,35.924717,19.139532,54,3086.752360530957,8.44626,365.4579,16.024141,1.5003165,0,3,0,2,0,3.1153908,1.8367176,1.2786732,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.1998567443227,-19.398561041894816,71.5715425205885,-6.872638463615198,false,false,0,true,false,false,false,false,false,true,false,1.036797E-13,5.6525905E-13,0.9998619,,,,,,,,,,,,,,,,,,,,,,
5574.270766356239,196.22589833544217,6.184988565961196,1636148068921376768,Gaia DR3 3405642575892285696,3405642575892285696,498410890,2016.0,73.38918857151714,0.22074668,16.854750990665156,0.09521745,5.096167266822907,0.24052307,21.187853,85.955246,18.433809495129246,0.2853302,-83.95534091130119,0.1876423,-0.12879364,-0.09799045,-0.3392165,0.30309224,0.15496922,0.24386619,-0.22379811,0.3884516,0.040591456,-0.15351327,438,0,436,2,-1.0596684,502.05518,0.44912755,1.0975214,95,false,,1.1416453,0.03830931,0.11664991,-0.027630774,-0.15698406,-0.15827987,0.23336034,50,18,0.41490987,50,12,0,0.0054943278,57.09572,0,0,0.9633184,0.38743764,0.6502023,0.28480986,0.2349796,-9.923965,-0.23638216,-5.942072,12.598474,false,434,588.4324676662898,1.0350487,568.507,18.763124,43,62.35706337792565,5.6328645,11.070223,20.851328,42,836.0247617726251,8.424611,99.23601,17.442348,1.5267373,0,1,0,2,0,3.4089794,2.0882034,1.320776,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.36242827261205,-16.66825330426068,74.04194843041518,-5.669052332667025,false,false,0,false,false,false,false,false,false,false,false,1.0215875E-13,5.1027786E-13,0.9999865,,,,,,,,,,,,,,,,,,,,,,
6632.375467587066,192.8079241416544,6.204129343859686,1636148068921376768,Gaia DR3 3406830117170397312,3406830117170397312,649898590,2016.0,72.3293510812673,1.0936892,18.743922215507006,0.47583336,5.186508824529993,1.2637192,4.1041627,9.144777,8.706430791388634,1.31097,-2.7973223243723644,1.0545152,0.110659026,0.53645253,0.040115528,0.2122108,0.06186829,0.15066217,-0.032966793,0.28186435,0.050599676,0.37379852,278,0,276,2,3.1011274,373.31998,2.790677,2.8520136,95,false,,0.87906295,0.18209343,0.025386047,0.026154341,0.011082974,-0.097345665,0.20088556,33,15,1.986147,33,6,1,0.043397807,17.931648,0,0,1.1350888,0.42576835,0.5846491,0.06902122,0.2530397,-16.680534,-6.494952,-27.556828,20.403522,false,262,114.12061871614254,0.81613964,139.82977,20.543957,20,46.3993484619933,6.6003947,7.0297837,21.172262,29,160.95949457837645,8.587625,18.743193,19.231104,1.8170147,0,1,0,2,0,1.9411583,0.62830544,1.3128529,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.1524102878096,-16.35590546232047,73.25946440879027,-3.6743135757196606,false,false,0,false,false,false,false,false,false,false,false,3.4661152E-13,1.6338432E-10,0.9999874,,,,,,,,,,,,,,,,,,,,,,
6387.393954332981,191.175831776005,6.212336510505541,1636148068921376768,Gaia DR3 3309797185227252096,3309797185227252096,427078177,2016.0,70.71309077651416,1.26264,15.52694595427879,0.68718374,5.230786709335049,1.6707773,3.1307504,2.5103595,2.4978573351358437,1.8426454,0.2502263279165492,1.4322233,0.23875616,0.26977918,0.27450228,-0.20073268,0.46643022,-0.2918582,0.36159387,-0.060514633,0.43819383,-0.09426921,315,0,313,2,2.9890313,401.4499,3.4232075,2.795947,95,false,,2.0194383,0.23496082,0.1196662,0.09287973,0.20487934,0.17099164,0.3753868,38,13,2.6116445,39,2,2,0.08445983,169.711,0,0,1.1218927,0.16321178,0.6410715,0.43914255,0.18356006,98.58021,-11.922896,27.645914,-31.181686,false,306,89.62852504480658,0.70696944,126.7785,20.806252,21,53.60693540135856,6.2721233,8.546856,21.01549,36,90.17838277958263,7.0398607,12.809683,19.86014,1.6042361,0,0,0,1,0,1.1553497,0.20923805,0.9461117,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.87862607606203,-19.52410132594051,71.31211399388083,-6.669838802908835,false,false,0,false,false,false,false,false,false,false,false,4.5408237E-7,1.0949844E-9,0.9999976,,,,,,,,,,,,,,,,,,,,,,
6340.85281775332,191.02946918324633,6.212847573689849,1636148068921376768,Gaia DR3 3405020492830226432,3405020492830226432,1242602183,2016.0,72.24886085940848,1.9251319,15.276747954472254,0.8356765,5.234794423475799,1.9662687,2.6622987,4.82551,4.824444902427468,2.6526544,-0.10137263983190395,1.5572263,-0.4126871,-0.1561929,-0.4372216,0.38308948,0.16625684,0.37694132,-0.3038195,0.42555517,-0.32060045,-0.57376313,156,0,156,0,3.5468478,225.62857,3.8075063,2.2289128,95,false,,0.78265834,0.39673188,-0.11867783,-0.05744913,-0.40779927,-0.3355079,0.32273102,18,12,4.0995226,19,4,0,0.02304406,89.0929,0,0,1.2092466,0.29506055,0.68104523,0.146868,0.32367358,-6.17106,10.172165,-5.689701,22.699812,false,152,86.26108908025513,0.9539343,90.42665,20.84783,10,36.29084816156095,9.363714,3.8756895,21.439049,17,107.06167525623763,13.925428,7.6882143,19.673811,1.6618446,0,0,0,0,0,1.7652378,0.59121895,1.1740189,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.02327974633,-18.483162842718535,72.75929865327693,-7.106417493724964,false,false,0,false,false,false,false,false,false,false,false,4.5550634E-9,2.0050753E-10,0.999997,,,,,,,,,,,,,,,,,,,,,,
600.3753103610063,186.77735324781597,6.217252741146322,1636148068921376768,Gaia DR3 3406084304689259392,3406084304689259392,501742516,2016.0,71.92515411333584,1.100063,17.06481313323852,0.5149298,5.353968147697228,1.2877153,4.1577263,3.4369302,1.0647882393912973,1.562558,3.267830446738881,1.0429949,-0.018355941,0.21500553,-0.072880656,0.115114346,0.15003626,0.06606255,-0.0750608,0.0018092005,0.24112788,-0.17237999,372,0,368,4,14.416256,1019.54877,6.588126,23.122698,95,false,,1.1042368,0.18961084,-0.025629116,0.011788457,0.013100068,0.023102647,0.1984263,43,17,2.187302,43,9,0,0.32514167,3.793648,1,0,1.5800228,0.36332205,0.6171847,0.24395882,0.19704655,2.7850552,1.5461377,2.381777,22.782587,false,368,135.14750576634532,1.2300853,109.8684,20.360346,29,49.99573743931135,5.457117,9.161566,21.09121,33,152.871528785118,6.4932365,23.543194,19.287079,1.5010804,0,1,0,1,0,1.8041306,0.7308636,1.073267,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.31595664110043,-17.670997224838686,72.67030516231377,-5.293685029080185,false,false,0,false,false,false,false,false,false,false,false,1.7151505E-8,1.7012062E-9,0.99999887,,,,,,,,,,,,,,,,,,,,,,
5327.666282384378,196.62943312885648,6.221263519597567,1636148068921376768,Gaia DR3 3409439391406358784,3409439391406358784,718128486,2016.0,70.69429009822134,0.018332358,18.03969467747752,0.008580743,5.085708604696396,0.020254107,251.09517,22.272915,14.064705346860903,0.024610689,-17.27040287613187,0.016668575,-0.11262547,-0.012002007,-0.24350527,0.06376155,-0.13060363,0.034172393,-0.33878168,0.19000238,0.25974062,-0.026961714,471,471,464,7,6.750056,1682.7107,0.12240626,27.496176,31,true,1.516351,,,,,,,,53,17,0.034539778,53,27,0,0.0050789067,13.831406,0,0,1.2300849,,,,,,,,,true,445,381900.9481560695,86.90572,4394.428,11.73249,49,189524.14726642778,103.58514,1829.6461,12.144381,50,275094.8428319638,80.466034,3418.7698,11.149189,1.2165955,0,49,0,50,0,0.9951916,0.41189098,0.5833006,36.077454,0.40585414,1,30,4,13,47.594944,0.013335184,0.51176256,883.2588,6.185541,5750.0,4.5,0.0,222,,,,10.917138,0.017335543,22,,NOT_AVAILABLE,180.7549510443703,-18.01692927881464,71.62751488573329,-4.1767168781579915,false,false,0,true,true,false,false,false,true,true,false,1.0615666E-13,5.3024723E-13,0.9995907,5198.2256,5169.074,5273.797,4.3685,4.2945,4.4019,-0.6197,-0.6597,-0.5273,201.0397,196.2725,229.3018,0.0889,0.0691,0.144,0.0725,0.0563,0.1177,0.039,0.0303,0.0633,MARCS
2572.3106569542033,198.72723505774033,6.2537798375112965,1636148068921376768,Gaia DR3 3406241397412658176,3406241397412658176,219493035,2016.0,71.05280151878067,0.123539194,17.159341531487,0.05986251,5.0320229117536375,0.14121911,35.632732,27.674637,18.09801680271889,0.17686407,-20.93674478487343,0.109622285,-0.13647404,-0.013337837,-0.018221466,-0.05107324,0.122798815,-0.009840352,-0.052991223,0.17669566,0.18751368,-0.20346893,327,0,324,3,3.947276,643.948,0.61553425,9.603516,95,false,,1.1905196,0.022048315,0.03958343,-0.011657868,-0.14187367,-0.12672837,0.089582734,37,16,0.24796528,45,12,0,0.03836921,5.0435996,0,44,1.159433,0.19173601,0.6192227,0.18265721,0.31212547,8.93557,4.750604,9.789668,24.695335,false,334,2326.078819492712,4.158179,559.39844,17.270805,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.70934471771045,-18.280193785937783,71.85192827644218,-5.094195550617309,false,false,0,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,
6704.336435179099,192.52211194291897,6.280639546568248,1636148068921376768,Gaia DR3 3308984676199098624,3308984676199098624,1524971793,2016.0,71.73758525616802,0.22682245,15.116546413333745,0.1151978,5.194208550426097,0.25448683,20.410519,23.904207,5.425183186839005,0.29085395,-23.2804321093762,0.20640455,-0.049227625,0.22568636,-0.11401344,0.17178701,-0.14176515,0.083889686,-0.1345493,0.16445872,0.11754559,-0.028382398,389,0,387,2,0.73588276,439.49835,0.528287,1.0696837,31,false,1.2091922,,,,,,,,45,19,0.40462545,45,11,0,0.013099493,143.60237,0,0,1.0258609,0.2437052,0.56858,0.14782311,0.27741838,-28.064747,1.5410415,-19.966515,23.74968,false,386,532.7648159657334,1.0634469,500.97925,18.871029,38,71.21491001485029,7.2005496,9.890204,20.707115,39,744.1825511080327,8.162816,91.16738,17.568697,1.5305017,0,1,0,1,0,3.1384182,1.8360863,1.3023319,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.85181534501172,-18.97584585431391,72.2458528453916,-7.204237482652363,false,false,0,false,false,false,false,false,false,false,false,5.985294E-13,9.468706E-13,0.9999795,3131.2175,3128.3533,3135.876,4.9399,4.9327,4.9559,0.1316,0.0831,0.154,272.3718,256.5829,278.8909,1.0378,0.9821,1.1053,0.6228,0.5892,0.663,0.4488,0.4263,0.4742,MARCS
5907.87018551352,189.89705782907038,6.285144544552792,1636148068921376768,Gaia DR3 3310033339711961856,3310033339711961856,7495695,2016.0,70.30318008755094,0.51298815,16.141589621213523,0.2052737,5.266011024247239,0.7032614,7.4879856,7.165965,-3.8080009058898976,0.8662999,-6.070435088243264,0.4463509,0.11520871,-0.07068934,0.12816764,-0.27789232,0.16265579,-0.102964945,0.060588967,0.41227454,0.036098048,-0.073053576,691,0,675,16,87.7503,13938.709,4.2940807,209.15218,95,false,,1.2145499,0.07685572,0.108298555,-0.048187245,-0.15272252,-0.19795075,0.16204907,79,18,1.2204666,81,81,0,0.2808484,95.37041,43,0,4.189872,0.12088537,0.6979322,0.35663748,0.111222014,66.481064,-7.1763616,20.922169,-6.9875994,false,626,846.2041487364372,3.6395798,232.5005,18.36868,70,362.0708146809602,7.901893,45.820766,18.941559,65,1180.8983738125005,9.518263,124.06659,17.067364,1.8234006,0,1,0,0,0,1.8741951,0.5728798,1.3013153,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.10623317521788,-19.467867348828374,71.00147229011226,-6.008037279226218,false,false,0,false,false,false,false,false,false,false,false,1.0242449E-13,2.3834964E-8,0.9999602,,,,,,,,,,,,,,,,,,,,,,
6717.019350338894,192.6428992629061,6.286982893813779,1636148068921376768,Gaia DR3 3409322946253388160,3409322946253388160,871475905,2016.0,69.95587332662812,0.15617841,17.65849346828303,0.07098173,5.190951775675194,0.17498268,29.665516,5.965238,-0.22942707606846413,0.22773682,-5.960824652828926,0.13721576,0.12056302,-0.00624659,0.35340843,-0.03673604,0.12054796,-0.0036003236,0.23929368,-0.042997573,0.1441922,-0.10461763,447,0,447,0,-0.34901986,474.6569,0.0,0.0,31,false,1.2140999,,,,,,,,52,17,0.32175457,53,8,0,0.02380362,154.7504,0,0,0.9875331,0.045375053,0.63341063,0.20591332,0.10427783,98.55775,-4.218386,22.375942,15.115972,false,443,911.9709509212249,1.3363336,682.44257,18.287415,51,106.68000531141661,6.746586,15.812443,20.268335,48,1252.3690930157522,7.889192,158.7449,17.003565,1.4902328,0,1,0,2,0,3.2647705,1.9809208,1.2838497,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,180.6192446217502,-18.80608408382704,70.87768306977082,-4.4600637140357815,false,false,0,false,false,false,false,false,false,false,false,8.7719354E-10,1.132776E-11,0.99997526,,,,,,,,,,,,,,,,,,,,,,
4359.460100391461,197.7536941406876,6.318969253715087,1636148068921376768,Gaia DR3 3406434911460866304,3406434911460866304,1808383656,2016.0,72.99411662982014,0.09046816,17.312268075148637,0.0393061,5.056795547336636,0.09834246,51.420265,82.73939,-37.279329382506,0.11726629,-73.86513670264779,0.07355129,-0.18045795,0.088762075,-0.22997952,0.3679353,0.1268538,0.29495382,-0.23840758,0.398929,0.048356403,-0.1991657,447,0,444,3,3.2310307,567.5764,0.32085532,3.991358,31,false,1.2688397,,,,,,,,51,17,0.16917638,51,12,0,0.022965647,161.12265,2,0,1.110214,0.38776323,0.6490698,0.26388183,0.19897716,-11.024631,2.5434327,-8.070191,15.672383,false,442,2830.7968522180827,2.3092904,1225.8297,17.057594,48,541.7602702401241,5.9723597,90.71126,18.504025,47,3578.7100116179863,10.317169,346.8694,15.863579,1.4555867,0,23,0,1,0,2.6404457,1.4464302,1.1940155,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.74418314111148,-16.703134388242766,73.71825235316963,-5.170966491483049,false,false,0,true,false,false,false,false,true,true,false,1.7308995E-13,8.6457566E-13,0.99296397,3469.3845,3462.6545,3475.5745,4.8419,4.8124,4.8681,-0.3905,-0.4357,-0.343,200.7016,196.3914,204.8805,1.0267,1.0081,1.0423,0.6696,0.6573,0.6798,0.4165,0.4092,0.4226,MARCS
5100.203857774072,197.06194834545082,6.323966935451238,1636148068921376768,Gaia DR3 3409342054564242304,3409342054564242304,35772850,2016.0,70.62836183296463,0.01568368,17.877597644485775,0.006487689,5.07454639719178,0.016224265,312.77512,58.77811,20.051457094954976,0.020211183,-55.25219754693154,0.012545305,-0.28964233,-0.22917418,-0.3952435,0.29888383,0.12672424,0.25969088,-0.31811675,0.4012777,-0.023911117,-0.15339759,526,526,517,9,-2.5588522,1045.904,0.07358773,9.642568,31,true,1.5406483,,,,,,,,59,16,0.029600449,62,13,0,0.026540628,150.42613,0,0,0.92047787,,,,,,,,,true,501,1377833.4384395608,161.0476,8555.441,10.3393755,57,717249.0387042341,179.63899,3992.7246,10.699368,57,951010.8585212653,170.2475,5586.049,9.802432,1.2107849,0,57,0,0,0,0.89693546,0.35999203,0.53694344,-50.9187,0.2156472,1,32,4,13,120.53411,-0.37818152,0.4846132,916.06714,3.914753,6000.0,4.0,-0.25,222,,,,9.587235,0.007050614,21,137.95836,NOT_AVAILABLE,180.84980089859053,-18.165522023406087,71.54370635059796,-4.329109554031476,false,false,0,true,true,true,false,false,true,true,false,1.0299463E-13,5.1445306E-13,0.9999037,5775.661,5744.274,5810.0415,3.9738,3.9615,3.9865,-0.5129,-0.5443,-0.4849,191.517,190.1081,193.3166,0.2907,0.2722,0.3106,0.2434,0.2276,0.2603,0.1318,0.1233,0.141,MARCS
1477.8434989950879,199.13806988595428,6.3259569046451505,1636148068921376768,Gaia DR3 3406294414490106624,3406294414490106624,32451536,2016.0,71.60677460791281,0.03794267,17.355860151165956,0.018939985,5.021641520241191,0.044805128,112.077385,13.287002,4.501002354567506,0.05503049,-12.501415961939724,0.03658525,-0.018350227,-8.048847E-4,-0.022796549,0.07467496,0.04791872,0.087819465,-0.08438194,0.14520746,0.2844039,-0.20975332,387,0,386,1,2.8317726,920.3065,0.23907757,15.203982,31,false,1.1941335,,,,,,,,44,18,0.077398494,44,9,0,0.029216684,163.20204,0,0,1.1034145,0.2347311,0.59858745,0.22607492,0.19565816,-4.6110163,1.0870012,-2.1041205,24.990456,false,372,20691.159197651275,10.834274,1909.7872,14.897904,42,1790.266404140768,10.776661,166.1244,17.206247,42,30992.455813146324,29.222456,1060.5698,13.519755,1.584383,0,2,1,1,0,3.686492,2.308343,1.378149,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,181.87999628299792,-17.73967765158451,72.40386818988492,-4.966914918519145,false,false,0,true,true,false,true,false,false,true,false,1.02041476E-13,5.644499E-11,0.99999815,,,,,,,,,,,,,,,,,,,,,,
1609.8102589734606,199.1245464655974,6.341841816015534,1636148068921376768,Gaia DR3 3406298705162146432,3406298705162146432,1724136576,2016.0,71.86389398497948,0.7891825,17.417699142499544,0.37342635,5.021982561917695,0.9020279,5.567436,57.873363,56.74218149763254,1.230668,-11.386436722851693,0.8954686,-0.005302173,0.34188572,0.2254835,-0.013945835,0.004386393,-0.04553073,0.11461985,-0.13705388,0.39090684,-0.24773476,334,0,332,2,3.3819556,477.7044,2.3659341,2.691616,95,false,,1.0758488,0.1638013,-0.1330284,0.1110053,-0.12427193,0.23216449,0.161539,39,17,1.7668736,39,4,0,0.0460817,171.04465,0,0,1.1342632,0.41943207,0.6117757,0.2296795,0.2167844,-9.836337,1.3953387,-4.5058517,17.966219,false,328,123.71421696076916,0.6789364,182.21767,20.456318,18,52.40190966569432,12.96293,4.0424433,21.040174,34,182.49046776750149,9.900214,18.432981,19.094795,1.8986692,0,0,0,0,0,1.9453793,0.5838566,1.3615227,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.9828104110687,-17.506376654824365,72.65598996942589,-4.936266025573349,false,false,0,false,false,false,false,false,false,false,false,1.0498802E-13,1.2488057E-8,0.9999897,,,,,,,,,,,,,,,,,,,,,,
2838.4903978556795,198.72249208536505,6.352411906537896,1636148068921376768,Gaia DR3 3406161304863472000,3406161304863472000,61416818,2016.0,70.9631067852505,0.11127312,16.848356973137903,0.058959328,5.032143012631056,0.12249671,41.079823,8.592152,-8.188147346399802,0.1444624,-2.6037104124947814,0.10390383,-0.035870455,0.3023659,-0.11788433,0.14217143,-0.12292623,0.07343076,-0.11155499,0.05054756,0.14691582,0.03510397,385,0,384,1,0.41576147,412.40878,0.10333547,0.14881025,31,false,1.2537239,,,,,,,,44,17,0.20041637,46,10,0,0.007105173,30.559938,0,0,1.0142553,0.26769578,0.5541251,0.08359047,0.28938332,-15.64662,0.28327134,-12.64124,25.070354,false,363,1328.2860709175015,1.5515925,856.0792,17.879137,45,250.03719836556806,11.154973,22.414864,19.34353,45,1714.977243721631,9.289183,184.6209,16.66225,1.4793608,0,2,0,2,0,2.6812801,1.4643936,1.2168865,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.91585170492777,-18.536467260717345,71.72592867868929,-5.391391112664972,false,false,0,false,false,false,false,false,true,true,false,2.5550033E-11,5.1621964E-11,0.99952716,3362.7737,3356.2542,3369.2522,4.9953,4.9706,5.0142,-0.4219,-0.4632,-0.3939,197.074,191.3751,202.1684,1.0004,0.9688,1.0318,0.6405,0.62,0.6607,0.4082,0.3958,0.4204,MARCS
6794.38900839502,193.2995098797535,6.370121564620365,1636148068921376768,Gaia DR3 3405178856864783360,3405178856864783360,1768127893,2016.0,73.49390257007897,0.042373493,16.05696596483087,0.01946709,5.173318859536031,0.048440553,106.79727,55.729668,41.39853809581809,0.051489346,-37.30894015096276,0.03947587,-0.005640678,0.17602462,0.022965778,0.1919566,0.010028277,0.09691983,-0.06978549,0.16925757,0.34192967,-0.0049463767,430,0,427,3,0.76764226,462.3541,0.043129265,0.21152905,31,false,1.2937082,,,,,,,,50,18,0.07151576,50,10,0,0.04640893,178.29736,0,0,1.0257427,0.3700931,0.6310361,0.33059153,0.2029242,-12.959043,0.4778704,-7.161754,14.138659,false,425,7361.849253477846,3.7032092,1987.9647,16.0199,47,1614.19264622279,8.772797,183.99979,17.318653,45,8713.66564871314,10.437423,834.8484,14.897393,1.4028891,0,47,0,45,0,2.4212599,1.2987537,1.1225061,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.099245543275,-17.054679866836814,74.05081688252346,-6.473084732412216,false,false,0,true,false,false,false,false,false,true,false,1.0202512E-11,5.0961044E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
