dist_arcsec,z_pc,dist_to_host,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
10750.46528,134.9055711,7.23018137,1.63615E+18,Gaia DR3 6052214720909196800,6.05221E+18,1797196546,2016,245.8872753,1.9198152,-21.45291455,1.0018764,7.412592318,3.4747546,2.1332707,11.359612,-4.638696319,3.0824735,-10.36934377,2.7620897,-0.2757617,-0.32612872,-0.006752091,0.21095003,-0.4048836,0.17203638,0.5516001,-0.26251522,-0.7613832,0.08265378,141,0,139,2,-2.8062541,124.59517,0,8.71E-16,95,FALSE,,1.1139668,0.3233789,0.04830678,-0.13210922,0.14524229,-0.21422191,-0.18707621,16,9,4.6194925,17,4,0,0.09022398,15.583793,1,0,0.8306134,0.42496842,0.76529235,0.54222155,0.3464459,5.174567,17.350546,9.193948,17.741095,FALSE,136,84.99313082,1.1345253,74.915146,20.863907,11,48.45265704,8.951499,5.412798,21.125248,14,74.82298306,6.960712,10.749329,20.062807,1.4504188,0,0,0,0,0,1.0624409,0.2613411,0.8010998,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.9416405,19.35435148,247.6520579,0.135089624,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.00E-05,8.08E-08,0.99996036,,,,,,,,,,,,,,,,,,,,,,
432.203647,143.6519984,7.237944731,1.63615E+18,Gaia DR3 6049171650679414528,6.04917E+18,1120472232,2016,246.7877968,0.14786826,-24.20033162,0.0858061,6.961267585,0.16772206,41.504784,24.696152,-6.996873711,0.20056581,-23.68424941,0.1426168,-0.54382837,0.07929525,0.022849591,-0.23122634,0.013007154,-0.1188236,0.5117344,-0.33733016,-0.0650143,-0.29269361,460,0,458,2,-0.739063,672.52856,0.6001314,5.0963807,31,FALSE,1.1352996,,,,,,,,53,16,0.29094905,55,8,1,0.0828078,23.805298,0,0,0.97481734,0.45831832,0.71166176,0.41723076,0.4298621,12.660356,17.748594,16.15351,25.997337,FALSE,459,1392.229878,8.124333,171.36543,17.828089,37,64.24297307,7.213583,8.905834,20.818977,48,2472.019932,39.91936,61.92534,16.265266,1.8217272,0,0,0,1,0,4.553711,2.9908886,1.5628223,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.3404903,16.92079008,248.9104171,-2.444528853,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,1,3894.2178,3876.046,3922.5894,4.0386,4.0331,4.0473,-0.1505,-0.2163,-0.0532,136.0309,133.4197,138.0784,9.801,9.7458,9.8661,5.777,5.7359,5.825,3.5151,3.5,3.5344,MARCS
2513.153788,143.4575297,7.240999682,1.63615E+18,Gaia DR3 6049387532915924864,6.04939E+18,1315322718,2016,246.3596716,0.09368545,-23.74509627,0.05254921,6.970704168,0.115708046,60.2439,26.953693,-6.303266286,0.14084442,-26.20630461,0.08849461,-0.4097865,-0.10259766,0.21834862,-0.11893351,-0.013153937,-0.06280087,0.45803854,-0.48563752,-0.006417522,-0.11899783,419,0,417,2,0.006283353,1281.964,0.61250544,28.422983,95,FALSE,,1.1398865,0.016323155,-0.02140867,0.1490583,-0.017921323,-0.1082605,-0.0738796,48,15,0.20146222,51,7,0,0.017540667,17.05339,0,0,0.9994082,0.3825839,0.67856294,0.38481995,0.33631003,7.744153,14.268417,12.692625,25.788462,FALSE,433,5336.016047,4.762094,1120.5189,16.369324,46,359.1181312,9.34694,38.42093,18.950449,50,8502.716695,15.523523,547.73114,14.924002,1.6607586,0,1,0,1,0,4.0264473,2.5811253,1.445322,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.42804,17.51516191,248.4517512,-2.056943941,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,1,3525.3972,3520.1003,3529.679,4.2376,4.2063,4.2512,0.4169,0.396,0.4304,168.2482,166.4263,172.1726,4.0559,4.0344,4.0775,2.3863,2.3731,2.3995,1.6857,1.6788,1.6926,MARCS
7877.570781,141.3748465,7.257964232,1.63615E+18,Gaia DR3 6048766270190171904,6.04877E+18,1782258086,2016,244.9018205,0.91382784,-25.68098406,0.5851071,7.073394063,1.0185362,6.9446664,11.242386,-9.557209644,1.2316942,-5.92038716,0.9765783,-0.4449982,-0.19046776,-0.009849353,-0.016782904,0.027240738,-0.020456145,0.30237374,-0.20375144,-0.050838653,-0.2870367,392,0,380,12,41.05644,4410.9883,7.464493,141.06291,95,FALSE,,0.9265569,0.15984097,-0.002767547,0.16160353,0.02340068,-0.13052149,-0.10082737,46,18,1.7974426,48,10,0,0.3554559,68.657524,12,0,2.8288243,0.25022274,0.61953616,0.33526322,0.2515579,2.3720067,19.737274,11.145733,35.138493,FALSE,405,439.9872479,5.0358644,87.37075,19.078766,43,108.0683623,7.794283,13.865081,20.254295,44,799.9972394,7.118775,112.3785,17.490173,2.0638452,0,1,0,1,0,2.764122,1.1755295,1.5885925,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.9926924,17.20160902,247.4622022,-4.184156274,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.02E-13,5.16E-13,0.9999528,,,,,,,,,,,,,,,,,,,,,,
7080.254729,130.7905205,7.260325063,1.63615E+18,Gaia DR3 6045649640063354112,6.04565E+18,785041546,2016,247.2951141,2.8743472,-26.23387685,1.2075611,7.645814056,3.4170234,2.2375655,5.3517785,0.288192926,2.4405155,-5.344013158,1.8712718,-0.054375425,-0.64540553,-0.26935542,-0.06904953,0.4346217,-0.47616342,-0.31381565,-0.32185864,-0.45565164,0.46676254,112,0,106,6,0.32504043,125.10663,0,0,95,FALSE,,1.2298654,0.3465986,0.075535186,-0.15565465,0.09972356,-0.23766759,-0.36425456,13,10,3.9628913,14,5,0,0.13573286,45.608227,0,0,1.0197147,0.40536827,0.4578181,0.23605797,0.42138246,176.58362,-0.009381692,19.48623,-31.390635,FALSE,105,92.35010962,1.6649637,55.46674,20.773773,4,82.94809119,3.809458,21.77425,20.541527,9,94.43500429,9.676222,9.759491,19.810062,1.9207675,0,0,0,0,1,0.7314644,-0.2322464,0.9637108,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.0662711,15.23350046,249.681282,-4.382015174,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.010696488,1.33E-07,0.989296,,,,,,,,,,,,,,,,,,,,,,
8093.556091,141.2267534,7.263927926,1.63615E+18,Gaia DR3 6050352663615400320,6.05035E+18,311868230,2016,244.617681,0.048206173,-23.27441849,0.033097412,7.080811363,0.050399642,140.49329,28.579233,-11.43136513,0.056671936,-26.19344276,0.048415326,-0.6214192,0.1708675,0.15882234,-0.33952183,-0.27166694,-0.22241159,0.4994262,-0.07298214,-0.1621404,-0.36927068,398,398,394,4,1.9395581,3796.2703,0.3558355,103.57773,95,FALSE,,1.6879802,0.008120396,-0.12587008,0.23271123,-0.12725538,-0.17040429,0.043809745,45,16,0.08887156,48,48,0,0.07132316,33.94292,0,0,1.0695492,,,,,,,,,TRUE,410,1.95E+07,9297.39,2095.7673,7.4631066,46,1.33E+07,14043.886,946.56915,7.5294433,45,9483422.389,9146.984,1036.7812,7.305483,1.1689371,0,7,0,45,0,0.2239604,0.06633663,0.15762377,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.6747338,19.01897929,246.7976186,-1.856489503,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3.48E-10,5.23E-13,0.9997366,,,,,,,,,,,,,,,,,,,,,,
2067.750013,143.5478907,7.264625874,1.63615E+18,Gaia DR3 6050885411348239872,6.05089E+18,496361948,2016,246.6458884,0.056360804,-23.76181539,0.032091502,6.966316225,0.06430921,108.325325,27.099232,-6.241349774,0.07327277,-26.37070217,0.050419148,-0.46174034,-0.028937861,-0.1300321,0.04399608,0.05860165,0.10364402,0.30696467,-0.31991687,-0.02026278,-0.18652669,499,0,499,0,6.741121,1228.1493,0.37501803,18.183859,31,FALSE,1.1868538,,,,,,,,57,17,0.104241595,59,11,0,0.022757445,16.564089,5,3,1.2212346,0.37807503,0.67497987,0.39774257,0.39152578,13.354533,17.542744,16.078733,28.38309,FALSE,509,8599.787855,4.841521,1776.2576,15.851148,29,667.810457,8.283779,80.61664,18.276909,25,13737.19611,50.882534,269.9786,14.403151,1.675042,0,0,0,0,0,3.8737583,2.4257612,1.4479971,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.5961138,17.30734313,248.7132216,-2.031877426,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.9999998,,,,,,,,,,,,,,,,,,,,,,
9470.388196,139.9720147,7.270716729,1.63615E+18,Gaia DR3 6050364517722389632,6.05036E+18,1052018271,2016,244.1681378,0.041623227,-23.24681744,0.024253178,7.144285249,0.045798536,155.99374,30.231016,-14.49267795,0.061242662,-26.5306739,0.04223826,-0.5429783,-0.15799023,-0.29778847,0.076336496,0.23552977,0.19664548,0.23896496,0.010728539,-0.0871273,-0.25789744,346,0,346,0,31.07691,1828.759,0.25819534,44.92353,31,FALSE,1.280701,,,,,,,,40,14,0.08810591,45,12,0,0.013921864,39.362576,0,0,2.4002357,0.31112412,0.69157356,0.39904383,0.37729627,29.321386,21.264097,22.047623,31.160137,FALSE,341,61962.52538,37.589798,1648.3867,13.707044,39,12818.82529,64.25401,199.50233,15.068922,39,75790.51409,112.33819,674.6638,12.548859,1.4300473,3,0,0,0,0,2.5200634,1.3618784,1.158185,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.4011187,19.34232094,246.385802,-1.900340626,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-11,5.10E-11,1.00E-06,,,,,,,,,,,,,,,,,,,,,,
10522.61983,134.1134241,7.274984888,1.63615E+18,Gaia DR3 6046486535913008000,6.04649E+18,1124816408,2016,249.7442611,1.4142329,-25.49429792,0.8075351,7.456375129,1.3969793,5.3374987,7.8509927,-4.722585814,1.6313641,-6.271783837,1.2084997,-0.027103297,-0.3590205,-0.34340048,0.16451028,-0.17134368,0.08014501,-0.29656532,0.058481727,-0.15160483,-0.069249935,191,0,189,2,10.173809,477.57742,6.069983,11.5174055,95,FALSE,,1.861001,0.3398654,-0.3577264,0.16701621,0.20793119,0.076996945,-0.13130298,22,14,2.3476837,23,12,0,0.21626171,87.55782,3,0,1.5743388,0.106984936,0.46620858,0.21611245,0.37680948,-63.920246,2.923581,-12.61532,-31.600891,FALSE,199,123.7089433,1.4068185,87.93526,20.456364,19,53.67540974,5.3692274,9.996859,21.014103,19,159.8825008,8.0443125,19.875223,19.238394,1.7262932,0,19,0,19,0,1.7757092,0.55773926,1.2179699,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.1284956,14.04079956,251.7582114,-3.328672168,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.26E-06,8.95E-08,0.99999297,,,,,,,,,,,,,,,,,,,,,,
5466.158024,142.6907979,7.279610061,1.63615E+18,Gaia DR3 6051738701094968960,6.05174E+18,579201492,2016,246.0744728,0.053418588,-22.95192471,0.030624172,7.008160407,0.06303703,111.175285,23.429432,-8.751571627,0.071203865,-21.73357409,0.052289207,-0.42764765,-0.056582425,-0.102199815,-0.01822708,-0.04353577,0.03501055,0.28215227,-0.29138583,-0.1520145,-0.22069278,421,0,418,3,2.4219937,580.4262,0.18208517,2.5722146,31,FALSE,1.2133878,,,,,,,,48,18,0.10172814,49,9,0,0.025008857,27.144247,0,0,1.0846153,0.29694507,0.63954264,0.30940256,0.28683686,6.068753,16.78987,11.832897,31.287424,FALSE,423,5646.626454,16.216518,348.20215,16.307894,45,721.7318013,18.191036,39.675133,18.192602,44,8233.108883,68.05381,120.97939,14.958986,1.5858744,0,2,0,1,0,3.2336159,1.8847084,1.3489075,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.8714976,18.23596621,248.0658428,-1.316074481,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,6.46E-13,0.99999344,,,,,,,,,,,,,,,,,,,,,,
10445.71886,138.5525319,7.280965262,1.63615E+18,Gaia DR3 6052117414133124352,6.05212E+18,1719489578,2016,245.2777233,0.058855187,-21.77548139,0.034859676,7.217479077,0.06627746,108.89795,38.78401,-22.47674456,0.08553787,-31.60689161,0.058741335,-0.34179786,-0.011911962,-0.09572139,0.039913405,0.03998858,0.14270782,0.2622956,-0.20285183,0.06748369,0.026801717,393,0,393,0,7.4670663,695.38995,0.32880276,8.803927,31,FALSE,1.2324858,,,,,,,,45,18,0.118989244,47,13,0,0.04311019,11.790913,0,0,1.2787601,0.28805315,0.5819212,0.28296587,0.26123944,12.735107,15.747397,15.778024,36.86036,FALSE,394,6449.326411,6.058384,1064.5292,16.163582,45,882.2257862,6.444384,136.89839,17.974592,46,8821.887247,15.656768,563.4552,14.883992,1.5046707,0,1,0,1,0,3.0906,1.8110104,1.2795897,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.2878851,19.56702711,247.1461206,-0.276268912,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.06E-13,8.35E-13,0.99961686,3286.502,3284.2942,3289.0088,4.4551,4.442,4.4673,-0.4294,-0.4487,-0.4111,137.0056,135.7655,138.1166,1.4434,1.4328,1.4541,0.8988,0.892,0.9055,0.6014,0.5972,0.6055,MARCS
10590.92124,134.2095213,7.290113474,1.63615E+18,Gaia DR3 6047398718244277504,6.0474E+18,315948564,2016,250.0070704,0.9537448,-24.6321646,0.5574257,7.451036186,1.0199648,7.3051896,7.729735,1.37287998,1.1907185,-7.60683941,0.86829716,-0.11675814,-0.15699635,0.0661872,-0.44905356,-0.030384239,-0.33140573,0.22099257,-0.3196662,0.2208208,-0.14055131,300,0,299,1,28.590763,1791.2361,6.211697,52.163128,95,FALSE,,1.277441,0.17026715,8.44E-04,-0.015546842,-0.14495695,-0.001120568,-0.123260766,34,16,1.7057582,35,10,1,0.12232073,119.71277,7,0,2.3880847,0.11558712,0.47415122,0.18135868,0.35226208,-106.65282,1.6590316,-17.780561,-33.526436,FALSE,296,239.7006773,1.6881545,141.98978,19.738194,27,124.4144968,13.25056,9.389377,20.101364,31,275.7641181,9.714132,28.387932,18.646551,1.6694931,0,27,0,31,0,1.454813,0.36317062,1.0916424,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.9701277,14.40736737,251.876036,-2.442049872,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.44E-07,3.01E-07,0.9999949,,,,,,,,,,,,,,,,,,,,,,
4333.308838,143.0953692,7.292186067,1.63615E+18,Gaia DR3 6050919079597370624,6.05092E+18,619184868,2016,247.3514609,0.69118774,-23.2305677,0.3778691,6.988346345,0.78706074,8.879044,24.093882,-6.594600145,0.99607795,-23.17382948,0.6665049,-0.24263869,-0.25839475,0.23776588,0.008636069,-0.048822064,-0.002184592,0.25547424,-0.30937433,-0.030331029,-0.16819182,388,0,385,3,2.6676998,520.2839,2.7529883,8.344783,95,FALSE,,0.78878427,0.13774931,-0.11674333,0.1642976,0.029094087,0.016505908,-0.102087535,45,15,1.4157447,48,6,0,0.03230987,8.173885,0,0,1.0975362,0.27529526,0.6634307,0.37792727,0.316186,12.322562,13.775328,14.372584,27.190891,FALSE,0,,,,,0,,,,,42,306.3701996,6.9409766,44.13935,18.53228,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.4602728,17.16690074,249.2700618,-1.406472976,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.02E-13,5.10E-13,0.9999985,,,,,,,,,,,,,,,,,,,,,,
9897.848267,133.0378702,7.295338544,1.63615E+18,Gaia DR3 6045555047708895488,6.04556E+18,1337994704,2016,247.8333992,0.31629583,-26.90467117,0.19716254,7.516656712,0.35761502,21.01885,94.81659,-65.15647452,0.38873222,-68.88265469,0.28745118,-0.08446946,-0.07565479,-0.06489055,-0.11650085,-0.10231134,-0.049547914,-0.00800166,-0.19927672,0.18222897,0.027897988,248,9,248,0,66.33783,66270.555,2.5894759,3001.2524,95,FALSE,,1.1963987,0.06557821,0.12717429,0.002846955,-0.05942779,-0.08070451,-0.06017397,28,15,0.54089767,29,29,0,0.024369461,55.47343,10,10,5.2203827,,,,,,,,,FALSE,226,52708.97734,74.60673,706.49097,13.882655,0,,,,,0,,,,,,,,,,2,,,,-54.435745,5.950137,2,5,5,4,7.776313,,,497.06735,,5500,4.5,0,0,,,,,,,,NOT_AVAILABLE,351.8734469,14.42913776,250.261207,-4.971650233,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,
9838.079476,139.568916,7.295364492,1.63615E+18,Gaia DR3 6051473577056337024,6.05147E+18,1679832496,2016,248.5380964,1.9067985,-22.10763181,0.91560936,7.164919158,1.7126487,4.183531,14.168719,-8.012878112,2.6908543,-11.68530695,1.8560541,-0.13664037,-0.018678872,-0.23189738,0.5095408,-0.035393167,0.4287,-0.022636877,-0.085272156,-0.11801126,0.08321585,163,0,162,1,7.1061115,328.14835,6.0210586,7.707353,95,FALSE,,1.788536,0.36130032,0.09660309,0.029359158,0.15900391,-0.1778629,0.16093755,19,10,3.7793198,20,5,0,0.052478448,5.031447,0,0,1.4257749,0.075177565,0.572114,0.09235786,0.14255716,5.989637,2.9210706,0.758396,-41.060123,FALSE,168,106.0517971,1.2255114,86.536766,20.623571,15,54.55949585,10.545984,5.1734853,20.996367,17,150.4688989,7.7152295,19.502842,19.30428,1.9332855,0,0,0,0,0,1.6920872,0.3727951,1.3192921,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,356.0971966,17.05585865,250.1850778,-0.132582898,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.06E-06,2.56E-07,0.9999948,,,,,,,,,,,,,,,,,,,,,,
10778.3585,134.6519244,7.298856099,1.63615E+18,Gaia DR3 6049578538706371200,6.04958E+18,943033933,2016,243.5654614,0.06537221,-24.91722179,0.038613036,7.426555576,0.077051,96.38493,40.252598,-20.99002554,0.09622351,-34.34662413,0.06462108,-0.32499456,0.003712496,-0.08692462,0.10995557,0.02257539,0.18049023,0.23655751,-0.2971991,-0.032285005,0.047899608,369,0,369,0,1.0592362,420.30356,0.11555213,0.57584167,31,FALSE,1.239913,,,,,,,,42,17,0.13461487,44,10,0,0.020698631,17.902601,3,0,1.0385861,0.28399116,0.5780803,0.2710135,0.30545285,16.36293,14.993419,19.158194,37.56378,FALSE,382,3656.953045,2.7723243,1319.0928,16.779568,40,537.8216265,10.872228,49.467472,18.511946,40,4915.499451,12.026651,408.71722,15.518976,1.4912199,0,0,0,1,0,2.9929695,1.732378,1.2605915,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,350.7122992,18.60582306,246.1368486,-3.641354914,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1.16E-13,3.62E-12,0.99861324,3313.1277,3309.4993,3315.684,4.9115,4.9069,4.9163,-0.0485,-0.0611,-0.0379,135.8643,134.6129,137.2018,1.1718,1.1542,1.1875,0.7339,0.7227,0.7439,0.487,0.4799,0.4932,MARCS
10966.56182,137.0915927,7.30102498,1.63615E+18,Gaia DR3 6052197437959025792,6.0522E+18,1290532901,2016,246.4453465,0.332709,-21.29091291,0.1831124,7.294393334,0.34744096,20.994627,106.88538,15.63142353,0.42275998,-105.7362008,0.30887395,-0.36145645,-0.23698166,-0.27535728,0.32200134,0.072302945,0.26759586,-0.042065013,-0.06740052,-0.20540817,-0.14268564,378,0,376,2,1.544097,472.6136,1.1126814,2.7428865,95,FALSE,,1.1849784,0.06486408,-0.042332854,0.16644812,-0.001209506,-0.07472256,-0.18562435,44,17,0.60646164,47,17,0,0.01617311,41.077866,0,0,1.0563781,0.2333682,0.5897779,0.3335975,0.23237704,15.319064,15.410005,14.480082,36.980145,FALSE,393,356.8551982,0.94871384,376.1463,19.306137,28,58.06271712,7.4821324,7.760183,20.928799,45,556.8927478,8.152544,68.309074,17.883467,1.7232633,0,0,0,2,0,3.045332,1.6226616,1.4226704,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.4317059,19.0677036,248.1389611,0.378518264,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.02E-13,5.99E-11,0.99999577,,,,,,,,,,,,,,,,,,,,,,
8873.554929,140.6534742,7.309493557,1.63615E+18,Gaia DR3 6050345104469958400,6.05035E+18,807080067,2016,244.2561346,0.052618958,-23.48503908,0.03295571,7.109671521,0.057181843,124.33443,26.23422,-10.39480046,0.07422832,-24.08697587,0.055346545,-0.4482173,-0.048791192,-0.18539642,0.024023129,0.08664595,0.142126,0.25077555,-0.16463315,0.030651564,-0.10219964,356,0,354,2,2.8952415,550.9361,0.25036517,5.9616556,31,FALSE,1.2080008,,,,,,,,43,16,0.104172334,46,13,0,0.015313576,46.23354,1,0,1.1105751,0.35009918,0.61498386,0.37892103,0.35190564,17.980465,21.066813,20.147509,35.597687,FALSE,371,7552.16752,6.0308676,1252.2522,15.9921875,39,816.7317174,13.629623,59.92328,18.058344,38,10966.1778,17.772268,617.03876,14.647758,1.5602024,0,2,0,1,0,3.4105864,2.0661564,1.34443,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.2732851,19.12162516,246.5066859,-2.12097624,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.68E-13,0.99999666,3373.0813,3370.0144,3376.4849,4.5989,4.5959,4.5998,0.4161,0.4112,0.4203,139.4173,139.0214,140.0782,1.776,1.7635,1.7904,1.0754,1.0677,1.0842,0.7783,0.7733,0.784,MARCS
10942.91342,135.1195932,7.318492449,1.63615E+18,Gaia DR3 6051499660396433536,6.0515E+18,801933865,2016,248.6017557,0.6984939,-21.77673084,0.4465111,7.400851175,0.7881683,9.389937,5.1017966,-1.487253261,0.877461,4.88020555,0.6690983,-0.20440243,-0.11325481,-0.18771377,-0.0267175,-0.26622006,0.015242904,0.03153149,-0.10717664,-0.0348786,-0.2080541,268,0,268,0,54.63847,7662.199,5.249724,147.05948,95,FALSE,,0.89206797,0.13539776,0.029845105,0.021823969,0.031081377,-0.1365063,-0.08700805,31,17,1.2534921,33,9,0,0.13066958,113.99056,8,3,4.169209,0.17509101,0.46333596,0.23844418,0.3237907,-104.565605,9.99273,-17.215372,-39.491463,FALSE,248,699.8331216,3.5787818,195.55064,18.57488,28,231.2423491,8.335628,27.741444,19.428373,29,1205.430889,33.067326,36.45384,17.04504,2.0528798,0,28,0,29,0,2.3833332,0.85349274,1.5298405,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,356.4031152,17.22175948,250.1954076,0.203386441,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.02E-13,9.36E-08,0.9999826,,,,,,,,,,,,,,,,,,,,,,
