dist_arcsec,z_pc,dist_to_mwc758,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
9939.066041306744,151.78831332505948,8.460709498405905,1636148068921376768,Gaia DR3 3404387513433903360,3404387513433903360,1348762473,2016.0,84.56171557609683,0.11087477,23.217493995667446,0.08028452,6.588122485151201,0.13586384,48.490623,26.700014,-2.461558348124804,0.14298184,-26.586302275050947,0.08382684,-0.013251996,-0.12140797,0.0449584,-0.15497632,-0.35361528,0.04857887,-0.71764284,0.030944265,0.47425354,-0.3072027,463,0,462,1,-0.63891405,492.12778,0.0,0.0,31,false,1.2088673,,,,,,,,54,18,0.2028106,58,41,0,0.037434958,178.88776,0,0,0.97821707,0.48203242,0.64272475,0.42650053,0.33829212,-2.208547,7.9456935,3.885439,21.088982,false,459,1323.6548675632941,1.4395694,919.47974,17.88293,52,156.03102284200395,5.5117717,28.308687,19.855515,52,1918.229066180317,10.290692,186.40428,16.540644,1.5670702,0,1,0,2,0,3.3148708,1.9725838,1.3422871,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.99438277679548,-4.417809984606751,85.00330642730017,-0.12750956512703956,false,false,0,false,false,false,false,false,false,true,false,2.0588704E-13,6.5185847E-12,0.99999195,,,,,,,,,,,,,,,,,,,,,,
11224.49939641569,155.47030230439563,8.479617255690926,1636148068921376768,Gaia DR3 3442545037981130752,3442545037981130752,256493725,2016.0,84.37362414859643,0.040171508,28.025389871559703,0.030176643,6.432096581648744,0.048979558,131.32207,25.785147,-2.9764437012304974,0.05602067,-25.612781418487604,0.041167416,-0.052322906,0.088739954,0.043106806,-0.06013315,-0.36071914,0.022942612,-0.4812248,-0.08390267,0.40148336,-0.26448578,242,0,238,4,1.2982316,269.83664,0.1240011,1.6828804,31,false,1.2914361,,,,,,,,28,15,0.08060338,29,11,0,0.068970464,179.6801,1,0,1.0592796,0.18654104,0.394284,0.23548555,0.49482155,-50.082054,3.2623777,-33.3105,41.812283,false,237,10706.575196461614,8.245661,1298.4496,15.61324,26,2273.7840993251816,11.41687,199.16002,16.946669,24,12850.54765470834,18.272137,703.28656,14.475592,1.4126209,0,0,0,0,0,2.471077,1.3334284,1.1376486,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,179.83002788626888,-1.9971374048296995,85.01848258532205,4.683349753835948,false,false,0,true,false,false,false,false,true,true,false,1.3750305E-13,9.768838E-12,0.99648726,3545.6956,3542.9075,3548.755,4.7776,4.7736,4.7815,-0.0906,-0.1006,-0.0786,153.2795,152.1642,154.4668,0.6602,0.6508,0.6701,0.4378,0.4315,0.4444,0.2704,0.2667,0.2744,MARCS
9886.021114197432,151.66340441619687,8.484668016292941,1636148068921376768,Gaia DR3 3404097517244442368,3404097517244442368,1051639890,2016.0,82.86874211833528,0.09758642,22.596112166806947,0.07454362,6.593548416306057,0.10436166,63.179794,34.830433,11.157613037731304,0.13656841,-32.994951768105196,0.088787906,-0.26165417,0.04736918,-0.3141704,0.30100447,-0.24711215,0.26178232,-0.6289931,0.19129387,0.2629808,-0.20674485,249,0,246,3,0.10806598,272.00443,0.08497885,0.1509114,31,false,1.2161483,,,,,,,,29,15,0.19761471,30,16,0,0.035270017,173.96681,0,0,1.0035412,0.09257909,0.44572842,0.11374772,0.40974104,-77.373436,6.021008,-27.732983,40.309643,false,245,2034.8283479656634,2.8928483,703.3996,17.416048,26,241.0249155114772,7.8789496,30.590996,19.383387,26,2861.0261356709457,10.900246,262.47354,16.10659,1.524478,0,2,0,1,0,3.2767963,1.9673386,1.3094578,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.68202719514804,-6.067426914741844,83.41823462982069,-0.6803860137649113,false,false,0,true,false,false,false,false,false,true,false,1.0225543E-13,1.4575537E-12,0.99997866,3206.2397,3203.1626,3209.8113,4.9032,4.8991,4.9075,0.1437,0.1337,0.1537,156.2159,154.4145,157.847,1.2986,1.2727,1.3283,0.7869,0.7711,0.8051,0.5552,0.545,0.5669,MARCS
10077.528963366425,159.44255049241264,8.489671561321506,1636148068921376768,Gaia DR3 3416335081659974400,3416335081659974400,395279975,2016.0,80.67424576769321,0.2156514,23.162969674621213,0.14491643,6.271851503326189,0.2225968,28.175838,18.173307,-4.2858646074663715,0.30351374,-17.66070362527428,0.19592433,0.1391136,-0.08320212,-0.27214065,0.12534335,-0.04070209,0.14631969,-0.5916439,0.25330964,0.09430193,0.10729751,431,0,430,1,1.0386176,508.15637,0.552266,1.3666406,95,false,,1.2485777,0.039626922,-0.08505892,-0.15319672,0.05990346,-0.08606686,-0.06974979,50,17,0.42845863,50,35,0,0.025889818,158.1295,0,0,1.0350821,0.3821592,0.68042254,0.37985882,0.36681145,175.06056,-13.420502,50.86754,-22.902628,false,413,591.6048491040576,1.2143078,487.19513,18.757288,36,77.55450457562684,9.772115,7.936307,20.614525,44,923.3577669254142,9.096793,101.503654,17.33447,1.6918595,0,7,0,10,0,3.280054,1.8572369,1.4228172,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.088044364003,-7.4471270844105,81.43192038715767,6.353301211520459E-4,false,false,0,false,false,false,false,false,true,false,false,3.5727513E-10,2.8340157E-9,0.99999464,2983.75,2970.7302,2998.509,5.004,4.9969,5.0091,0.0988,0.0789,0.1271,163.3613,160.2494,167.8815,1.0778,0.9431,1.2152,0.6231,0.5444,0.7027,0.4717,0.4161,0.5286,MARCS
2628.696232055279,164.1187171237192,8.49682812235684,1636148068921376768,Gaia DR3 3417705489761587968,3417705489761587968,799370739,2016.0,81.88620572846743,0.045498773,25.018569141603276,0.032921553,6.093150236155943,0.043150455,141.20709,31.107176,1.9612770500406975,0.057653643,-31.04528660080049,0.041888766,-0.3153919,0.12533578,-0.43469903,0.42476618,-0.20894034,0.3940517,-0.5857375,0.05769095,0.155962,-0.31128177,266,0,265,1,1.4777082,305.0724,0.11613903,1.512235,31,false,1.2813002,,,,,,,,32,16,0.08885242,32,15,0,0.010374413,129.82465,0,0,1.0641875,0.106404185,0.3927156,0.14882389,0.4719722,-81.701004,-1.6177641,-38.665405,43.099873,false,264,9122.346615357726,5.071125,1798.8802,15.787101,29,1840.2567343838143,9.967265,184.63005,17.176346,27,11148.894992612531,21.516083,518.16565,14.629816,1.4238827,0,0,0,1,0,2.5465298,1.389245,1.1572847,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.1486375049419,-5.498793110569206,82.64836274670611,1.7861142796767633,false,false,0,true,false,false,false,false,true,true,false,1.0202512E-11,5.252683E-11,1.0000273E-6,3540.4265,3535.3748,3545.5303,4.7221,4.7136,4.7307,-0.1537,-0.1914,-0.1157,163.0863,161.996,164.25,0.8951,0.8861,0.9045,0.5898,0.5838,0.5961,0.3651,0.3615,0.3687,MARCS
9621.939019807398,160.13311428890879,8.513468685439937,1636148068921376768,Gaia DR3 3417189337772323456,3417189337772323456,574692084,2016.0,80.06449846035599,0.13575906,24.000748498108397,0.08638875,6.244804545522178,0.14947352,41.778667,46.871014,41.76183735557371,0.18087138,-21.280061768622094,0.12406341,0.02090818,-0.01000988,-0.20205274,0.12528726,-0.2455781,0.07638457,-0.5989076,0.051378775,0.25098374,0.09302201,383,0,381,2,0.039340463,393.5674,0.07188964,0.053757105,31,false,1.7887497,,,,,,,,44,18,0.25287357,45,29,0,0.016812358,14.038982,0,0,1.0005481,0.37408972,0.60936105,0.36320895,0.17883848,-172.03732,-7.4118686,58.915882,-25.542162,false,381,1087.1491766065217,1.6172285,672.2298,18.096643,41,805.1034952064537,9.281475,86.74306,18.073914,41,419.7440255566009,13.1135,32.008545,18.190434,1.12666,0,1,0,2,0,-0.11651993,-0.022729874,-0.093790054,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.07244302380292,-7.442388043281226,80.93007116708425,0.8737439260370827,false,false,0,true,false,false,false,false,false,false,false,5.0944754E-10,3.0183476E-9,4.9933235E-5,,,,,,,,,,,,,,,,,,,,,,
11073.917727991684,153.94964496399135,8.534476696747896,1636148068921376768,Gaia DR3 3403858686998926720,3403858686998926720,228390991,2016.0,83.79521402020492,0.03758949,22.451822814234138,0.028864475,6.495630439640824,0.040239118,161.42577,55.40574,55.380546263238,0.05013417,1.6706094518223502,0.028861241,0.005328262,0.11260287,-0.17961709,-0.07139623,-0.049390737,0.0036099828,-0.744669,-0.120087326,0.17597196,-0.21503875,385,0,384,1,0.13834426,396.23282,0.012319944,0.020112138,31,false,1.2673253,,,,,,,,44,17,0.07061478,46,30,0,0.03284577,166.7926,1,0,1.0041482,0.39219418,0.5787935,0.29028937,0.24146801,3.344124,5.1707926,7.478009,26.417923,false,383,9142.0766001386,4.087299,2236.7036,15.784755,37,1663.2382419743742,10.430824,159.45415,17.286156,39,11553.567991050315,17.662657,654.124,14.591105,1.4457116,0,2,0,0,0,2.6950502,1.501401,1.1936493,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.26691473336365,-5.423572173011826,84.26653199833662,-0.8640517518835737,false,false,0,true,false,false,false,false,true,true,false,1.7308995E-13,8.6458E-13,0.99296397,3516.3418,3512.1707,3520.023,4.7562,4.7506,4.7611,0.1409,0.1338,0.1465,154.3919,153.4398,155.4209,0.9049,0.8943,0.9145,0.5862,0.5792,0.5924,0.3794,0.3751,0.3834,MARCS
7913.317199931298,161.85411428518373,8.540344349603599,1636148068921376768,Gaia DR3 3417648688818252800,3417648688818252800,1546201524,2016.0,80.20094467250273,0.48041666,25.62172159274389,0.28533038,6.178403338193924,0.5879101,10.509094,48.30446,-20.148132478713254,0.6732524,-43.90186010806738,0.43731597,0.07416417,-0.064046636,0.097213805,0.022440994,-0.30307508,0.17855436,-0.60186934,-0.11350288,0.4686126,-0.18295363,433,0,433,0,2.5561643,554.836,1.3666053,1.8824406,95,false,,1.2173721,0.08770651,-0.022377526,-0.05637548,-0.16631971,0.1776443,-0.12501885,50,15,0.94926476,50,32,0,0.004785635,23.455343,0,0,1.0879302,0.42784175,0.6870047,0.41468626,0.30984277,172.8094,-6.305245,51.297005,-17.927826,false,427,219.7717068947985,0.82619786,266.00372,19.832438,26,34.32262994498455,5.566531,6.165892,21.49959,41,340.18357028061394,8.982324,37.87256,18.418612,1.7040693,0,1,0,1,0,3.0809784,1.6671524,1.413826,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,179.7922319897235,-6.4285373731645175,81.16428362517851,2.482497009378925,false,false,0,false,false,false,false,false,false,false,false,1.12621236E-13,2.0051214E-9,0.9999885,,,,,,,,,,,,,,,,,,,,,,
10694.007739519082,158.43798213523624,8.541779923181757,1636148068921376768,Gaia DR3 3421375522135635584,3421375522135635584,1216532268,2016.0,80.12287378556879,0.15971658,27.290943170541837,0.10045279,6.31161787421933,0.16720815,37.74707,68.621445,-44.357540003040356,0.21950722,-52.35753719415862,0.14013281,-0.069353834,-0.23046383,-0.30676654,0.2921361,-0.07541889,0.3523723,-0.57662284,0.24404435,0.16296786,-0.16882527,412,0,411,1,0.004845223,487.39282,0.34591305,1.0822558,95,false,,1.2071438,0.03405823,0.014287001,-0.18324406,-0.0086609805,-0.040040776,-0.045692086,47,17,0.31634644,49,31,0,0.03352022,82.57676,1,0,0.99934727,0.4092753,0.62106836,0.2907218,0.24245593,176.98824,-8.485609,52.824364,-24.832886,false,405,904.2314712674317,1.5173942,595.9107,18.296667,39,120.20479712914499,7.2557626,16.566805,20.138739,39,1449.0408310131554,11.29644,128.27411,16.845194,1.7354468,0,39,0,39,0,3.2935448,1.8420715,1.4514732,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,178.36693844201133,-5.544307669218186,81.20827374356264,4.152603847644427,false,false,0,false,false,false,false,false,false,false,false,1.0525818E-13,5.258156E-13,0.9996796,,,,,,,,,,,,,,,,,,,,,,
10174.15366581231,151.8997893139426,8.564850813048984,1636148068921376768,Gaia DR3 3428469188907218944,3428469188907218944,643392691,2016.0,85.4619539527005,0.14744687,24.190836058635078,0.1113912,6.583287603732126,0.13798195,47.711224,23.108599,19.5070136804311,0.17533885,-12.388854917405784,0.108435296,-0.6070976,0.23095225,-0.21636945,0.43578112,-0.37995216,0.40962315,-0.80818903,-0.14873783,0.4377405,-0.59990215,354,0,350,4,2.4104009,439.08426,0.40209356,2.7032568,31,false,1.2436154,,,,,,,,40,15,0.27803585,40,26,0,0.044430118,137.33057,0,0,1.0921566,0.42367983,0.6908941,0.33976644,0.32184774,-5.2918506,14.731595,0.098896354,23.20543,false,342,1747.397420692701,1.8902725,924.4156,17.581388,39,257.6473022507199,9.53706,27.01538,19.310978,36,2295.615484049658,10.144452,226.29271,16.345648,1.4611803,0,1,0,1,0,2.9653301,1.7295895,1.2357407,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.60259290170245,-3.203724963150853,85.86078044345744,0.8167358885966319,false,false,0,true,false,false,false,false,false,true,false,5.4390195E-13,1.6731075E-10,0.9992449,,,,,,,,,,,,,,,,,,,,,,
11324.726106544711,155.1847458714325,8.565408954175314,1636148068921376768,Gaia DR3 3420711898147705472,3420711898147705472,683578313,2016.0,79.21401166763974,2.0084372,26.04276640998934,1.0215793,6.443932323274094,2.368477,2.7207072,16.324533,5.913378041101466,2.7629724,-15.21585921106671,1.33121,-0.151303,-0.0845335,-0.038697593,0.45456955,-0.31299588,0.46586004,-0.5695806,-0.3729489,0.23534444,-0.08325583,147,0,147,0,0.08937123,167.15637,1.8091408,0.5389338,95,false,,1.2203842,0.29673707,-0.003344343,-0.2974324,-0.21216165,-0.09451583,-0.050098997,17,11,3.920672,18,13,2,0.036666274,60.255898,0,0,1.0029594,0.5293845,0.72052616,0.47885844,0.24112044,178.01257,0.31989685,56.935513,-6.520807,false,141,98.47778706033223,1.4479827,68.01034,20.704021,8,50.1139350839575,7.0950775,7.0631976,21.088646,14,165.04985200638643,17.509033,9.426555,19.203857,2.1848967,0,0,0,0,0,1.8847885,0.38462448,1.500164,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,178.9360883451989,-6.9217865539625985,80.30721395930222,2.9656772821517525,false,false,0,false,false,false,false,false,false,false,false,3.0692286E-9,1.2751946E-7,0.9999942,,,,,,,,,,,,,,,,,,,,,,
8115.506517202473,161.73724026118126,8.570030971423797,1636148068921376768,Gaia DR3 3421087347009545984,3421087347009545984,925533896,2016.0,80.43537388821588,0.013577508,26.445106473807403,0.00862469,6.18286795536483,0.014889585,415.24783,25.239614,3.753818565963618,0.017668597,-24.958906661194288,0.012416822,0.020111812,0.17788702,-0.09225458,0.2603703,-0.04715203,0.2576908,-0.5127883,0.25411934,0.19983204,-0.093908355,398,398,396,2,5.387456,769.36536,0.07252219,8.151493,31,true,1.3930006,,,,,,,,46,18,0.024871862,47,27,0,0.05384313,89.228424,1,0,1.1978091,,,,,,,,,false,396,229310.66068954574,165.38562,1386.5211,12.286306,44,81004.50248669175,216.45372,374.23474,13.067269,41,215477.42320084528,333.51324,646.08356,11.4143915,1.2929269,0,0,0,1,0,1.6528778,0.78096294,0.87191486,2.3757277,10.594213,1,15,1,11,37.055542,33.011448,0.0,883.425,101.88517,4250.0,3.0,-2.0,111,,,,11.039748,0.011593201,14,,NOT_AVAILABLE,179.22684705410043,-5.791123405252868,81.42994348146094,3.2899231811329583,false,false,0,true,true,false,false,false,true,true,false,1.2558453E-13,6.272884E-13,0.9976672,4618.462,4582.3774,4693.941,4.177,4.1642,4.2249,-0.7115,-0.7354,-0.645,157.8854,156.8375,159.2953,1.1545,1.1156,1.238,0.8706,0.8402,0.9365,0.4706,0.4541,0.5064,MARCS
8001.601025023348,161.87261167005596,8.602120856333984,1636148068921376768,Gaia DR3 3442281219615268352,3442281219615268352,985479744,2016.0,82.14125667927085,1.5528177,27.514263114531484,1.1466876,6.177697324352154,2.0509841,3.012065,13.583979,12.846688144570651,3.110325,-4.41441709984684,1.4367975,-0.36551642,0.3278406,-0.18174651,0.32169303,-0.36087972,0.1982974,-0.7167835,0.47592798,0.16461848,-0.34215817,132,0,132,0,1.9865676,164.43578,2.8755133,1.6737818,95,false,,0.5527011,0.31223473,-0.25276533,-0.015076661,-0.22697812,-0.027194442,0.1675673,15,11,4.4348307,15,5,0,0.1646165,159.58684,0,0,1.1249644,0.17935848,0.4829678,0.17928739,0.4536511,-27.613396,11.572477,-34.99773,35.489155,false,130,85.3550003708619,1.1381387,74.995255,20.859295,9,47.35489771644352,14.028763,3.3755577,21.15013,12,98.00428832878174,9.432769,10.389769,19.769783,1.7029955,0,0,0,0,0,1.3803463,0.29083443,1.0895119,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,179.18505456766135,-3.93308723801189,83.01537645261952,4.26532431819038,false,false,0,false,false,false,false,false,false,false,false,2.084779E-9,2.9636051E-9,0.99999577,,,,,,,,,,,,,,,,,,,,,,
10135.096758971502,159.6833118355977,8.638447268069205,1636148068921376768,Gaia DR3 3440943320123077248,3440943320123077248,1299049019,2016.0,85.62829838219433,0.5768708,26.07618701686196,0.41265443,6.262395165185152,0.7453795,8.40162,55.916275,33.180061568477065,0.5965123,-45.007925749728486,0.4019431,-0.33453774,0.50955284,-0.008211979,0.31396982,-0.51276606,0.0049842675,-0.70132643,0.25256208,0.5263941,-0.031553235,336,0,335,1,2.0260286,419.29965,0.9993189,0.7468082,95,false,,1.222306,0.11465091,-0.04367625,0.06103029,0.123778395,0.16376936,0.14209226,39,17,0.8547634,41,26,0,0.033931993,171.31902,0,0,1.0789742,0.50417763,0.5788868,0.27537596,0.29424518,-12.360605,8.033585,-5.023193,27.237389,false,320,169.98035359494034,0.9029354,188.25307,20.11137,22,30.248390951445092,4.347559,6.957557,21.636787,31,285.0325620255605,7.9373565,35.910263,18.610659,1.8548082,0,0,0,0,0,3.0261288,1.5254173,1.5007114,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.07649287900992,-2.0842281654473362,86.069684962295,2.6965304333317097,false,false,0,false,false,false,false,false,false,false,false,1.02280983E-13,1.2439177E-12,0.99999076,,,,,,,,,,,,,,,,,,,,,,
11024.85682650985,153.25502043682854,8.664132703057312,1636148068921376768,Gaia DR3 3404359819485886080,3404359819485886080,27562787,2016.0,85.22712694290102,0.06190966,23.404486918313186,0.04846549,6.525071721302587,0.06902234,94.535645,16.873892,-16.771328571521156,0.07246893,-1.857630969579628,0.04611116,-0.3652952,0.19469559,-0.30919933,0.30421475,-0.32421175,0.20857258,-0.81457174,0.22544569,0.34542373,-0.31271607,406,0,406,0,4.011568,554.7955,0.17721601,2.242771,31,false,1.2485504,,,,,,,,47,17,0.10831989,47,33,0,0.013673638,178.91966,0,0,1.1440773,0.42213705,0.630235,0.30807722,0.34628186,-2.102008,9.498464,4.1667614,23.056427,false,404,4949.155313086424,3.0052066,1646.8602,16.451038,44,753.420782811249,9.025037,83.481186,18.145948,40,6559.98552040764,11.722566,559.6032,15.205638,1.477708,0,0,0,0,0,2.9403105,1.69491,1.2454004,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.15920729058672,-3.800255218790344,85.62063643965625,0.037733923471351766,false,false,0,true,false,false,false,false,true,true,false,1.7317311E-13,2.5994762E-11,0.99296397,3365.3647,3360.227,3387.437,4.5896,4.572,4.6071,-0.3856,-0.4169,-0.2714,161.3286,157.7631,181.23,1.304,1.2842,1.3254,0.8272,0.8143,0.8411,0.5377,0.5296,0.5467,MARCS
10720.176484557423,152.5410086152927,8.677126651642379,1636148068921376768,Gaia DR3 3404404933821440256,3404404933821440256,549115122,2016.0,85.05230482629061,0.14498273,23.348489513838583,0.11901105,6.555614185835054,0.15097201,43.42271,108.83934,57.93940141392067,0.17941102,-92.13592250089951,0.11324963,-0.51021177,0.137344,-0.41360855,0.43412867,-0.44460467,0.35017225,-0.86750096,0.043720715,0.46271133,-0.4445624,312,0,310,2,0.013584678,320.87558,0.14369076,0.33569086,31,false,1.75539,,,,,,,,37,15,0.2816681,38,27,0,0.08568921,5.0648966,1,0,0.9994572,0.3835602,0.6734438,0.3624532,0.3051896,-8.6088915,10.92311,-0.7377285,20.740622,false,300,1555.8791523439277,1.9312044,805.6522,17.707428,32,1116.7741415127673,13.047353,85.593925,17.718628,34,657.473955353688,12.461863,52.758884,17.7032,1.1403508,0,0,0,1,0,0.015428543,0.011199951,0.004228592,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.12209606583244,-3.96613508910555,85.45836809657047,-0.012823416854139106,false,false,0,true,false,false,false,false,false,false,false,5.0943055E-10,2.5445799E-9,4.9933235E-5,,,,,,,,,,,,,,,,,,,,,,
8047.195646400197,149.55019544017375,8.684228157415783,1636148068921376768,Gaia DR3 3421089546032764672,3421089546032764672,1757536509,2016.0,80.51891679085733,0.0332837,26.53435116884725,0.021806488,6.686718108636917,0.03771945,177.27505,42.663673,-42.12811749741744,0.041844152,-6.738754127966711,0.029933456,-0.013186647,0.102373004,-0.014059424,0.27454624,-0.17857791,0.31237984,-0.43655095,0.06910581,0.34638175,-0.18704884,383,383,380,3,30.113392,6822.0815,0.29338056,144.22368,31,true,1.5215626,,,,,,,,43,18,0.05951161,44,22,0,0.020841297,167.42383,0,0,2.2803237,,,,,,,,,false,347,486261.0282100569,259.2249,1875.8268,11.470193,42,243429.0686882319,128.26357,1897.8817,11.872611,41,345965.2913498913,158.5461,2182.1116,10.900314,1.2120945,0,14,0,14,0,0.9722967,0.40241814,0.5698786,-8.266033,0.5014413,1,19,5,14,49.63513,0.70663935,0.17037764,918.6505,6.542097,5250.0,4.5,0.0,440,9.015386,5.0467257,13,10.67079,0.0072411355,14,,NOT_AVAILABLE,179.19490296919093,-5.679117845778234,81.51057224558566,3.374044784774619,false,false,0,true,true,false,false,false,false,true,false,1.03013084E-13,5.145452E-13,0.99990195,5530.322,5525.014,5536.5034,4.5369,4.5337,4.5405,-0.5248,-0.5347,-0.513,144.7135,143.8713,145.4791,0.2589,0.2551,0.2632,0.2131,0.2099,0.2166,0.1145,0.1128,0.1164,PHOENIX
10802.324122138698,152.6774259215231,8.686126784097112,1636148068921376768,Gaia DR3 3445352155591583488,3445352155591583488,1385463555,2016.0,81.2258378584226,0.115931,28.064583844264135,0.08419556,6.549756743436352,0.12349383,53.03712,14.675009,-9.192227630640794,0.13253106,-11.43935513279867,0.1026584,-0.28284737,0.33173567,-0.25922662,0.39664114,-0.31300366,0.25480744,-0.50477403,0.16162124,0.30488935,-0.15054321,256,0,256,0,1.6118323,307.3006,0.08978552,0.118658684,31,false,1.2439862,,,,,,,,29,17,0.19540577,30,12,0,0.033625204,167.84877,0,0,1.0714362,0.18103538,0.34345466,0.20025149,0.5637794,-52.114517,2.808964,-41.948326,40.55268,false,244,1648.8808088826277,1.9753872,834.7127,17.644394,29,244.4177035151983,10.127775,24.133406,19.36821,26,2193.2079437608836,9.556145,229.50761,16.395197,1.4783516,0,0,0,0,0,2.973013,1.7238159,1.249197,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,178.27558837833175,-4.301626361449434,82.23618042525746,4.861466361397862,false,false,0,true,false,false,false,false,true,true,false,8.860792E-12,1.0046304E-10,0.99885,3241.8806,3235.5938,3249.696,5.0173,5.0085,5.0237,-0.276,-0.2947,-0.2575,151.5582,148.8454,154.2186,0.8665,0.8246,0.9106,0.5404,0.5141,0.5683,0.3618,0.3448,0.3794,MARCS
10680.3824559871,158.90688170446583,8.695807337499488,1636148068921376768,Gaia DR3 3420757317427719936,3420757317427719936,1485557058,2016.0,79.52178672875016,0.20600294,26.3591978184383,0.13042946,6.292993665685257,0.23845865,26.390293,33.993023,20.503030130422832,0.25853738,-27.113673854493808,0.17541006,0.13338539,-0.005851748,-0.027686343,0.20067099,-0.20797479,0.22443078,-0.5134793,0.19075501,0.37628835,0.051549584,457,0,455,2,5.8263392,765.0433,1.0191137,6.503143,95,false,,1.2053934,0.03960679,0.07495695,-0.08595299,0.079919435,0.07204308,0.037580248,52,18,0.36078563,53,34,0,0.0058935746,108.88868,0,0,1.199809,0.34667286,0.6256935,0.26737583,0.2798177,-179.9649,-11.565261,54.290962,-27.258987,false,448,701.2806012189462,1.1379122,616.2871,18.572638,49,86.56431112859656,5.9016666,14.667774,20.495195,47,1005.378091441033,6.9173803,145.34087,17.242071,1.5570692,0,4,0,3,0,3.2531242,1.9225578,1.3305664,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,178.83262983174697,-6.514563099385268,80.60631718374266,3.2609558277663453,false,false,0,false,false,false,false,false,true,false,false,2.5064778E-13,1.6240823E-11,0.9999865,3065.0078,3060.7605,3070.1375,5.0237,5.0188,5.0287,-0.0628,-0.0832,-0.0444,166.8134,163.9059,169.3207,1.0391,0.9958,1.0858,0.6156,0.5897,0.6436,0.445,0.4273,0.4643,MARCS
