dist_arcsec,z_pc,dist_to_sao206462,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
7667.44918440697,136.46129723994008,5.252497584553217,1636148068921376768,Gaia DR3 6006493076064308480,6006493076064308480,534830588,2016.0,230.99586208398364,0.8257737,-38.544320101234895,0.83545065,7.328085107103289,1.2538788,5.8443327,7.9458785,-4.216242527582123,1.2583795,-6.735004251998294,1.336301,-0.68446666,0.15524139,0.2207292,-0.35495272,-0.12199415,-0.23031004,0.53131866,-0.015739517,-0.27885598,-0.33575973,350,0,345,5,37.447674,2697.2122,6.461038,74.77096,95,false,,1.3364278,0.18714204,-0.062016033,0.19793521,-0.27705052,-0.28220737,0.18175405,43,13,2.1589112,49,49,0,0.40655234,26.173697,21,2,2.7400613,0.54436576,0.6024293,0.4715782,0.7823619,39.262,40.273567,44.677433,-40.837715,false,376,287.11515964634526,3.4840782,82.40778,19.542227,41,132.87070282788713,5.8140783,22.85327,20.029968,40,317.4046914962156,6.097891,52.05155,18.493862,1.5682745,0,0,0,1,0,1.5361061,0.48774147,1.0483646,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,332.97601951538746,15.269933371130803,238.57034227248474,-19.264894027213092,false,false,0,false,false,false,false,false,false,false,false,6.454615E-11,4.667395E-10,0.9999956,,,,,,,,,,,,,,,,,,,,,,
8014.663216399052,134.55360129981108,5.25556799054921,1636148068921376768,Gaia DR3 6006624192825144704,6006624192825144704,1346603361,2016.0,231.55115994019235,0.5618651,-37.998793193012524,0.4947252,7.431982424400588,0.7773407,9.560779,29.622766,-25.695607050688352,0.9688453,-14.739200621102684,0.6984558,-0.40673888,-0.07956205,0.2739157,0.03369222,0.20196302,0.13033468,0.38170648,-0.0017776845,0.30954823,0.23011118,371,0,370,1,78.802795,9643.051,5.383346,240.59206,95,false,,1.539241,0.14317703,0.14553696,-0.0029642733,-0.16078886,-0.17786832,-0.1465935,44,14,1.3859423,49,49,0,0.36851215,93.01245,18,0,5.0577087,0.40150446,0.5292516,0.40864965,0.7338635,42.131565,37.721146,41.968918,-40.39011,false,369,804.830405709789,5.8629565,137.27382,18.423105,43,252.0974298674332,6.6053243,38.16579,19.334621,40,1216.0100838943913,6.9128795,175.905,17.035553,1.8241203,0,0,0,0,0,2.2990685,0.9115162,1.3875523,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,333.6708588816572,15.466814342370574,238.86327309359288,-18.62388800340358,false,false,0,false,false,false,false,false,false,false,false,1.0391044E-13,1.3605468E-10,0.99981314,,,,,,,,,,,,,,,,,,,,,,
7920.522806354614,133.6845248439101,5.323428194319154,1636148068921376768,Gaia DR3 6006529669185014272,6006529669185014272,1268394487,2016.0,231.46707837324885,0.08719651,-38.08830383624829,0.07794035,7.480297372995108,0.12439788,60.13203,30.817158,-19.546031359724367,0.15578903,-23.825403279796234,0.11891692,-0.3866895,-0.21673657,0.256859,-0.075021476,0.09740181,0.023217717,0.3754718,-0.32624978,0.22321089,0.042748075,386,0,384,2,1.7925242,686.6805,0.62826896,10.258749,95,false,,1.1604697,0.023693401,0.01653085,0.02340527,-0.045564625,-0.23802295,-0.21994564,47,15,0.2190319,50,8,0,0.022256317,76.542946,2,0,1.0649961,0.32338297,0.43775952,0.32483673,0.7276964,38.854877,35.296715,40.258984,-38.807552,false,383,2146.5862678111175,2.8874855,743.4103,17.357996,47,173.5739692624631,7.5168023,23.091463,19.73983,46,3312.8551203568136,10.087591,328.40894,15.94739,1.6241738,0,3,0,1,0,3.7924404,2.381834,1.4106064,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,333.56117852341856,15.43187404476368,238.82049610458802,-18.72759291269136,false,false,0,true,false,false,false,false,false,true,false,1.02039626E-13,5.720884E-11,0.99999833,,,,,,,,,,,,,,,,,,,,,,
8149.189827998083,135.17015001333993,5.339357072649564,1636148068921376768,Gaia DR3 6005461321837854592,6005461321837854592,1514046308,2016.0,228.27387336641465,0.071823366,-39.354762785932394,0.05582598,7.398083081962327,0.08507489,86.959656,33.497887,-22.961445633309616,0.07899794,-24.390172639142527,0.06473825,0.059004728,-0.4730183,-0.058990132,-0.17944606,-0.28733635,-0.07410581,0.12882903,-0.043216936,0.181801,-0.020375265,211,0,211,0,2.236323,324.69873,0.30341724,3.7214475,31,false,1.1995537,,,,,,,,24,14,0.10946607,27,10,0,0.02232654,45.376568,0,0,1.1104987,0.34649178,0.20924042,0.37532058,0.68848985,-110.308395,16.181694,-13.087208,-31.9072,false,236,4486.6485782536165,4.5116396,994.46075,16.557562,23,423.6387371041519,6.441518,65.766914,18.771053,25,6647.850216530597,18.145494,366.36368,15.191193,1.5761184,0,1,0,0,0,3.5798607,2.2134914,1.3663692,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,330.6805151901019,15.765295544258757,236.6409199774707,-20.624389938309942,false,false,0,false,false,false,false,false,false,true,false,1.02045285E-13,5.29049E-13,0.99999774,,,,,,,,,,,,,,,,,,,,,,
4336.861425412597,139.49670580244845,5.342783034242973,1636148068921376768,Gaia DR3 6199291340479336960,6199291340479336960,1451433702,2016.0,227.69788888220836,0.045495056,-37.83397966564956,0.04172872,7.168628063634518,0.05305694,135.11197,36.299404,32.3048776846733,0.051655333,-16.554205312639567,0.051252432,-0.08473086,-0.43006936,-0.05734619,-0.25476512,-0.22704604,-0.33450493,0.43307957,0.020135976,-0.0031844203,-0.32513857,215,0,213,2,15.903016,732.0287,0.273276,13.086975,31,false,1.2953256,,,,,,,,24,13,0.08499038,28,11,0,0.020055974,102.183205,0,0,1.8716484,0.29508138,0.2016357,0.31506288,0.73696345,-110.360756,30.000381,-6.9659595,-31.718637,false,245,18049.573104228402,11.195484,1612.2191,15.0462,26,4035.079202512032,14.371638,280.7668,16.323912,27,21513.23865164165,19.904762,1080.8086,13.916131,1.4154527,0,1,0,0,0,2.4077806,1.2777119,1.1300688,16.324999,6.8381276,2,15,0,10,6.0928307,,,924.5968,,3800.0,4.5,0.5,101,,,,13.246856,0.08168906,16,,NOT_AVAILABLE,331.130916666492,17.291394521128975,235.7232921111246,-19.29340276450632,false,false,0,true,false,false,false,false,true,true,false,1.0202512E-11,1.1900413E-10,1.0000273E-6,3627.8254,3621.058,3634.3357,4.6841,4.6743,4.6917,-0.1646,-0.2202,-0.1125,137.8247,136.6569,138.8091,0.8414,0.834,0.8474,0.5638,0.5588,0.5679,0.3393,0.3364,0.3416,MARCS
8193.216654700964,134.31161655560516,5.392525036666237,1636148068921376768,Gaia DR3 6206048659764458112,6206048659764458112,573604196,2016.0,230.1050460197816,0.31319034,-35.07802796730475,0.22107509,7.445372378389913,0.36749518,20.259783,33.64299,-22.499454576709077,0.34891805,-25.0125009569303,0.2992077,0.0032965946,-0.51841754,-3.2621276E-4,-0.19808993,-0.06767017,-0.1031846,0.07678008,-0.2399114,0.14020447,-0.012300191,175,0,175,0,0.1555749,253.40921,1.0575902,2.936521,95,false,,0.9824978,0.076013386,-0.04729713,-0.039224837,-0.05313932,-0.28175834,-0.14377406,20,12,0.48944932,26,9,0,0.03847711,94.46554,0,19,1.0064968,0.26184997,0.18544875,0.36605495,0.80472046,-103.48214,8.547515,-5.246391,-31.594,false,210,517.593938939682,1.6681811,310.27444,18.902393,0,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,334.4236456865838,18.52654562473296,236.88318308352902,-16.112027670247254,false,false,0,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,
7790.241070987864,133.13978510431912,5.394060026659031,1636148068921376768,Gaia DR3 6200279629631995008,6200279629631995008,1223229604,2016.0,228.6511579065994,0.057110492,-35.00427485491537,0.03851385,7.510902914680757,0.066981025,112.13479,31.619076,-20.99188071371576,0.059553586,-23.645440327146737,0.050915714,0.070152245,-0.530627,-0.046597015,-0.14378728,-0.18737012,-0.14059724,0.2556156,-0.16827329,0.045493547,-0.16337277,210,0,208,2,0.17971389,231.58319,0.14068016,1.3517604,31,false,1.2266122,,,,,,,,24,13,0.085683905,26,9,0,0.028157257,95.981865,0,0,1.0072858,0.27960178,0.2610603,0.36039943,0.6937765,-115.98753,6.680054,-10.204453,-31.952469,false,226,6877.41396581459,8.226682,835.98883,16.093803,24,866.2013653651999,8.565045,101.13214,17.994495,23,9532.069740900142,19.917566,478.57602,14.799928,1.5119449,0,0,0,0,0,3.1945677,1.900692,1.2938757,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,333.4247305904977,19.25396570211974,235.66861576356206,-16.362083893085533,false,false,0,true,false,false,false,false,false,true,false,1.0284181E-13,8.305546E-13,0.9999189,,,,,,,,,,,,,,,,,,,,,,
4479.314073786259,139.4966847752251,5.394534247300033,1636148068921376768,Gaia DR3 6007567844378155392,6007567844378155392,652889200,2016.0,230.51283742304386,0.13749868,-37.181338713332096,0.11198672,7.168629144207461,0.15173623,47.24402,89.72311,-50.7656681992795,0.18691227,-73.98028741278127,0.17567301,-0.070493706,-0.28151307,-0.13616723,-0.13718489,-0.13881204,-0.20648922,0.27403507,-0.09292707,0.08603714,-0.38535795,223,0,221,2,-0.8685951,273.54745,0.2870326,0.61345434,95,false,,1.1365801,0.035141353,0.05648695,0.08922211,0.0029633665,-0.03466531,-0.10732312,26,14,0.29765907,30,13,0,0.02699001,4.7244534,0,0,0.95687824,0.23424812,0.26653886,0.22620969,0.6587403,-120.479256,25.37631,-14.706202,-34.524616,false,250,1035.1082295881636,2.0680916,500.51373,18.149902,24,138.45336903744547,6.492004,21.326754,19.985283,23,1401.4367500124158,8.2748165,169.36166,16.881462,1.487661,0,2,0,0,0,3.1038208,1.8353806,1.2684402,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,333.45561716671654,16.608015054257237,237.8001920608907,-18.052160071495628,false,false,0,false,false,false,false,false,true,true,false,1.03072966E-13,5.1484424E-13,0.999896,3127.5925,3120.3535,3135.1943,5.0828,5.0746,5.09,-0.349,-0.3718,-0.3255,141.0412,138.3566,143.7691,0.7296,0.6778,0.787,0.4438,0.4118,0.4792,0.3089,0.2875,0.3323,MARCS
7743.837280722208,136.796689056575,5.40877767403752,1636148068921376768,Gaia DR3 6006828530182628352,6006828530182628352,1173011004,2016.0,230.24976417810512,1.2105772,-39.04771073906967,1.2223641,7.31011844582313,2.2764025,3.2112591,13.509558,-11.787501042235244,2.0095732,-6.600224527051165,1.1504633,-0.817963,0.81040084,-0.5891206,0.034566876,-0.87216336,0.6339235,0.11172045,-0.71729696,-0.036372993,-0.24245243,225,0,224,1,-0.28828552,234.90913,1.2429959,0.49092937,95,false,,1.237929,0.2248959,-0.3865026,0.45077464,-0.36289644,0.16588739,-0.113332845,26,9,3.3107343,30,7,3,0.025209032,163.16443,0,0,0.98470384,0.44339094,0.624624,0.32673177,0.7378911,24.642826,37.67054,57.560776,-42.69728,false,258,108.26631153830274,0.8561068,126.463554,20.601133,12,42.474894254858796,7.462584,5.691714,21.268211,16,122.70543088451994,10.574367,11.604046,19.525736,1.5256853,0,0,0,0,0,1.7424755,0.667078,1.0753975,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,332.18403437847104,15.183009259583079,238.11881068783035,-19.905644593111656,false,false,0,false,false,false,false,false,false,false,false,1.319971E-8,1.859624E-9,0.9999915,,,,,,,,,,,,,,,,,,,,,,
7284.45159853978,137.49673747660273,5.420542842049406,1636148068921376768,Gaia DR3 6198072080862574976,6198072080862574976,1035627670,2016.0,226.42626541527943,0.051756535,-37.39077355048565,0.04146717,7.272899840042867,0.058018804,125.35419,31.509932,-22.83511316360108,0.06335478,-21.71251664629682,0.05484992,-0.011081896,-0.30214968,-0.21513438,-0.07666639,-0.152904,-0.061672393,0.056628823,-0.1589197,0.08342785,-0.18330272,214,214,214,0,46.71255,5117.061,0.43605062,236.98778,31,false,1.3929882,,,,,,,,24,14,0.09169643,29,13,0,0.059295308,12.462323,0,0,4.005442,,,,,,,,,false,246,277036.5926242102,411.2628,673.62427,12.081024,28,98270.20361053494,541.6624,181.42334,12.857488,28,261571.50634444726,1030.9436,253.72047,11.203919,1.298896,0,0,0,0,0,1.6535683,0.7764635,0.87710476,6.018353,7.47923,1,13,4,10,33.713947,23.258682,0.0,800.0596,89.811295,4250.0,3.0,-2.0,111,,,,10.846911,0.016895544,9,,NOT_AVAILABLE,330.47534445538446,18.197631331756185,234.56665186085425,-19.157908306839637,false,false,1,true,true,false,false,false,true,true,false,1.2558453E-13,6.272884E-13,0.9976672,4625.11,4619.36,4627.9365,4.2375,4.2315,4.2482,-0.8514,-0.8728,-0.7952,130.5381,129.8026,131.9741,1.162,1.1486,1.1652,0.8776,0.8669,0.8801,0.4757,0.4696,0.4772,MARCS
4270.450143755569,130.32191528962971,5.424531572842715,1636148068921376768,Gaia DR3 6199286976788892160,6199286976788892160,1256739593,2016.0,227.8077890921346,1.872147,-37.91897271552652,1.461484,7.673306502421964,2.3494768,3.265964,7.668732,-6.9596286850470825,2.1514733,-3.220717733196665,2.3123648,0.24671492,-0.36003777,-0.15540372,-0.031449102,-0.47288248,-0.36012504,0.50689256,0.057816386,-0.40140614,-0.22445476,101,0,100,1,0.9057034,110.30804,2.7468994,0.78139585,95,false,,1.661954,0.44738016,-0.22893173,-0.17629562,0.13567054,0.011427957,-0.3639855,12,10,3.6117942,13,4,1,0.048930854,171.33972,0,0,1.0631559,0.26386312,0.23957361,0.2797785,0.7199255,-129.63858,-2.8796918,-5.686588,-32.290104,false,107,96.352357225036,1.191202,80.886665,20.72771,6,21.423372298466802,4.8569384,4.41088,22.011322,11,111.21081595402757,8.312333,13.379013,19.632528,1.3765537,0,0,0,0,1,2.3787937,1.2836113,1.0951824,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.1603281817289,17.17324229908217,235.83697397671958,-19.35032681653773,false,false,0,false,false,false,false,false,false,false,false,2.813291E-7,7.216721E-10,0.9999976,,,,,,,,,,,,,,,,,,,,,,
5464.379747908435,139.04628611718715,5.435611527013241,1636148068921376768,Gaia DR3 6007060046103057152,6007060046103057152,1344711387,2016.0,228.0247309585629,0.05493595,-38.48413404661265,0.05324529,7.191849764021799,0.06250233,115.0653,31.777952,-19.62252179880913,0.07264862,-24.99589658037496,0.06813162,-0.26310384,-0.07223166,-0.050288074,-0.25973198,-0.17911652,-0.2745429,0.47420084,0.004695905,0.040489,-0.31414273,164,0,164,0,2.6539056,237.98116,0.22870125,3.5606966,31,false,1.227222,,,,,,,,19,13,0.11513591,23,10,0,0.011396543,70.28639,2,0,1.1502589,0.1785993,0.25769523,0.24249944,0.6719878,-61.922386,23.45146,-21.974466,-32.81435,false,194,8729.461398681591,11.201887,779.2849,15.834898,22,1127.3850019600468,12.305648,91.61525,17.70836,21,12076.285112868793,34.582222,349.20502,14.543062,1.5125412,0,1,0,0,0,3.1652985,1.8734627,1.2918358,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,330.99539491937594,16.604415592138288,236.18030988288314,-19.844141697331864,false,false,0,false,false,false,false,false,true,true,false,1.0366049E-13,6.890792E-13,0.9998378,3314.7905,3307.5793,3319.2263,4.5935,4.5689,4.5988,0.1578,0.1426,0.1665,139.5851,138.5922,143.4729,1.2371,1.2145,1.2535,0.7632,0.7492,0.7735,0.5336,0.5242,0.5403,MARCS
3689.1846500061215,130.10343906126795,5.440112432845576,1636148068921376768,Gaia DR3 6007642271865428224,6007642271865428224,1772236334,2016.0,230.10421042663052,0.29311696,-36.70566782789445,0.25299117,7.686191904036317,0.33343884,23.051281,133.62624,-106.66560404865437,0.38692433,-80.4886225329277,0.41355532,0.036030676,-0.30520305,0.10204587,-0.12494705,-0.23712474,-0.33568782,0.55204844,-0.06256211,-0.119747564,-0.4325927,166,0,165,1,0.24892488,184.52257,0.0,0.0,95,false,,1.2093111,0.08186184,-0.16036083,-0.1229098,-0.05382354,-0.13390826,-0.19781573,19,11,0.68102545,23,9,0,0.021733707,117.54112,0,0,1.011886,0.25243396,0.28107426,0.35037696,0.65823597,-88.52278,1.8208008,-13.765295,-31.843216,false,194,412.64038776632947,1.3549756,304.53714,19.148438,18,59.99716969112276,8.899434,6.7416835,20.893215,22,633.106213756612,11.183124,56.612644,17.744204,1.6796789,0,0,0,0,0,3.1490116,1.7447777,1.4042339,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,333.45529754611164,17.185006850171217,237.33611117606623,-17.68091657841667,false,false,0,false,false,false,false,false,false,false,false,1.02103974E-13,5.1000426E-13,0.99999195,,,,,,,,,,,,,,,,,,,,,,
8253.93673195345,135.57874601788865,5.444243952076054,1636148068921376768,Gaia DR3 6006727443838827136,6006727443838827136,1612036648,2016.0,229.77777220078855,0.4549159,-39.353679767178946,0.44882137,7.375787351419058,0.63245296,11.662191,3.9400413,-3.2006754296609854,0.6817637,2.297738646775785,0.6029568,-0.55238223,-0.102890596,-0.02291221,-0.019291475,0.07149982,0.10206439,0.20165019,-0.2586847,0.2438097,-0.15925793,413,0,406,7,37.859833,2862.527,4.5691395,78.97382,95,false,,1.809635,0.111823335,0.15980887,0.013460245,-0.13874197,-0.057486087,-0.02162106,48,16,0.9868047,53,53,0,0.2960894,80.705605,24,0,2.6020522,0.34346372,0.5579391,0.33711833,0.75894696,38.152164,42.729267,45.499306,-38.503708,false,452,431.81368416371254,3.647041,118.40111,19.099127,47,209.74279902831861,7.292919,28.759787,19.534325,48,449.3169839868697,5.2930927,84.88742,18.116514,1.5262597,0,0,0,0,0,1.4178104,0.43519783,0.9826126,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.69275358740396,15.132569890327764,237.83271165816848,-20.299619487018663,false,false,0,false,false,false,false,false,false,false,false,1.0951938E-13,3.2652675E-10,0.99999595,,,,,,,,,,,,,,,,,,,,,,
8345.981860799075,134.74856917916495,5.462760239061378,1636148068921376768,Gaia DR3 6007430478444361472,6007430478444361472,1571907388,2016.0,231.85969722492837,0.11722082,-37.1209226412629,0.097893395,7.421229079400286,0.14743258,50.336426,30.362856,-1.8660855399003697,0.1839637,-30.305456990068524,0.15615429,-0.26707628,-0.19082564,-0.02191273,-0.043833867,-0.07952106,-0.14475982,0.4034641,0.17086574,-0.18943475,-0.41460803,209,0,209,0,1.0705049,277.7904,0.40025246,2.1583745,95,false,,1.2345514,0.029599153,0.0479035,0.1807306,-0.09528543,-0.07085285,0.1035041,24,13,0.28538954,30,11,0,0.022216056,5.280487,1,0,1.0519255,0.042202,0.38783315,0.040933102,0.57903343,157.78537,26.54797,56.49187,-38.57204,false,240,1641.5390421190968,2.4953666,657.8348,17.649239,27,228.46085815786472,9.97779,22.89694,19.441513,26,2211.5855011415174,8.884112,248.93713,16.386137,1.4864382,0,1,0,1,0,3.055376,1.7922745,1.2631016,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,334.40692728438967,16.040067913390626,238.87216274572307,-17.712623620652966,false,false,0,true,false,false,false,false,true,true,false,1.1990491E-13,3.976367E-11,0.9995907,3240.2507,3234.283,3246.7197,5.0405,5.0341,5.0467,-0.3475,-0.3645,-0.3287,137.2088,134.9045,139.7716,0.9683,0.931,1.0067,0.603,0.5791,0.6272,0.402,0.3869,0.4172,MARCS
5822.85206564622,138.88223193474468,5.478365694264968,1636148068921376768,Gaia DR3 6006907523225519616,6006907523225519616,601998863,2016.0,229.5174796224302,0.8805242,-38.70925774028027,0.72716534,7.200345113044127,1.1438373,6.2949033,3.191833,-2.2694617531301926,1.0505966,-2.244402294266601,0.9080997,-0.01628176,-0.38963166,-0.081407405,0.028333249,-0.3373774,0.1505043,-0.082113564,-0.29329288,0.16150734,-0.2383265,134,0,134,0,5.227847,241.2405,3.6540956,6.530149,95,false,,1.4375609,0.23178822,-0.0014002193,0.26256135,-0.15528697,-0.008231793,-0.21171072,16,12,1.5675377,23,12,0,0.09569564,11.0377445,12,9,1.3410625,0.40609044,0.17505695,0.43273968,0.72420454,-98.36099,14.14312,-11.345312,-31.034878,false,168,176.66339981575035,1.6911482,104.463585,20.0695,18,116.87087934049991,5.3311396,21.922308,20.169277,15,296.92244363081903,10.026602,29.613468,18.566288,2.3422697,0,18,0,15,0,1.6029892,0.09977722,1.503212,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,331.8876887707858,15.781308082446374,237.4377548514107,-19.735305594672905,false,false,0,false,false,false,false,false,false,false,false,3.8588163E-7,2.5517716E-6,0.99998873,,,,,,,,,,,,,,,,,,,,,,
4625.686674348409,139.54836368087416,5.491976923748851,1636148068921376768,Gaia DR3 6199983341309281408,6199983341309281408,1302457184,2016.0,229.48100531887044,0.107185,-35.94201909648972,0.09670746,7.1659743878247655,0.11808644,60.684143,22.143705,-6.701348054509255,0.15303348,-21.10534562008806,0.14158237,-0.029388962,-0.12059555,0.109735735,-0.14122574,-0.079460114,-0.22705032,0.4950251,0.2231889,-0.050405975,-0.23877895,180,0,179,1,-0.9816168,168.80862,0.0,0.0,31,false,1.2307776,,,,,,,,21,13,0.23337455,25,10,0,0.019323034,161.10306,0,0,0.94596285,0.091653824,0.20349641,0.12630194,0.73198974,-78.70738,6.1787558,-12.941226,-31.56466,false,211,1735.399175965144,2.5835326,671.71564,17.58887,23,248.335383367306,21.56849,11.513805,19.350946,23,2522.1207826086643,23.548237,107.10445,16.24348,1.5964375,0,7,0,8,0,3.1074657,1.7620773,1.3453884,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,333.46887994757014,18.098839805571668,236.61408320511165,-17.080533707628017,false,false,0,true,false,false,false,false,true,true,false,1.075198E-12,4.4590175E-11,0.9999477,3215.7976,3210.2395,3221.657,4.9626,4.9553,4.9685,-0.068,-0.0841,-0.0511,142.8746,140.7726,144.9649,1.3925,1.3522,1.4351,0.8504,0.8257,0.8768,0.5809,0.565,0.5976,MARCS
7830.613730016376,132.8959311381685,5.502864306143409,1636148068921376768,Gaia DR3 6200355770811284736,6200355770811284736,833346360,2016.0,226.29294645238366,0.045043685,-36.69222617701562,0.035232864,7.524684852543196,0.05120978,146.93843,77.424416,-18.695308471897768,0.04475705,-75.1333850937006,0.04110445,0.09619294,-0.47295484,-0.11412033,-0.26437643,-0.2546565,-0.15768132,0.10839227,-0.097941905,0.26176092,-0.13614035,186,0,184,2,-0.68395436,172.22563,0.0,0.0,31,false,1.2936938,,,,,,,,22,14,0.06502754,26,11,0,0.014767695,24.369148,0,0,0.9622315,0.30939856,0.15856032,0.3388724,0.789037,-109.451164,15.655764,-7.735084,-29.616484,false,213,8362.622567738237,5.2783074,1584.3379,15.881511,22,1838.9134705862602,7.606281,241.7625,17.17714,21,9892.25182562218,12.935055,764.76306,14.759658,1.4028094,0,1,0,0,0,2.4174814,1.2956285,1.1218529,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,330.7610161182574,18.850258367880535,234.24495803795332,-18.520258410554224,false,false,0,true,false,false,false,false,true,true,false,1.7308995E-13,8.6457593E-13,0.99296397,3542.915,3529.0435,3557.978,4.8418,4.7987,4.883,-0.5913,-0.6671,-0.5125,131.9922,130.9491,132.9687,0.7712,0.7519,0.7913,0.5153,0.5021,0.5291,0.3091,0.3013,0.3173,MARCS
4166.9632240564715,139.76323430027662,5.512584088578263,1636148068921376768,Gaia DR3 6199314941317852672,6199314941317852672,449119655,2016.0,227.73204352414328,0.015846388,-37.78918240435094,0.014440725,7.154957489403355,0.019674016,363.6755,35.162216,-34.460402198641404,0.018682169,-6.990150664916758,0.019461773,0.05608952,-0.50716496,-0.12471338,-0.154799,-0.39379114,-0.40757063,0.4651026,0.17581066,-0.13568158,-0.45657358,224,224,222,2,-1.4359082,591.557,0.088656954,10.955088,31,true,1.5050491,,,,,,,,25,14,0.03298517,29,11,0,0.013585694,94.0454,0,0,0.9303722,,,,,,,,,false,254,460080.4448751585,125.322975,3671.158,11.530282,28,222865.9934559409,165.65833,1345.3353,11.968432,28,337424.9159867806,159.82487,2111.2166,10.927453,1.2178108,0,0,0,0,0,1.0409794,0.4381504,0.602829,-2.673185,0.49631584,1,15,3,11,44.634693,-0.27936605,0.52687776,924.52277,6.455085,5250.0,5.0,0.25,444,,,,10.692454,0.010386874,11,,NOT_AVAILABLE,331.17983110536466,17.314930150397235,235.73724938828087,-19.242793511232843,false,false,0,true,true,false,false,false,true,true,false,1.0615666E-13,5.3024723E-13,0.9995907,5253.174,5245.4424,5258.3794,4.6101,4.6084,4.6116,0.0662,0.0586,0.0725,138.8378,138.3975,139.2757,0.1714,0.1656,0.1757,0.1387,0.134,0.1422,0.0734,0.0708,0.0753,MARCS
