dist_arcsec,z_pc,dist_to_as205,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
9177.885132586072,147.027319930035,8.078065852722059,1636148068921376768,Gaia DR3 6249980097830733568,6249980097830733568,1750550661,2016.0,240.5448079509081,0.12920317,-17.38928037990164,0.089319296,6.801457038568506,0.12180233,55.840122,67.033905,-58.79879021321439,0.17248657,-32.190783749458205,0.110035054,0.014605107,0.0836035,-0.05484975,-0.23642583,-0.13960911,-0.2505995,0.580179,0.038977936,-0.18776217,-0.006725592,263,0,239,24,16.656546,1705.8192,0.85415274,80.110634,95,false,,1.2501018,0.027816147,-0.1036666,0.022953466,0.0032691797,-0.06728252,0.1305221,29,13,0.23980309,51,51,0,0.08743007,20.175034,22,65,1.8618745,0.33859345,0.5582498,0.32961044,0.513104,-164.40663,-7.8633676,-54.475353,-22.19721,false,263,10113.557922502416,30.2625,334.1944,15.675107,15,3291.5345831473196,118.01085,27.891796,16.545046,16,16322.254386183615,787.88885,20.716442,14.215945,1.939356,0,15,0,16,0,2.3291006,0.86993885,1.4591618,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,354.55077548106,25.815988010712374,241.96477343714605,3.2291716533727155,false,false,0,false,false,false,false,false,false,true,false,2.201974E-10,5.6207807E-9,0.9999671,,,,,,,,,,,,,,,,,,,,,,
11500.40464152507,143.55083254571554,8.087304793357676,1636148068921376768,Gaia DR3 4324611576892802304,4324611576892802304,338990567,2016.0,246.10829649865406,0.06780005,-17.745304271072367,0.03872371,6.966173461108542,0.079426594,87.7058,8.036789,-4.763149752292138,0.08607034,-6.473205298986812,0.06653618,-0.47673905,-0.14862435,0.041626535,-0.16059396,0.23932496,-0.11134099,0.35411304,-0.35085526,0.1867874,-0.20711978,507,507,505,2,90.55979,24886.742,0.61381364,611.1672,31,false,1.5623143,,,,,,,,57,16,0.124884464,62,14,1,0.044346854,24.01244,0,0,4.9608226,,,,,,,,,true,504,3009289.6925298003,442.4479,6801.4556,9.491207,59,1633662.6140401496,421.0419,3880.0476,9.805636,58,1999535.5416629966,337.4677,5925.1167,8.995573,1.2073275,0,0,0,0,0,0.81006336,0.31442928,0.49563408,-6.4372025,0.632222,1,30,16,14,181.30276,14.063173,0.0,916.3917,11.774049,7000.0,4.5,0.0,555,17.776995,1.8267823,9,8.796324,0.005567557,11,,NOT_AVAILABLE,358.0951195106099,21.604784704728633,247.2568174116047,3.827478116897146,false,false,2,true,true,false,false,false,false,true,false,1.0348082E-13,5.168815E-13,0.99985576,,,,,,,,,,,,,,,,,,,,,,
11314.256853647621,144.11799596506788,8.095262927326486,1636148068921376768,Gaia DR3 4328343349421208832,4328343349421208832,124611929,2016.0,243.4708364980462,2.1229095,-15.549122806058374,1.0757416,6.93875871159342,2.3906858,2.9024134,6.830576,0.2757878192558382,2.0332189,6.82500611971989,2.0051506,-0.38023037,-0.63204765,0.09923996,0.14873956,0.17203104,0.1760173,0.057195384,-0.056876928,0.16834424,-0.24347757,100,0,100,0,0.4122078,102.11068,0.0,0.0,95,false,,0.9618188,0.42850304,-0.24762431,0.19036311,0.0071156356,0.31875443,-0.6103323,12,9,3.1251533,15,4,1,0.05443741,105.22947,0,0,1.0266341,0.3074905,0.5728847,0.34433708,0.27478674,-147.72932,20.193527,-12.321442,-44.777573,false,108,88.00205178640137,1.369316,64.26716,20.826136,5,30.22601033420811,9.363457,3.2280824,21.63759,10,129.5292095365856,9.834015,13.171549,19.466976,1.8153579,0,0,0,0,0,2.1706142,0.8114548,1.3591595,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,358.1397601835881,24.95228392704775,244.38374782525372,5.562082092422808,false,false,0,false,false,false,false,false,false,false,false,8.996353E-9,1.5652981E-9,0.9999943,,,,,,,,,,,,,,,,,,,,,,
7464.439161496416,148.33695028238282,8.124772949147708,1636148068921376768,Gaia DR3 6244107434424226048,6244107434424226048,809099299,2016.0,241.9402443526616,0.06303464,-20.515648388893734,0.042303707,6.741408651696978,0.069214724,97.39848,92.89549,-87.13643124299446,0.08136254,-32.199615166704206,0.056466457,-0.060785625,-0.14256442,-0.077652514,0.09376566,-0.20980744,0.1480895,0.214016,-0.1448527,-0.10523004,0.08209234,272,0,272,0,0.9780063,308.64075,0.0,0.0,31,false,1.2432108,,,,,,,,31,15,0.113453746,33,12,0,0.018791642,85.439384,0,0,1.041354,0.20252667,0.40819246,0.19936435,0.4332668,-127.80435,7.5897,-28.202602,-35.09498,false,285,3672.172776358981,3.0312605,1211.4342,16.775059,29,535.9327577778735,9.968341,53.763485,18.515766,29,4908.575399556011,14.080371,348.61124,15.520507,1.4826394,0,0,0,0,0,2.9952593,1.7407074,1.2545519,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.0368693622068,22.715766204695182,243.85977736428612,0.4133709262576183,false,false,0,true,false,false,false,false,true,true,false,1.0885115E-13,5.43706E-13,0.99932396,3386.5742,3381.9834,3391.244,4.8676,4.861,4.8738,-0.0346,-0.0461,-0.0246,150.694,149.0591,152.344,1.4353,1.41,1.4583,0.906,0.8895,0.9208,0.5893,0.5796,0.5982,MARCS
11472.285487256137,140.02107733415681,8.12665819299215,1636148068921376768,Gaia DR3 6244498998004944384,6244498998004944384,1678643038,2016.0,245.6771813838446,0.87516207,-20.432287934503044,0.53327966,7.141781930541249,1.05323,6.7808375,10.8007,-5.672343841011604,1.1162819,-9.191280755812215,0.84709525,-0.39880008,-0.3182675,0.11325453,-0.10483859,0.48149323,0.020356616,0.49134105,-0.0019099498,0.28703785,0.0010634228,302,0,301,1,9.699615,633.947,3.9641857,13.927864,95,false,,1.2853235,0.1604228,0.29073277,-0.035612274,-0.15189204,-0.13694336,0.045720864,35,13,1.5475421,37,37,0,0.17755459,120.09122,5,0,1.4235574,0.3653099,0.68082756,0.41193584,0.2934369,29.094666,16.303102,20.641144,27.40701,false,305,186.37952777318415,1.6791974,110.99322,20.011372,20,67.45092084228048,9.726361,6.9348564,20.766073,27,301.06920642371944,7.704469,39.077217,18.55123,1.9772564,0,1,0,0,0,2.2148438,0.7547016,1.4601421,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.62307777288464,20.1722288427351,247.29190220733406,1.110017222851103,false,false,0,false,false,false,false,false,false,false,false,5.9927214E-9,4.9895656E-12,0.9999901,,,,,,,,,,,,,,,,,,,,,,
10515.51356939785,145.69726908962897,8.152718077180323,1636148068921376768,Gaia DR3 6242970711201462144,6242970711201462144,1242932894,2016.0,242.52085987645262,0.018785983,-21.54230381322838,0.011161798,6.86354662821324,0.019603427,350.11972,26.969875,-12.092563091311014,0.023100259,-24.106929824176856,0.015458353,-0.120602064,-0.2752316,-0.26787752,-0.13493408,-0.027089862,-0.06476074,0.1669367,-0.061301,-0.009159884,0.023781016,289,289,286,3,6.914093,658.9612,0.11124278,13.330032,31,true,1.3571103,,,,,,,,33,15,0.032518223,35,13,0,0.023561608,61.466427,0,0,1.3041053,,,,,,,,,false,303,190744.92522765382,261.71722,728.8207,12.486235,35,59099.311371091506,338.91318,174.3789,13.409586,34,196501.14676122757,666.90967,294.64432,11.5144825,1.3400118,0,0,0,0,0,1.8951035,0.9233513,0.97175217,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.62864044963374,21.618134478817726,244.58260624456761,-0.4950589117802579,false,false,0,false,false,false,true,false,true,true,false,1.0645612E-13,5.31743E-13,0.999561,5902.8457,5896.3423,5908.9604,4.3164,4.3143,4.3186,-0.4906,-0.5007,-0.4804,144.9134,144.5282,145.3094,2.8284,2.8239,2.8329,2.1753,2.1715,2.1791,1.1989,1.1965,1.2013,MARCS
4307.805770496067,134.51069243715793,8.157538602793668,1636148068921376768,Gaia DR3 6249182058543928320,6249182058543928320,590876184,2016.0,241.95819266318767,0.08583409,-17.825623396655715,0.062339645,7.434353224128931,0.09418698,78.93186,111.16781,-100.43568171780328,0.11583186,-47.65454553388849,0.090302035,-0.18925339,0.07786151,0.065620385,-0.3212809,-0.2187736,-0.2173155,0.42097035,-0.18979374,-0.19790883,-0.056656033,246,246,246,0,75.555176,11466.75,0.69313455,478.31506,31,false,1.4141533,,,,,,,,28,15,0.1621243,30,7,0,0.030426923,33.48232,0,0,5.9767013,,,,,,,,,false,252,166881.8463575131,37.77764,4417.4766,12.631344,27,63217.91571057164,56.70545,1114.8473,13.336442,28,149728.24113013747,69.329735,2159.654,11.809636,1.2760295,0,0,0,0,0,1.5268059,0.70509815,0.8217077,-6.2338123,1.5216225,1,12,2,9,23.416197,2.9731479,0.0027939368,663.88654,13.588825,4250.0,3.0,-1.5,111,25.93878,17.833874,9,11.445275,0.019396268,10,,NOT_AVAILABLE,355.20519411875443,24.529720020587202,243.3727008123224,3.0590349708469775,false,false,1,true,true,false,false,false,true,true,false,1.0645612E-13,5.31743E-13,0.999561,4527.309,4523.205,4531.487,4.3853,4.3716,4.3988,-1.0005,-1.0041,-0.9975,147.7475,144.8858,150.5259,0.7379,0.7329,0.743,0.5604,0.5565,0.5644,0.3029,0.3007,0.3051,MARCS
9858.398356795562,146.49951477432091,8.158696081476169,1636148068921376768,Gaia DR3 6248334816116923136,6248334816116923136,1707315052,2016.0,239.99526869031845,0.117039956,-18.501168098864323,0.09286178,6.825961174960044,0.13064237,52.24921,26.214334,-11.028755576540048,0.14435922,-23.78146063559923,0.11333519,-0.2720903,-0.0032722803,0.14078802,-0.28309816,-0.34101775,-0.2735393,0.7494654,-0.03400228,-0.34850484,-0.2590053,354,0,353,1,73.08116,9986.701,0.96719414,345.93237,31,false,1.2247187,,,,,,,,42,17,0.2165367,43,8,0,0.027528604,66.33901,0,0,4.8015256,0.40443796,0.5562765,0.30370694,0.27606124,-155.69318,4.292745,-46.199318,-19.157045,false,355,28342.867081786404,28.482967,995.08124,14.556257,38,3683.608321717694,17.839317,206.48819,16.42286,37,40533.46709629393,68.419785,592.4232,13.228361,1.5600777,0,1,0,1,0,3.194498,1.866602,1.3278961,-10.20344,3.248442,2,21,4,12,13.079437,,,794.8813,,3400.0,4.5,0.5,101,,,,12.604566,0.026528876,20,,VARIABLE,353.2563026749089,25.432115144827385,241.67152459183404,2.035941772458354,false,false,0,true,true,false,true,false,false,true,false,1.02453114E-13,5.1227533E-13,0.9999574,,,,,,,,,,,,,,,,,,,,,,
11628.567449129918,140.28312882786625,8.173558251019879,1636148068921376768,Gaia DR3 6242937279176153216,6242937279176153216,1249292972,2016.0,242.23448218110542,0.01856779,-21.813712227794653,0.0133796455,7.128440949068403,0.020794997,342.79596,26.088394,-10.392039836069642,0.025859421,-23.929267133895124,0.020675123,-0.24956435,0.011107671,-0.17744318,-0.17755806,-0.3292053,-0.22770417,0.36658445,-0.03221297,-0.19349281,-0.43630058,262,0,258,4,5.656445,370.53296,0.07676356,3.8033485,31,false,1.3000975,,,,,,,,30,15,0.039629374,31,12,0,0.0396352,73.979126,0,0,1.2602975,0.1597376,0.45256054,0.23640116,0.3803789,-106.70733,16.47415,-26.08869,-38.22185,false,269,83952.61711682563,390.64072,214.91005,13.377281,27,19220.613926197562,391.39917,49.10745,14.629124,27,98075.69285705005,1285.8345,76.273964,12.268992,1.3971727,0,0,0,0,0,2.3601313,1.2518425,1.1082888,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.2198441280806,21.62589758953727,244.37109258218152,-0.8108941642285926,false,false,0,true,true,false,true,false,true,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3684.1543,3680.9824,3687.1772,4.0151,4.0135,4.0179,-0.471,-0.4785,-0.462,139.1708,138.7833,139.5116,1.034,1.0254,1.0432,0.6974,0.6915,0.7038,0.4133,0.41,0.4168,MARCS
11292.364404819866,144.4739743432057,8.184234401861632,1636148068921376768,Gaia DR3 6248347735374168960,6248347735374168960,1130925120,2016.0,239.5788290113539,1.024174,-18.437957114454612,0.84194356,6.921661874023388,1.3672615,5.062427,116.25865,-6.612189954004892,1.7098715,-116.07046428172299,1.2435035,-0.31471264,0.4133597,-0.14535922,-0.31990302,-0.63822055,0.021050131,0.7247613,-0.18255512,-0.6186641,0.026266344,209,0,209,0,1.9280617,249.5841,0.0,0.0,95,false,,1.3470197,0.19264583,-0.18951517,0.212447,-0.074149184,-0.10986962,0.18438123,24,13,2.3860466,29,6,1,0.017758373,132.6766,0,0,1.0955051,0.15423366,0.57210636,0.349593,0.22885805,-127.95129,3.8891828,-41.989662,-18.432386,false,240,98.22948037966013,0.7137469,137.62508,20.706762,17,37.83730543957341,5.814357,6.507565,21.393742,22,182.03048424686486,16.235353,11.211982,19.097536,2.2383075,0,0,0,0,1,2.2962055,0.6869793,1.6092262,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.00328410847453,25.760662343890015,241.27162797650064,2.018758408293632,false,false,0,false,false,false,false,false,false,false,false,6.5306906E-11,2.6479124E-10,0.99999267,,,,,,,,,,,,,,,,,,,,,,
8825.166979137353,136.5138421206223,8.195700898304802,1636148068921376768,Gaia DR3 6244019542218710912,6244019542218710912,519094552,2016.0,241.408934643266,0.019950211,-20.663152775810723,0.013170799,7.325264489416464,0.022003807,332.90894,27.348637,-9.903632697278738,0.025891742,-25.492469325816455,0.016709192,-0.36501244,0.281484,-0.24373229,-0.39834005,-0.2990485,-0.1958624,0.7223941,-0.27557084,-0.37829512,-0.13218687,389,389,379,10,10.415787,1278.3925,0.11792477,22.864223,31,false,1.3666184,,,,,,,,44,15,0.036713444,48,10,0,0.02640181,34.960747,0,0,1.4030777,,,,,,,,,false,395,316653.1633341196,988.8161,320.23465,11.935907,45,103210.2270554178,1268.698,81.351295,12.804235,46,316887.89248029544,2680.5378,118.218025,10.995631,1.3266822,0,14,0,0,0,1.8086042,0.8683281,0.94027615,-7.384327,6.796297,1,11,1,10,40.744976,20.016039,0.0,704.4247,60.775013,4250.0,3.0,-1.5,111,,,,10.603349,0.019972634,10,,VARIABLE,352.5498412671395,22.975949997581292,243.39917805080097,0.17464452293038418,false,false,0,true,true,false,true,false,true,true,false,1.0299463E-13,5.1445306E-13,0.9999037,4724.8257,4702.1787,4779.346,4.1533,4.1461,4.1842,-0.4813,-0.4964,-0.4445,135.2572,134.6661,135.8704,1.6691,1.6458,1.7203,1.2471,1.2285,1.2882,0.6745,0.6642,0.6966,MARCS
7568.044474505795,148.3807542037432,8.205900772219719,1636148068921376768,Gaia DR3 6247220598515630080,6247220598515630080,114934903,2016.0,241.00094502331535,0.034825075,-19.76757520482373,0.023186766,6.73941850050775,0.036308747,185.61418,23.81266,-10.194193316031718,0.041289087,-21.52025135237677,0.02568128,-0.3726291,-0.22611818,-0.07755629,-0.3485373,0.1309366,-0.3170531,0.79352236,-0.2693964,-0.0034330871,-0.2647015,451,451,450,1,3.625723,1968.0884,0.21615231,36.995743,31,true,1.7001433,,,,,,,,51,16,0.059631173,55,8,4,0.015297776,19.780865,0,0,1.1231853,,,,,,,,,true,459,1.4792357641832067E7,4544.893,3254.7207,7.7622733,48,1.01322742028288E7,5111.3467,1982.31,7.824275,49,7205757.760235318,2723.7664,2645.5125,7.6036963,1.1720939,0,20,0,49,0,0.22057867,0.062001705,0.15857697,-27.405527,3.4535964,1,30,0,13,342.57498,16.644331,0.0,917.32117,54.518265,11000.0,5.0,0.25,555,125.45869,12.469346,29,7.523919,0.0069576004,30,,NOT_AVAILABLE,352.96964531440057,23.870518807607382,242.85178328755563,0.9802680193169434,false,false,0,true,true,false,false,false,false,true,false,2.4840013E-10,5.314428E-13,0.9995678,,,,,,,,,,,,,,,,,,,,,,
11385.501998747837,139.4574777087671,8.220532494093076,1636148068921376768,Gaia DR3 6243606263285592960,6243606263285592960,183576677,2016.0,240.8237492785028,0.01831673,-21.14350734299986,0.01099148,7.1706445321514245,0.019518038,367.3855,26.279678,-11.273004816623747,0.02200562,-23.739015986913966,0.012772942,-0.1892495,-0.18525401,-0.20122854,-0.17292917,0.027572274,-0.15804014,0.68917364,-0.18379769,-0.13685094,-0.09559401,498,0,493,5,8.221849,731.85693,0.07756692,4.859548,31,false,1.2880785,,,,,,,,57,17,0.030939037,60,10,0,0.021308241,39.409286,0,0,1.2736609,0.5527011,0.65833056,0.40966117,0.32712027,-174.8594,1.7897658,-58.320526,-10.037989,false,515,66690.34392284064,57.844807,1152.9185,13.62721,57,14173.153992555117,42.54085,333.16574,14.959876,57,80175.41644318514,191.23083,419.2599,12.487792,1.4147261,0,0,0,1,0,2.472084,1.3326664,1.1394176,-8.054348,27.411724,1,34,3,12,27.120476,70.64207,0.0,917.82294,85.215546,3700.0,3.5,-0.5,111,,,,11.941123,0.015211728,31,26.16925,VARIABLE,351.7620784445132,23.037705264935898,242.95498732113953,-0.4017958470015354,false,false,0,true,true,true,true,false,true,true,false,1.1961469E-13,5.974694E-13,0.9982583,3682.8218,3674.0657,3689.0583,4.1268,4.1179,4.1675,-0.2462,-0.2531,-0.2381,138.7431,134.1017,139.5072,1.1404,1.1226,1.1477,0.7602,0.748,0.7652,0.4546,0.4477,0.4574,PHOENIX
9225.241065487808,136.78195598282653,8.221512016987349,1636148068921376768,Gaia DR3 6250509340876893312,6250509340876893312,366600664,2016.0,241.41285123525773,0.088376865,-16.493919787384343,0.060088813,7.310905834140533,0.09960715,73.3974,62.76661,-27.516439735351767,0.11239867,-56.413586365842846,0.07273217,-0.18200418,-0.25491095,0.025481993,-0.08871069,-0.1572687,-0.12560797,0.7223309,-0.05384803,-0.28271005,-0.15667848,419,0,418,1,0.6426832,478.44193,0.15993837,0.70359725,31,false,1.2203372,,,,,,,,47,17,0.15728948,51,9,0,0.020667197,37.297066,0,0,1.021632,0.52441424,0.60167515,0.35374686,0.23792616,-164.75618,5.6316943,-50.960144,-11.575152,false,442,2249.7552358164535,1.8639216,1207.001,17.307028,48,282.69045900260306,7.722692,36.60517,19.210264,47,3148.4584898303083,11.803811,266.73236,16.002651,1.525121,0,0,0,0,0,3.207613,1.9032364,1.3043766,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,355.90725852001646,25.810821761743064,242.60769405656794,4.268210095717417,false,false,0,true,false,false,false,false,false,true,false,1.0230491E-13,5.123637E-13,0.99997205,3265.4226,3261.2,3278.1318,4.8949,4.8872,4.8983,0.0827,0.0735,0.0917,151.602,149.9709,153.7852,1.5988,1.5582,1.6576,0.9773,0.9523,1.0142,0.6696,0.6542,0.6933,MARCS
10816.531870877405,145.42969998030696,8.225234738636855,1636148068921376768,Gaia DR3 6244030812212476032,6244030812212476032,1794579136,2016.0,240.85806338768202,0.05342087,-20.966391792269622,0.03179307,6.8761745374941485,0.057750262,119.06742,24.21965,-11.236672984822443,0.0683708,-21.455271605547107,0.037176546,-0.11159558,-0.11380548,-0.14554098,-0.07300187,0.07054811,0.027073395,0.66739523,-0.14493157,-0.11831346,0.07794647,450,0,449,1,4.249962,712.02277,0.25038573,6.863238,31,false,1.213895,,,,,,,,52,16,0.09530185,55,9,0,0.040434603,27.432835,0,0,1.145172,0.4734779,0.673626,0.4397611,0.36513543,-179.29471,1.6924719,-59.63615,-9.200629,false,472,7630.350143382717,7.7959785,978.75464,15.981006,50,860.5066336348864,7.8410125,109.74432,18.001657,51,11010.57804998417,26.217342,419.97308,14.643371,1.555772,1,0,0,2,0,3.3582869,2.0206518,1.337635,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,351.92467012789103,23.13782790606002,242.95207570384503,-0.2218321744393741,false,false,0,true,false,false,true,false,false,true,false,1.02083327E-13,6.0537155E-13,0.999994,3379.9082,3375.5266,3384.461,4.5988,4.5963,4.5998,0.4127,0.4077,0.4177,143.4418,142.9472,144.1033,1.6798,1.661,1.708,1.0204,1.0088,1.0377,0.7374,0.7296,0.7487,MARCS
6775.168139730991,148.83854077447378,8.227634219785696,1636148068921376768,Gaia DR3 6247210221882162816,6247210221882162816,1208137530,2016.0,241.3069584991709,0.08046185,-19.796122166564494,0.04312027,6.718689895752477,0.08819884,76.17662,23.98195,-8.745249089259762,0.10391415,-22.330574865013702,0.052998923,-0.06895388,-0.2674945,-0.16647796,0.022492627,-0.033569567,0.09667154,0.6436899,-0.15129058,-0.2523496,0.13597307,387,0,386,1,3.6524117,551.9066,0.30949357,5.260936,31,false,1.2223529,,,,,,,,44,16,0.14537153,50,9,0,0.010452345,78.09619,0,0,1.1342766,0.5099113,0.6727137,0.3524045,0.33949998,-175.38768,2.1288307,-58.350178,-9.072199,false,393,4332.347286912061,4.5502806,952.1055,16.595558,48,400.66155602908987,14.236557,28.14315,18.831598,47,6520.54068057361,20.14747,323.64066,15.212187,1.597564,0,1,0,2,0,3.6194115,2.23604,1.3833714,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.1633763807334,23.641844022806076,243.13990689528214,1.0075216957209283,false,false,0,true,false,false,true,false,false,true,false,1.0204328E-13,5.396964E-13,0.999998,,,,,,,,,,,,,,,,,,,,,,
11814.584565350287,140.60853591195792,8.24007795091336,1636148068921376768,Gaia DR3 6243686939944122496,6243686939944122496,849679358,2016.0,242.0610704250818,0.9052213,-21.831456914917997,0.62581676,7.111943762974322,1.0514898,6.763683,6.8496213,-6.23058806400839,1.6545591,-2.8455376744431233,1.1140419,-0.1273993,-0.2226371,0.108971216,-0.1733399,-0.22185744,-0.33410335,0.65924513,-0.19186041,-0.29991287,-0.30715954,228,0,228,0,-0.21611856,268.9116,0.31491977,0.029235827,95,false,,1.0723376,0.17084357,-0.09195655,0.053727586,0.14374155,-0.14348605,-0.041730423,26,11,2.3871467,28,7,0,0.04440856,100.91827,0,0,0.98826504,0.28011703,0.537513,0.16875961,0.19662364,-147.1231,9.613503,-16.962847,-33.185753,false,232,99.37749601073938,0.75545955,131.54575,20.694147,13,32.860324607845314,8.957495,3.6684728,21.546862,26,143.1421453398062,9.836248,14.552514,19.358477,1.7710495,0,1,0,2,1,2.188385,0.85271454,1.3356705,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.086839326615,21.73056194259484,244.21619409267615,-0.8582500300736328,false,false,0,false,false,false,false,false,false,false,false,4.9901255E-12,3.6514863E-10,0.9999934,,,,,,,,,,,,,,,,,,,,,,
9434.313805957068,136.90264448573222,8.254244590966529,1636148068921376768,Gaia DR3 6247168921477208448,6247168921477208448,436132046,2016.0,240.43732262727735,0.028936464,-19.885538185279554,0.016225105,7.304460799544441,0.031332754,233.12541,182.43422,-15.170375525726476,0.040753078,-181.80237000753857,0.01997946,-0.07257019,-0.065379016,-0.27937123,-0.062107626,-0.096275486,0.02169187,0.6032531,-0.31089067,-0.23329762,0.08746016,393,0,392,1,10.333392,725.8209,0.13116032,6.967791,31,false,1.3064333,,,,,,,,45,16,0.057599574,49,9,0,0.010643242,51.32598,0,0,1.3925867,0.49835277,0.6303689,0.35554588,0.24852669,-169.12158,1.7214326,-52.897835,-12.815665,false,416,29942.04907161296,9.9834175,2999.1782,14.496663,45,7110.870867767966,15.039873,472.80124,15.708735,45,34634.27161658223,22.971214,1507.7249,13.399131,1.394198,0,1,0,0,0,2.3096046,1.2120724,1.0975323,-46.611595,3.0811636,2,21,1,9,10.233943,,,733.4193,,3700.0,3.5,-0.75,111,,,,12.8555765,0.054730386,20,,VARIABLE,352.4750045259965,24.172042347386956,242.35459830944234,0.7613956625118129,false,false,0,true,true,false,true,false,false,true,false,1.1961469E-13,5.974694E-13,0.9982583,,,,,,,,,,,,,,,,,,,,,,
9075.673197793109,136.5958903728268,8.265599788198994,1636148068921376768,Gaia DR3 6249841623785016704,6249841623785016704,142914362,2016.0,243.1676229000227,0.67988247,-16.134825595442923,0.43922064,7.3208644657652995,0.7755369,9.439737,72.180824,-53.87642010009962,1.001843,-48.035430290870934,0.6279216,0.06013525,0.04757481,-0.061158616,-0.03976434,-0.1927405,0.028964423,0.09092307,-0.38037786,-0.051444698,0.22015116,222,0,219,3,1.0879331,265.4664,1.9001316,2.5036516,95,false,,1.0130348,0.16296892,-0.04483683,0.26616552,0.13998903,-0.1472162,-0.14310886,25,16,1.4230707,28,7,1,0.054239884,30.677977,0,0,1.0515791,0.11824203,0.41039565,0.18861955,0.44741002,-92.63655,2.5182571,-16.83564,-32.6321,false,244,157.1659201350664,1.0053514,156.32935,20.19647,15,26.96725589520228,7.6033387,3.546765,21.76145,27,252.88529839564623,7.8465543,32.228836,18.740587,1.7806185,0,1,0,0,0,3.0208626,1.5649796,1.455883,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,357.4411118045369,24.7899093758016,244.20106832946163,4.933558670385404,false,false,0,false,false,false,false,false,false,false,false,1.0206264E-13,5.968922E-11,0.999996,,,,,,,,,,,,,,,,,,,,,,
