dist_arcsec,z_pc,dist_to_waoph6,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
5320.505183350842,126.01436200423379,4.7343106993334585,1636148068921376768,Gaia DR3 4327568644694191360,4327568644694191360,671073289,2016.0,250.950979807281,1.9529712,-13.418345027813231,0.87937707,7.935603403415258,3.3788934,2.3485806,10.255018,-5.578016447993214,3.389321,-8.605296345103213,2.1300013,-0.047235563,0.33171883,0.2888531,0.38341466,0.44900453,0.11965503,0.5221319,-0.0841034,0.5617297,-0.13456336,147,0,147,0,-0.7176735,145.66339,0.0,0.0,31,false,1.4240285,,,,,,,,17,9,4.751662,17,3,0,0.032368105,25.838734,1,0,0.9554047,0.29899436,0.7518501,0.16812,0.2569962,23.527388,11.508129,25.95421,15.46637,false,145,81.72046028578856,0.8637532,94.61089,20.90654,12,40.95857561455508,6.7747083,6.0458064,21.30768,13,50.919816918403924,5.033147,10.116895,20.480679,1.124301,0,0,0,0,0,0.8270016,0.4011402,0.42586136,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.827920190074712,20.594942528480715,251.2620401285396,8.790401349497047,false,false,0,false,false,false,false,false,false,false,false,2.671932E-4,1.6802643E-8,0.99972504,,,,,,,,,,,,,,,,,,,,,,
6554.877198934819,119.7313190385676,4.758918252794893,1636148068921376768,Gaia DR3 4332897943196352640,4332897943196352640,1030838680,2016.0,253.40982664350904,2.150604,-12.894793811172942,0.8077485,8.352033603487506,2.9516144,2.8296494,14.171301,-9.57891258843226,2.8547776,-10.44366803501801,2.8033648,0.034708403,-0.17989455,-0.14805758,-0.28291434,0.5827255,-0.23776348,-0.4557374,-0.19453363,-0.48408732,-0.12468542,219,0,218,1,-0.084606364,256.82495,2.2756553,0.9368593,95,false,,1.2224582,0.3307153,0.0071299057,0.11174723,0.22126925,-0.023048498,-0.4187001,26,9,4.186109,26,4,0,0.02137019,155.19972,0,0,0.9943242,0.51222485,0.77036315,0.361313,0.3666898,-173.44878,4.075776,-53.0597,0.7677795,false,206,90.04822930476861,1.0399324,86.59046,20.801178,17,42.389121390889656,6.782521,6.249759,21.270407,20,77.2020273691618,6.6805396,11.556256,20.028824,1.3280789,0,0,0,0,0,1.2415829,0.46922874,0.7723541,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,6.760698134784746,18.95208670416471,253.6036374773111,9.605168876744795,false,false,0,false,false,false,false,false,false,false,false,3.763857E-4,9.683299E-8,0.9996193,,,,,,,,,,,,,,,,,,,,,,
7754.844237152254,121.17553684605289,4.776948745479806,1636148068921376768,Gaia DR3 4333012253749430144,4333012253749430144,1449730897,2016.0,253.0503530842009,0.34707418,-12.291944961240661,0.1814725,8.252490775183832,0.3779765,21.833342,42.762844,26.341075642395143,0.47245693,-33.68691771086829,0.3423124,0.15149084,-0.038839348,-0.19195193,-0.34101012,0.012211043,-0.2507723,-0.123388514,-0.29175952,0.2171554,0.20254269,368,0,366,2,-0.4173054,420.18103,0.23517814,0.08476833,95,false,,1.0488378,0.0773043,-0.0021498015,-0.042887304,0.09387594,-0.08208759,-0.117630705,42,19,0.67860806,42,9,0,0.032624647,5.475322,0,0,0.98356736,0.38060462,0.57420546,0.36047786,0.06538523,-160.2838,3.3373182,-47.748295,-29.267672,false,362,275.3644391323386,0.9342046,294.75818,19.587597,23,79.46332497631482,14.958012,5.3124256,20.588125,36,436.0388045036056,7.5245585,57.948757,18.149082,1.8720722,0,0,0,0,0,2.439043,1.0005283,1.4385147,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,7.071100557481766,19.58505404079731,253.17866072333723,10.163041433438215,false,false,0,false,false,false,false,false,false,false,false,9.264616E-12,6.702332E-10,0.9999964,,,,,,,,,,,,,,,,,,,,,,
7858.299182561476,123.5837634213954,4.804882862895844,1636148068921376768,Gaia DR3 4140263746530952576,4140263746530952576,41391362,2016.0,254.4386452073988,1.4181623,-14.415887743079661,0.85957825,8.091677841127108,1.5425587,5.2456207,7.337173,-5.037712089689868,1.790874,-5.334375701605088,1.2675896,0.14396928,-0.17482457,-0.2597709,-0.23067635,0.04825867,-0.24305047,-0.25557822,-0.19623491,0.03591161,0.12925765,272,0,268,4,27.232477,1704.9735,9.581494,55.61054,95,false,,0.94739413,0.2930158,-0.08530862,0.14196348,0.07552887,-0.12769601,-0.19882472,31,15,2.5593402,31,31,0,0.066140376,140.05592,4,0,2.3993857,0.03376441,0.41326803,0.16968066,0.51082003,-160.57233,-1.3002273,0.59233075,-35.11508,false,270,162.25858903638,1.5392126,105.416626,20.161848,26,77.6030673830224,7.0082564,11.0730915,20.613846,27,188.59350504746803,7.2507167,26.010326,19.059078,1.64057,0,0,0,0,0,1.5547676,0.45199776,1.1027699,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,6.051999470563872,17.261100936179854,254.78093371159517,8.205029353673732,false,false,0,false,false,false,false,false,false,false,false,4.2865E-8,1.6290885E-8,0.99999374,,,,,,,,,,,,,,,,,,,,,,
5997.951782017129,119.18172972570206,4.853695637676416,1636148068921376768,Gaia DR3 4332603716457807488,4332603716457807488,1139320518,2016.0,253.84658177311948,1.0378007,-13.836466133276762,0.43543836,8.390547798739874,1.1023959,7.6111927,10.089516,8.874640416135174,1.2988548,-4.799904159853334,0.9257628,-0.014794612,0.049357474,-0.15675537,-0.18495151,0.091892965,-0.12954599,-0.13233465,-0.15629137,0.09476645,0.14304748,477,0,472,5,26.23825,2093.4631,6.779768,61.14266,95,false,,1.1093026,0.17065594,-0.02512321,-0.10829916,-0.050457694,0.0036722491,0.0051197074,56,17,1.83176,58,11,0,0.11649994,85.84866,2,0,1.9719014,0.4737703,0.69346535,0.49903885,0.2579796,-169.66006,2.4444377,-53.879948,-0.84984356,false,471,196.63927816331156,1.1511092,170.82591,19.953192,44,65.58025046282549,7.2349133,9.064414,20.79661,53,422.98732185640563,6.3900566,66.19461,18.182077,2.484588,0,0,0,0,0,2.6145325,0.8434181,1.7711143,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,6.204481653028313,18.06376860476792,254.13959938420587,8.717848989261098,false,false,0,false,false,false,false,false,false,false,false,6.0947005E-13,1.2475281E-12,0.9999742,,,,,,,,,,,,,,,,,,,,,,
1590.8967715913363,127.28795917994005,4.854481481010995,1636148068921376768,Gaia DR3 4326743323782518144,4326743323782518144,1351235231,2016.0,252.26741058739833,1.3372681,-13.841222552407176,0.6975381,7.856202632539301,1.5324947,5.1264143,8.00563,3.2742397836445307,2.1079545,-7.3054408293054545,1.4332414,0.2920747,-0.06938897,0.030968938,-0.14439805,-0.052745193,-0.11380613,-0.09407264,0.39865822,0.38267958,0.47140238,300,0,299,1,15.01928,914.9997,6.8544097,23.905823,95,false,,1.2336463,0.2633549,0.09576914,-0.13113314,0.1536032,0.07539478,0.0023298333,35,15,3.1643705,36,36,0,0.28672537,110.72344,1,0,1.6793945,0.26947236,0.6096453,0.20636013,0.30243805,-165.27017,-7.045545,-46.421703,-22.53015,false,289,111.52564780844908,1.3053628,85.436516,20.56893,18,43.85037432970833,4.953554,8.852305,21.233608,30,186.06462555481585,8.069493,23.057783,19.073736,2.0615437,0,0,0,1,0,2.159872,0.6646786,1.4951935,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.262987443886887,19.311066009407007,252.59998764918396,8.533353621317692,false,false,0,false,false,false,false,false,false,false,false,1.4723804E-12,4.416989E-12,0.9999964,,,,,,,,,,,,,,,,,,,,,,
8350.830272076117,122.60860346270793,4.962620169626489,1636148068921376768,Gaia DR3 4327095957775081984,4327095957775081984,365931789,2016.0,249.80610709472342,0.023754159,-14.080427362897419,0.010981507,8.156034501315851,0.029002309,281.22018,63.042015,-39.49544568725351,0.033157572,-49.13660079538465,0.021610238,0.039484177,-0.041271996,-0.024571877,-0.021303859,0.074085355,-0.02876408,-0.03012083,-0.2356657,0.23000683,0.06844499,631,631,612,19,21.872887,5437.5376,0.21720336,93.2936,31,true,1.4656409,,,,,,,,72,20,0.04618847,74,15,1,0.031920582,58.834766,41,0,1.6888081,,,,,,,,,false,605,482397.68204706896,243.25511,1983.0938,11.478854,71,225296.12533806727,230.09071,979.1622,11.956658,68,425347.61406369513,303.10968,1403.2795,10.676036,1.3487705,0,71,0,68,0,1.2806225,0.47780418,0.8028183,25.525171,0.52720594,1,5,0,4,32.087048,-0.48397043,0.67098826,493.22568,2.390995,5250.0,5.0,0.5,444,,,,10.351773,0.033081952,4,,NOT_AVAILABLE,3.550157196954878,21.094033678589376,250.23859998502496,7.984237930748434,false,false,0,true,true,false,false,false,true,true,false,1.0273094E-13,5.1313587E-13,0.99992985,5711.935,5654.652,5802.5537,4.5264,4.5066,4.5536,-0.4397,-0.5038,-0.3653,121.3545,120.6862,121.9651,1.0598,1.0283,1.1146,0.8577,0.831,0.904,0.4657,0.4513,0.4906,MARCS
8385.850044489305,122.80076041082451,4.994051585381045,1636148068921376768,Gaia DR3 4325824819253876224,4325824819253876224,1281125615,2016.0,250.59922889493458,0.19629665,-16.02841657820288,0.088809036,8.14327205022627,0.23985651,33.9506,86.16757,-44.31126423456802,0.2839288,-73.90103060727625,0.17611593,-0.0332185,-0.107274614,-0.07090084,0.08244655,0.15281521,0.03301637,-0.027812904,-0.23633708,-0.047318373,0.008909882,591,0,590,1,-0.7686786,699.2661,0.4113172,0.86289424,95,false,,1.1326884,0.037802693,0.02955608,-0.065536745,0.080301374,-0.13666415,-0.213221,68,18,0.3951223,68,11,0,0.009912503,2.8329709,0,0,0.97702634,0.11517325,0.64864063,0.3111292,0.014348102,114.42302,5.949413,35.967354,22.001347,false,573,537.0241508342187,0.90476215,593.55286,18.862383,52,50.401713501306915,5.4805093,9.196538,21.08243,62,819.5571407764365,6.4502664,127.05788,17.463947,1.6199622,0,0,0,1,0,3.6184826,2.220047,1.3984356,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,2.384117699788297,19.309704292158,251.26973344544245,6.158267659156379,false,false,0,false,false,false,false,false,false,false,false,1.0205149E-13,5.097421E-13,0.99999714,,,,,,,,,,,,,,,,,,,,,,
8462.474046693142,122.36798374909084,5.026001784854431,1636148068921376768,Gaia DR3 4333325687579334528,4333325687579334528,508563947,2016.0,253.671098036739,1.6420362,-12.419448144853773,0.78748757,8.172072214987605,1.6585926,4.9271126,31.388313,-19.82510930285681,2.4284153,-24.334980434735822,1.7096716,0.3647197,0.12570593,-0.10010094,-0.0091682905,0.05328118,-0.044873238,-0.06292526,0.17726804,0.28998646,0.52913743,259,0,255,4,4.0047517,374.95584,5.5431333,7.060936,95,false,,1.2823019,0.32904416,0.023641704,-0.048960425,0.23626532,-0.021868002,-0.16661051,31,12,3.686841,31,6,2,0.11344135,101.85241,0,0,1.183306,0.39447752,0.6863513,0.4593956,0.2538734,-162.03049,-6.462343,-49.36027,-12.362132,false,254,88.6420674601809,1.0295517,86.09773,20.818268,18,48.18425425632321,14.2658415,3.3775964,21.131279,29,153.67035522226396,8.717328,17.628149,19.28142,2.2771876,0,1,0,0,0,1.8498592,0.31301117,1.5368481,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,7.327271414948628,19.014542242557077,253.80548882909486,10.106555417418914,false,false,0,false,false,false,false,false,false,false,false,2.722538E-11,7.787453E-7,0.9999946,,,,,,,,,,,,,,,,,,,,,,
7889.608516547606,120.62060871376246,5.026586234015127,1636148068921376768,Gaia DR3 4332738063038688896,4332738063038688896,1250870199,2016.0,253.8779142634883,0.98630965,-12.823882192482186,0.42817253,8.29045724991357,1.0244768,8.0923815,5.271356,-5.223183859837619,1.2481723,0.7110175702741318,0.99818057,-0.117787994,-0.0748234,0.10367655,-0.32517585,0.0075044064,-0.19689979,-0.014772201,-0.17059325,0.19383031,-0.024115052,543,0,539,4,46.4562,5121.171,7.9948673,126.29352,95,false,,0.9833059,0.16587766,0.040239956,-0.10389412,0.07123042,-7.813848E-4,-0.027638316,62,18,1.7406276,62,9,0,0.25681576,41.38671,1,0,2.7191794,0.43006194,0.67142797,0.44526362,0.2489295,-163.57492,2.3577974,-51.210243,-3.1644206,false,518,311.02850149064125,2.4786942,125.48078,19.455366,56,90.61637018897706,5.2673078,17.203547,20.445526,56,460.42610104773996,5.63111,81.76471,18.089996,1.7716783,0,0,0,0,0,2.3555298,0.99016,1.3653698,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,7.097717543705206,18.618203415110592,254.05538565213547,9.727475730991864,false,false,0,false,false,false,false,false,false,false,false,1.02092034E-13,5.907976E-13,0.99999344,,,,,,,,,,,,,,,,,,,,,,
8471.547463641908,122.38190888943858,5.031241127273331,1636148068921376768,Gaia DR3 4333313592951249920,4333313592951249920,183440898,2016.0,253.71631346294495,0.014326872,-12.451100905456471,0.005807363,8.171142361436878,0.015174304,538.4855,43.526775,6.6829407619563845,0.018942077,-43.01068009660617,0.013978334,0.06479433,-0.021068592,-0.0543359,-0.23948531,0.079270974,-0.1788985,-0.13281962,-0.16641974,0.23124653,0.2312443,504,504,499,5,-3.2495327,874.72253,0.0650568,7.4441414,31,true,1.5088862,,,,,,,,57,18,0.027018685,59,9,1,0.0314904,16.08335,0,0,0.89776987,,,,,,,,,true,478,1238449.0515430511,131.17279,9441.356,10.455172,55,602991.7084883883,170.56119,3535.3396,10.887764,56,910941.5725577074,139.67761,6521.7437,9.849169,1.222443,0,2,0,0,0,1.0385952,0.4325924,0.6060028,66.46131,0.19307682,1,33,13,12,123.355,-0.9254993,0.5943582,914.3103,3.1988907,5500.0,4.5,0.0,444,6.0068398,2.7222712,17,9.60626,0.006518109,17,,NOT_AVAILABLE,7.326361549335687,18.960221053133996,253.8536952300453,10.080115897691492,false,false,0,true,true,false,false,false,true,true,false,1.03910167E-13,5.1902607E-13,0.99981314,5338.024,5331.8354,5344.9883,4.3316,4.3297,4.3337,-0.4558,-0.4624,-0.4489,121.6584,121.3561,121.9091,0.2994,0.2952,0.3043,0.2441,0.2407,0.2482,0.1313,0.1295,0.1335,MARCS
8401.252659334841,121.4519861284863,5.083959341814412,1636148068921376768,Gaia DR3 4133627850254823168,4133627850254823168,1716423883,2016.0,251.78039260104083,1.4626018,-16.576752680312982,0.6183838,8.233706437225996,1.6493903,4.9919696,10.679621,9.41819191244112,2.3796372,-5.035072625377697,1.3874397,0.12924908,-0.04216611,-0.051199064,-0.03515416,0.19490695,-0.013713349,-0.09904321,0.14208937,0.013076492,0.056107067,289,0,286,3,6.2263904,540.79065,5.5334954,6.910526,95,false,,1.1815959,0.2678895,0.0129924,-0.14409794,0.038059603,0.12934014,-0.15803269,34,13,3.2970154,34,4,0,0.42175606,2.7521863,0,0,1.2730438,0.40547413,0.6775099,0.3936705,0.17929117,174.62502,-2.9356573,57.70841,-16.118162,false,276,98.87284745425687,0.95016944,104.05812,20.699675,24,44.717256753751464,7.9771533,5.605666,21.212355,31,146.34921318577477,6.184978,23.662043,19.33442,1.9324464,0,1,0,0,0,1.8779354,0.51268005,1.3652554,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,2.6399050873733345,18.073919153859936,252.4711395862704,5.760702369316182,false,false,0,false,false,false,false,false,false,false,false,4.4844402E-11,7.546022E-10,0.9999949,,,,,,,,,,,,,,,,,,,,,,
7555.0573971385165,124.87005945304344,5.099079222239408,1636148068921376768,Gaia DR3 4140261547505009536,4140261547505009536,1063517285,2016.0,254.3440169431629,0.014579443,-14.503541496454547,0.008282126,8.008324848888563,0.016106002,497.22614,75.17055,-33.24956433918117,0.017694501,-67.41719272548775,0.013054116,-0.046874285,0.10457193,-0.22088212,-0.2586837,-0.22589307,-0.1296739,-0.14095803,-0.2433663,0.04982299,-0.035191122,339,262,339,0,-0.98837936,463.54507,0.0533207,3.0071635,31,true,1.3930906,,,,,,,,39,18,0.024982499,39,12,0,0.035163146,1.0841992,0,0,0.9610182,,,,,,,,,false,338,134789.80811122578,62.598606,2153.2397,12.863224,37,47378.03800362583,89.8397,527.36194,13.649599,38,125936.14739761973,145.18036,867.44617,11.9975195,1.2858107,0,1,0,0,0,1.6520796,0.78637505,0.86570454,-34.20922,1.0736192,1,17,4,13,18.639566,0.5818762,0.3717402,915.0628,12.617216,4250.0,3.5,0.0,111,,,,11.646216,0.052564844,13,20.745787,VARIABLE,5.921774610917908,17.28592201367955,254.698483335393,8.107982185412268,false,false,0,true,true,true,true,false,true,true,false,1.04659106E-13,5.22767E-13,0.999739,4547.683,4542.2686,4554.5537,4.597,4.5934,4.603,0.024,0.0129,0.0369,123.975,123.4848,124.4235,0.7839,0.7761,0.7945,0.583,0.577,0.5911,0.3082,0.3051,0.3124,PHOENIX
2445.968743167826,127.41533851971035,5.1050873611328145,1636148068921376768,Gaia DR3 4326407113741611648,4326407113741611648,1008182127,2016.0,251.60965092641823,0.015913315,-14.658495958162323,0.00815831,7.848348649525476,0.018332737,428.10565,74.201675,-54.62540932246408,0.021347506,50.21905172740763,0.014851977,-0.09142547,-0.09358849,-0.033060674,-0.15693171,0.031584974,-0.10947781,0.02701948,-0.15377259,0.095240794,-0.031522844,408,408,403,5,3.2494316,1106.3334,0.103990674,16.495039,31,true,1.457386,,,,,,,,46,20,0.02961803,47,9,0,0.02437736,26.256868,0,0,1.1164874,,,,,,,,,false,381,394293.23702198465,77.565895,5083.3325,11.697819,41,169465.09424522636,74.29418,2281.001,12.2658415,45,324150.6673471909,76.14686,4256.9146,10.971028,1.2519002,0,0,0,0,0,1.2948132,0.5680227,0.7267904,-88.871506,0.39815238,1,25,1,16,59.19766,1.855057,0.026863156,915.06323,5.9168243,5250.0,4.0,0.0,440,6.411071,7.487108,18,10.671098,0.0073139356,19,,NOT_AVAILABLE,4.165204362134863,19.3466092143138,252.06390105501964,7.6430350643084815,false,false,0,true,true,false,false,false,true,true,false,1.02374855E-13,5.113573E-13,0.99996513,5556.0327,5471.42,5624.6914,4.5412,4.5118,4.5476,-0.5496,-0.5966,-0.4904,124.3607,122.4765,126.1442,1.0668,1.0098,1.1097,0.8566,0.8092,0.8927,0.4652,0.4393,0.4848,MARCS
3089.5388194085263,127.29414843189959,5.118241806585676,1636148068921376768,Gaia DR3 4134257797404247296,4134257797404247296,1380419225,2016.0,252.501597729855,0.13291818,-15.080291850085832,0.06744183,7.855820650978192,0.14532878,54.055508,36.44372,-16.27392985142856,0.1889151,-32.60834191086903,0.12334952,0.029266503,-0.08823227,-0.21114522,-0.040361702,-0.12543961,-0.019670669,-0.25420126,-0.09484294,0.16707592,0.14898549,393,0,392,1,0.044323694,425.60788,0.0,0.0,31,false,1.2189257,,,,,,,,45,18,0.26523688,45,13,0,0.024426406,175.07225,0,0,1.000732,0.19896528,0.58802104,0.18144922,0.15053354,-150.07732,2.49268,-37.893112,-22.41884,false,389,1118.5085699601054,1.6234506,688.96985,18.06577,23,151.6653396939774,16.217422,9.352,19.886326,26,1639.6453582919657,16.13211,101.63861,16.711021,1.6015172,0,0,0,0,0,3.1753044,1.8205566,1.3547478,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,4.342032891006529,18.401574513421107,252.9793083443918,7.331032764890707,false,false,0,false,false,false,false,false,true,true,false,1.1674774E-13,1.1585538E-11,0.9999868,3214.338,3206.6357,3222.4565,5.0314,5.0251,5.0372,-0.2839,-0.3014,-0.2665,132.9422,130.8028,135.2026,1.7381,1.6827,1.7954,1.057,1.0227,1.0924,0.714,0.6929,0.7356,MARCS
8449.692826423478,123.44753736748675,5.120753233983304,1636148068921376768,Gaia DR3 4133676538004488192,4133676538004488192,465007027,2016.0,251.32508840673862,1.5686082,-16.470698726967974,0.73724127,8.100607118821125,2.1259701,3.8103108,33.995605,12.787844282333548,2.3613863,-31.498765179255916,2.1389396,0.17296177,-0.406885,0.062342733,-0.111321,-0.11410699,0.102007486,-0.11530641,0.08243622,0.6502291,0.30849564,180,0,178,2,2.2776928,225.67899,3.4516888,1.8196996,95,false,,1.6510535,0.300299,-0.22421457,0.02654933,0.07488155,0.14240883,-0.0979896,21,12,3.6376016,24,2,1,0.05065839,129.47336,1,0,1.12327,0.5030852,0.64839596,0.2798892,0.29637957,-173.65717,-2.4462004,-57.41214,-16.218088,false,178,87.38855597817309,0.9423787,92.73189,20.83373,10,35.545181806123914,7.0586925,5.0356607,21.46159,20,129.3813339965371,9.240651,14.001322,19.468216,1.8872782,0,0,0,0,0,1.9933739,0.6278591,1.3655148,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,2.4540303460487336,18.48699357592583,252.022443046379,5.8106808874967255,false,false,0,false,false,false,false,false,false,false,false,1.1075449E-7,3.5178352E-6,0.9999919,,,,,,,,,,,,,,,,,,,,,,
7575.0355640544085,119.94629548019283,5.147362604444368,1636148068921376768,Gaia DR3 4332712018355868160,4332712018355868160,1204746973,2016.0,253.98334120880878,0.13597341,-13.096893664424037,0.05870448,8.337064483705824,0.13726893,60.73526,54.863476,19.138239598292152,0.1720412,-51.41720101675232,0.1342019,-0.08957794,-0.14761747,0.17951131,-0.35911256,0.09619246,-0.22711815,0.09682476,-0.21286198,0.23513013,0.08188737,452,0,446,6,-0.027040074,629.91547,0.5468788,5.386956,95,false,,1.1644106,0.02374922,-0.043028645,-0.1783063,0.061280303,-0.08439928,-0.16754945,52,17,0.24137822,52,7,0,0.026984172,15.021527,0,0,0.99833137,0.3591611,0.6731819,0.4261412,0.22794437,-166.22734,1.0247164,-51.571735,-3.2467802,false,441,1523.288786236512,1.9418684,784.4449,17.730412,50,155.29308441699266,5.997744,25.891916,19.860662,50,2177.29819885116,6.821006,319.20486,16.403101,1.5312864,0,0,0,0,0,3.4575615,2.130251,1.3273106,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,6.92305104430911,18.378091503589523,254.18985313694157,9.467644716957851,false,false,0,false,false,false,false,false,false,true,false,1.0212083E-13,5.1432025E-13,0.9999902,,,,,,,,,,,,,,,,,,,,,,
5853.496354273254,118.63420535979505,5.184890031307233,1636148068921376768,Gaia DR3 4333621112609154944,4333621112609154944,847343591,2016.0,251.57580398925924,0.047429174,-12.764418899803905,0.025332425,8.429272122379794,0.060416967,139.5183,7.445014,-7.170903321331099,0.066543944,-2.0015944063355167,0.045940276,-0.2018475,-0.028419875,0.026754726,0.01013231,-0.018169666,0.01648475,0.14762409,-0.2545208,-0.11400266,-0.05342695,545,0,541,4,3.218589,702.19867,0.22211283,4.0648503,31,false,1.2355294,,,,,,,,62,20,0.09285132,62,21,0,0.016979627,38.850735,0,0,1.0992548,0.14618066,0.5802983,0.16239116,0.19076036,18.16969,9.669198,28.54588,39.163166,false,541,5437.875272971861,3.3981512,1600.2452,16.348793,58,755.4794152748253,5.3595934,140.95834,18.142986,58,7369.28458040125,10.900643,676.04126,15.079332,1.4941064,0,2,0,0,0,3.063654,1.7941933,1.2694607,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.774777108636094,20.48618759134164,251.78756906226846,9.517590076058308,false,false,0,true,false,false,false,false,true,true,false,1.0592523E-13,1.5070203E-12,0.99961686,3382.9546,3380.5022,3385.5073,4.8475,4.8447,4.85,0.0341,0.0302,0.0377,124.4466,123.7354,125.2088,1.5337,1.5231,1.5439,0.9623,0.9555,0.9689,0.6328,0.6288,0.6368,MARCS
6414.454902100582,118.8800248719552,5.23528888778041,1636148068921376768,Gaia DR3 4333734362307352448,4333734362307352448,1756310973,2016.0,252.3284133776398,0.041621797,-12.500022339310117,0.022279996,8.411842116260429,0.050121106,167.83034,44.09714,-41.005748613663776,0.061242126,-16.219942190219296,0.040981963,-0.2575779,-0.08734215,0.31272575,0.019587886,0.044799212,-0.009306401,0.2853272,-0.19389635,0.09862615,-0.028096214,582,0,581,1,14.6248665,1278.9606,0.2943653,15.790112,31,false,1.2537326,,,,,,,,66,20,0.0862582,66,12,0,0.026622042,29.558237,0,0,1.4598354,0.11763301,0.5925125,0.17708527,0.2484605,22.660337,12.1001425,31.400667,35.189617,false,553,10922.915139343013,5.4071975,2020.0696,15.59152,60,1824.2108019713899,7.741857,235.62961,17.185854,59,14319.434167945317,11.701552,1223.721,14.358081,1.4779612,0,1,0,1,0,2.827773,1.5943336,1.2334394,-35.289726,6.154834,2,27,6,12,6.5445766,,,914.3105,,3300.0,3.5,-1.0,111,,,,13.631313,0.08283619,28,,NOT_AVAILABLE,6.4589343069701854,20.04198504734318,252.4932218108872,9.871725432835037,false,false,0,true,false,false,false,false,true,true,false,1.1961469E-13,6.719991E-13,0.9982583,3511.0488,3508.022,3515.865,4.6747,4.6573,4.6838,-0.2785,-0.2987,-0.2584,122.0723,120.3066,127.022,1.574,1.5648,1.5844,1.0165,1.0106,1.0234,0.634,0.6305,0.6382,MARCS
